THUMB_INDEX_ANGLE,THUMB_DIST,INDEX_MIDDLE_ANGLE,INDEX_DIST,MIDDLE_RING_ANGLE,MIDDLE_DIST,RING_PINKY_ANGLE,RING_DIST,PINKY_DIST,target
0.6966225,0.08329137,0.7686296,0.1016246,0.7590789,0.04534546,0.4168064,0.03962969,0.03853252,TWOJUTSU
0.6588388,0.07645118,1.134696,0.1158857,0.7726216,0.04670862,0.4207753,0.04104713,0.04054171,TWOJUTSU
0.6173878,0.06707056,1.093953,0.1137235,0.7491534,0.04784347,0.4116942,0.04216243,0.04224703,TWOJUTSU
0.6384571,0.06320901,1.032418,0.1125987,0.7581095,0.04896019,0.4027517,0.04253629,0.04369626,TWOJUTSU
0.6598443,0.06932568,1.03972,0.1129905,0.7653558,0.04842359,0.3924184,0.04302834,0.04339046,TWOJUTSU
0.7178829,0.07326561,1.051758,0.1132906,0.7653058,0.04818411,0.3920688,0.04317781,0.04377991,TWOJUTSU
0.713147,0.07144547,1.061081,0.1135704,0.7645472,0.04828044,0.3930871,0.04325102,0.04464525,TWOJUTSU
0.7133948,0.06971739,1.045173,0.1137608,0.7632604,0.04955891,0.4040577,0.04316573,0.04531499,TWOJUTSU
0.7123374,0.06913268,0.9786743,0.1137647,0.7590839,0.05153823,0.4088084,0.04300958,0.04531463,TWOJUTSU
0.6934363,0.06865319,0.9124146,0.113766,0.7656317,0.05286527,0.4133124,0.04262542,0.04446474,TWOJUTSU
0.6886675,0.06814902,0.6056965,0.1135451,0.8231304,0.06691138,0.4061945,0.0430838,0.04515507,TWOJUTSU
0.6820838,0.06738996,0.2679784,0.1132654,1.012813,0.08086692,0.40206,0.04344286,0.04565991,TWOJUTSU
0.6946135,0.06626949,0.1417045,0.1126467,1.074319,0.08179548,0.3870536,0.04450615,0.04596044,TWOJUTSU
0.7064098,0.06399419,0.1581636,0.1120073,1.036822,0.09789148,0.3913745,0.04444965,0.0453853,TWOJUTSU
0.7201418,0.06368009,0.101488,0.1119986,1.200307,0.1195413,0.4061398,0.04423548,0.04522526,TWOJUTSU
0.7246768,0.06398167,0.06346561,0.1121528,1.167492,0.1185658,0.420816,0.04347162,0.04482111,TWOJUTSU
0.7074063,0.0648903,0.06598688,0.1123289,1.136854,0.1179768,0.4141726,0.04405545,0.04616779,TWOJUTSU
0.6924271,0.06495631,0.07134014,0.112355,1.114923,0.1182737,0.399338,0.04505423,0.04769015,TWOJUTSU
0.6630986,0.06328348,0.09470341,0.1121197,1.058993,0.1202537,0.3511763,0.04924198,0.05302176,TWOJUTSU
0.6511287,0.06243351,0.0988572,0.11176,1.035002,0.1207634,0.3253438,0.05130714,0.05465799,TWOJUTSU
0.6380587,0.06269325,0.08990388,0.1113593,1.032093,0.1201259,0.3160967,0.05119651,0.05373773,TWOJUTSU
0.622116,0.0631882,0.08416025,0.1109238,1.038934,0.1192733,0.308336,0.05007789,0.05254925,TWOJUTSU
0.6018099,0.06365917,0.08866722,0.1106113,1.044663,0.1185996,0.3117156,0.04929546,0.05282098,TWOJUTSU
0.6068358,0.0634722,0.09867042,0.1107754,1.055668,0.1193834,0.3075593,0.05018221,0.05471954,TWOJUTSU
0.6209644,0.06343722,0.1113444,0.1111078,1.060946,0.1198673,0.3042306,0.05094195,0.05588442,TWOJUTSU
0.6172504,0.06512346,0.1275709,0.1120519,1.111429,0.1193633,0.3645949,0.04643507,0.05073304,TWOJUTSU
0.5882187,0.06504858,0.1680079,0.1128431,1.07744,0.1182588,0.3970368,0.0440908,0.04568616,TWOJUTSU
0.5682892,0.06535356,0.1970506,0.1143863,1.248408,0.120796,0.4100049,0.0419639,0.04069107,TWOJUTSU
0.8627787,0.08192165,0.3320517,0.1147198,1.121725,0.09663475,0.407736,0.04075889,0.038809,TWOJUTSU
0.8782801,0.08418801,1.067964,0.1160515,0.8250164,0.05412427,0.4258953,0.03858042,0.03621985,TWOJUTSU
0.6870877,0.08139844,1.148783,0.1110501,0.8276175,0.0421384,0.4353793,0.03743856,0.03495482,TWOJUTSU
0.5388897,0.08147072,0.6169448,0.0817198,0.8711407,0.04145261,0.4435785,0.03706129,0.03472294,TWOJUTSU
0.6065915,0.08348365,0.4763939,0.07039038,0.8634605,0.04225329,0.4421071,0.0371795,0.03484165,TWOJUTSU
0.6243388,0.08399251,0.5014489,0.07142342,0.8021074,0.04242208,0.4426406,0.03717459,0.03489714,TWOJUTSU
0.6179839,0.08367855,0.5332569,0.07498121,0.8186023,0.04299649,0.4409773,0.03725103,0.03506061,TWOJUTSU
0.6257924,0.0837171,0.5306518,0.0741959,0.8549552,0.04332376,0.4382748,0.03741648,0.03529673,TWOJUTSU
0.6323568,0.08375748,0.5270824,0.07328245,0.8418813,0.04323851,0.4366474,0.03751196,0.0353935,TWOJUTSU
0.6402481,0.08403534,0.5202493,0.0726349,0.8490941,0.04299224,0.4350626,0.03757191,0.03547321,TWOJUTSU
0.6268043,0.08397997,0.5334705,0.07350358,0.8388336,0.04261523,0.4391106,0.03753632,0.03532497,TWOJUTSU
0.5871106,0.08280883,0.5466206,0.07576638,0.8339935,0.04329908,0.4403806,0.03789376,0.03585617,TWOJUTSU
0.8139425,0.0886258,0.7870058,0.0791229,0.8230128,0.04535492,0.4354382,0.03974691,0.03876482,TWOJUTSU
0.9547154,0.09152312,0.8657275,0.08283146,0.7690878,0.04594956,0.4075435,0.04076968,0.0404193,TWOJUTSU
1.06764,0.08827028,0.9059095,0.07762717,0.7103497,0.04587618,0.3802511,0.04238348,0.04189138,TWOJUTSU
1.137738,0.08636248,0.9087462,0.0748613,0.704119,0.04527827,0.3753441,0.0425748,0.04154173,TWOJUTSU
1.150788,0.0825972,0.8782009,0.07211258,0.6966851,0.04643933,0.38123,0.04310424,0.04246785,TWOJUTSU
1.178505,0.08397821,0.794987,0.07966784,0.7063556,0.04658339,0.3876089,0.04265171,0.04200915,TWOJUTSU
1.1583,0.08584704,0.9719443,0.1049974,0.7165972,0.0465268,0.3941431,0.04242159,0.04153378,TWOJUTSU
