THUMB_INDEX_ANGLE,THUMB_DIST,INDEX_MIDDLE_ANGLE,INDEX_DIST,MIDDLE_RING_ANGLE,MIDDLE_DIST,RING_PINKY_ANGLE,RING_DIST,PINKY_DIST,target
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,LOVEJUTSU
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,LOVEJUTSU
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,LOVEJUTSU
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,LOVEJUTSU
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,LOVEJUTSU
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,LOVEJUTSU
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,LOVEJUTSU
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,LOVEJUTSU
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,LOVEJUTSU
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,LOVEJUTSU
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,LOVEJUTSU
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,LOVEJUTSU
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,LOVEJUTSU
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,LOVEJUTSU
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,LOVEJUTSU
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,LOVEJUTSU
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,LOVEJUTSU
