THUMB_INDEX_ANGLE,THUMB_DIST,INDEX_MIDDLE_ANGLE,INDEX_DIST,MIDDLE_RING_ANGLE,MIDDLE_DIST,RING_PINKY_ANGLE,RING_DIST,PINKY_DIST,target
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
1.210521,0.09606927,1.142485,0.114661,0.9098076,0.0381613,0.5054454,0.03745119,0.03667292,THUMB
THUMB_INDEX_ANGLE,THUMB_DIST,INDEX_MIDDLE_ANGLE,INDEX_DIST,MIDDLE_RING_ANGLE,MIDDLE_DIST,RING_PINKY_ANGLE,RING_DIST,PINKY_DIST,target
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
0.5930338,0.1083584,0.04798429,0.1582045,0.2726013,0.1885901,0.1489401,0.2241906,0.211177,THUMB
1.112342,0.09885014,0.5394783,0.1183823,0.768567,0.1231842,0.4446816,0.1075004,0.1184393,THUMB
1.082846,0.08920243,0.4648602,0.1169377,0.6654707,0.1221525,0.4496036,0.1061295,0.1173944,THUMB
1.039388,0.08513447,0.3845742,0.1155066,0.6916618,0.1220734,0.476243,0.1053397,0.1162686,THUMB
1.03678,0.08451761,0.370377,0.1151378,0.7058932,0.1218866,0.4812255,0.1050522,0.1158543,THUMB
0.9930005,0.08156732,0.3268489,0.1113234,0.665518,0.1170097,0.4689369,0.09891598,0.1085512,THUMB
0.8265938,0.0740803,0.2222954,0.100836,0.6279931,0.1028722,0.3920375,0.08275861,0.09089357,THUMB
0.5241193,0.06454464,0.1957175,0.09581487,0.5138599,0.09060222,0.2736341,0.06653713,0.08166662,THUMB
0.2851581,0.06200788,0.3720655,0.08734506,0.6199316,0.06316564,0.3552005,0.04425697,0.05070991,THUMB
0.3640661,0.06138557,0.3269503,0.06884962,0.6591897,0.04839507,0.3927018,0.04051163,0.04227337,THUMB
0.4845934,0.07771183,0.2348333,0.08754372,0.6214693,0.08014598,0.349883,0.05415686,0.0665293,THUMB
0.9309257,0.09154843,0.169513,0.1074826,0.571173,0.1120694,0.3402056,0.08850072,0.1018084,THUMB
0.7718762,0.08781937,0.1640486,0.1020429,0.5567313,0.1057412,0.318641,0.08629584,0.09970815,THUMB
0.5441658,0.08426582,0.1718082,0.09597145,0.6165456,0.1002798,0.3288779,0.08250885,0.09344187,THUMB
0.5249632,0.08327939,0.1847765,0.09763554,0.6378631,0.1043407,0.3390681,0.08506595,0.09679168,THUMB
0.5573431,0.08361997,0.2121437,0.1012539,0.648509,0.109381,0.3521598,0.08831586,0.1007291,THUMB
0.5519512,0.08335064,0.2257964,0.1010062,0.6476708,0.1101755,0.3533494,0.08911923,0.1016623,THUMB
0.5516904,0.08332039,0.2285627,0.1004417,0.6450582,0.1098784,0.3508329,0.08888335,0.1014131,THUMB
0.5263779,0.08256079,0.2498525,0.09924377,0.6417463,0.1108529,0.3501427,0.0903445,0.102947,THUMB
0.5139934,0.08238394,0.2645776,0.0981731,0.6488348,0.111213,0.3570024,0.09115063,0.1037221,THUMB
THUMB_INDEX_ANGLE,THUMB_DIST,INDEX_MIDDLE_ANGLE,INDEX_DIST,MIDDLE_RING_ANGLE,MIDDLE_DIST,RING_PINKY_ANGLE,RING_DIST,PINKY_DIST,target
0.9799328,0.09524067,0.2808818,0.05032927,0.7239963,0.04703291,0.390606,0.0428837,0.04343254,THUMB
0.9740828,0.09536009,0.2807663,0.05004364,0.7218623,0.04682214,0.388955,0.04284097,0.04330127,THUMB
0.9664574,0.09565115,0.280533,0.04986227,0.7206327,0.04668102,0.3880022,0.04281816,0.04323165,THUMB
0.9544225,0.09577052,0.2822846,0.04977937,0.7230105,0.04651475,0.3895974,0.0426949,0.04303831,THUMB
0.9493604,0.09542072,0.2847565,0.04985405,0.7282028,0.04645328,0.3928539,0.04256121,0.04289536,THUMB
0.954814,0.09511077,0.2839389,0.05009654,0.7334574,0.04646213,0.3956002,0.04246977,0.04286185,THUMB
0.9589866,0.09505349,0.2811317,0.05020073,0.7397509,0.0463762,0.3988493,0.04238257,0.04270976,THUMB
0.9613068,0.09508643,0.278052,0.05016636,0.7444188,0.04621639,0.4020316,0.04223766,0.04245821,THUMB
0.9651071,0.09517956,0.2751197,0.05039289,0.7398735,0.04652942,0.4006077,0.04244286,0.04273741,THUMB
0.9255961,0.09306418,0.2757222,0.05052362,0.7362698,0.04675413,0.398919,0.04272007,0.04301428,THUMB
0.9255522,0.0932708,0.2767939,0.05053034,0.736291,0.04675282,0.3991428,0.04278029,0.04301912,THUMB
0.924067,0.09325963,0.2770433,0.05101833,0.736851,0.04689591,0.397067,0.04298637,0.04322897,THUMB
0.9525672,0.09482943,0.2778463,0.05105892,0.7325649,0.04697537,0.393947,0.04307092,0.04336758,THUMB
0.9477819,0.0947382,0.2796069,0.05073047,0.7333127,0.04681805,0.3955575,0.0429656,0.04313326,THUMB
0.9389488,0.09499966,0.2808784,0.0504261,0.7320182,0.04674568,0.3954978,0.04285299,0.04308364,THUMB
0.9371802,0.09538448,0.2821973,0.05021436,0.7306622,0.04664708,0.3947014,0.04280979,0.04304007,THUMB
0.9431288,0.09553143,0.2798724,0.05018508,0.7310567,0.04658666,0.3953335,0.04275129,0.04307799,THUMB
0.9515348,0.09556152,0.2755617,0.05029726,0.7309634,0.04668809,0.3957797,0.04279033,0.04323824,THUMB
0.9642856,0.09622757,0.2725382,0.05021838,0.7321022,0.04661503,0.3972159,0.04267491,0.0432041,THUMB
0.9509842,0.09568944,0.2700774,0.05027597,0.731858,0.04671332,0.3975424,0.0427044,0.04323915,THUMB
0.9533794,0.09580559,0.2683932,0.05037303,0.7339065,0.04678902,0.3983573,0.0426533,0.04330415,THUMB
0.9519151,0.09602295,0.2698175,0.05038603,0.7293425,0.04685809,0.3943602,0.0426565,0.04336189,THUMB
0.9561759,0.09595235,0.2695618,0.05044132,0.7254447,0.04702013,0.3916516,0.04277389,0.04350315,THUMB
0.9531174,0.09599967,0.2717692,0.05038042,0.7263132,0.04687926,0.3920541,0.04270701,0.04331864,THUMB
0.9538049,0.09603083,0.2720005,0.05034195,0.7243884,0.04687594,0.3898267,0.04273078,0.04334623,THUMB
0.9536168,0.0959747,0.2724594,0.05032955,0.7244475,0.04687098,0.3898313,0.04273267,0.04336366,THUMB
0.9607875,0.0955596,0.2733124,0.05036856,0.7237197,0.04693598,0.3886141,0.04279152,0.04344827,THUMB
0.9597127,0.09550719,0.2737653,0.05033913,0.7229245,0.04694466,0.3883675,0.04280642,0.04346853,THUMB
0.9544131,0.09568753,0.274761,0.05013389,0.7256893,0.04669909,0.389169,0.04268674,0.04326775,THUMB
0.9526221,0.09574674,0.2746584,0.0500789,0.727049,0.04655322,0.3904417,0.0426283,0.043147,THUMB
0.952359,0.09585211,0.2743078,0.0499835,0.7304204,0.04637133,0.393199,0.04254546,0.04296762,THUMB
0.9514982,0.09588926,0.2740381,0.04997838,0.7322497,0.04631624,0.3946899,0.04254389,0.04290269,THUMB
0.9502003,0.09583241,0.2723772,0.05013262,0.7346266,0.04633037,0.3967155,0.04243294,0.04285171,THUMB
0.9526353,0.09566416,0.27343,0.05000237,0.7344422,0.04620961,0.3963972,0.042427,0.04280833,THUMB
0.9544834,0.09552922,0.2741077,0.04990885,0.7358248,0.04612333,0.3969555,0.04241112,0.04275501,THUMB
0.9534358,0.0956414,0.2744781,0.04990673,0.7335416,0.04621901,0.3959199,0.04247345,0.04286737,THUMB
0.9559033,0.09564491,0.2747238,0.04990101,0.7349606,0.04617625,0.395862,0.04244252,0.04286346,THUMB
0.955447,0.09557534,0.2747794,0.04992002,0.7390195,0.04609983,0.39812,0.04234875,0.04272363,THUMB
0.9566275,0.09555493,0.2728903,0.05003072,0.7396448,0.04618316,0.3987448,0.04233614,0.04275618,THUMB
0.9605729,0.09547406,0.2692344,0.05022668,0.7413775,0.04634942,0.4001616,0.04244936,0.04288283,THUMB
0.9634098,0.09534332,0.2700323,0.0500783,0.7432084,0.04620086,0.4008507,0.04257987,0.04281639,THUMB
0.9615155,0.09553973,0.2701111,0.05014016,0.7390288,0.04634355,0.3983802,0.04264923,0.0429667,THUMB
0.959734,0.09555823,0.2700993,0.05017829,0.7411308,0.04633749,0.3995127,0.04260556,0.04293786,THUMB
0.961872,0.09540179,0.2703121,0.05011284,0.742986,0.04619787,0.4002811,0.04253844,0.04279501,THUMB
0.9269814,0.09356194,0.2709974,0.05008962,0.7416303,0.04618464,0.399923,0.0424772,0.04276868,THUMB
0.9659219,0.09573151,0.2711519,0.04999661,0.7428876,0.04608373,0.40063,0.0424049,0.04267421,THUMB
0.9631112,0.09557708,0.271256,0.05002723,0.7421514,0.04612957,0.4002184,0.04241326,0.0427243,THUMB
