pTHUMB_BONE3_X,pTHUMB_BONE3_Y,pTHUMB_BONE3_Z,pINDEX_BONE3_X,pINDEX_BONE3_Y,pINDEX_BONE3_Z,pMIDDLE_BONE3_X,pMIDDLE_BONE3_Y,pMIDDLE_BONE3_Z,pRING_BONE3_X,pRING_BONE3_Y,pRING_BONE3_Z,pPINKY_BONE3_X,pPINKY_BONE3_Y,pPINKY_BONE3_Z,THUMB_INDEX_ANGLE,INDEX_MIDDLE_ANGLE,MIDDLE_RING_ANGLE,RING_PINKY_ANGLE,target
-0.7708564,-0.1542287,-0.1640514,-0.3805102,0.7714983,0.05350944,-0.1115119,0.8790551,0.1501004,0.3951883,0.5853919,0.3231183,0.1220736,0.8109338,0.2381762,0.2391838,0.9406781,0.7435464,0.9044828,FIVE
-0.7702926,-0.1535213,-0.166627,-0.3805934,0.7722389,0.04756405,-0.112604,0.879989,0.1458965,0.3949572,0.5869737,0.3216576,0.1213902,0.8123894,0.2348098,0.2407683,0.9408298,0.7427463,0.9041766,FIVE
-0.7707882,-0.1530727,-0.1669593,-0.3811218,0.7719945,0.04890366,-0.1129546,0.8796082,0.1474489,0.3964545,0.5853749,0.3231162,0.1224809,0.811647,0.2365508,0.2416744,0.9407536,0.7409042,0.9037399,FIVE
-0.7707503,-0.1521601,-0.1680519,-0.3812004,0.7717438,0.04957855,-0.1118126,0.8792703,0.1487674,0.3965052,0.584763,0.3240688,0.1233109,0.8108408,0.2383745,0.2426091,0.940228,0.741551,0.9042081,FIVE
-0.7697379,-0.151848,-0.1709207,-0.3810823,0.7717457,0.04687186,-0.1104931,0.8795471,0.1468254,0.3946911,0.5860597,0.3237776,0.1224131,0.8111636,0.2373932,0.2429159,0.9396441,0.7437294,0.9048038,FIVE
-0.7694517,-0.1527011,-0.1686707,-0.3806857,0.7712623,0.04826051,-0.1098567,0.8791463,0.1472863,0.3935924,0.5860088,0.3243735,0.1213009,0.8106022,0.2384125,0.2416128,0.9396106,0.7448608,0.9049312,FIVE
-0.7700451,-0.1521438,-0.163236,-0.3815464,0.770008,0.05809603,-0.1111825,0.8776255,0.1547415,0.3921863,0.5857405,0.3253276,0.1198568,0.8095121,0.2422486,0.2420903,0.9401004,0.7469532,0.905522,FIVE
-0.7694689,-0.15134,-0.1635398,-0.3808416,0.770745,0.05216131,-0.1102822,0.8790764,0.1476707,0.3910659,0.5891802,0.3203337,0.1195266,0.8118437,0.2350707,0.2433058,0.9400862,0.7487752,0.9059786,FIVE
-0.7674856,-0.1488105,-0.1668619,-0.3797756,0.7712616,0.04612255,-0.1099167,0.8799769,0.1426095,0.3889476,0.591392,0.3189867,0.1180669,0.8131139,0.2316739,0.2455682,0.9401503,0.750189,0.9063146,FIVE
-0.7662926,-0.1468892,-0.1684584,-0.3787074,0.7715765,0.04646806,-0.1090032,0.8798836,0.1450142,0.3889635,0.5907745,0.3210166,0.1186731,0.8124897,0.2351408,0.2460221,0.9400193,0.7508453,0.9068457,FIVE
-0.7665277,-0.1467088,-0.172489,-0.375853,0.7734325,0.04180635,-0.1063459,0.8809161,0.1419988,0.3916081,0.5891321,0.3218045,0.122078,0.8124923,0.234469,0.2433006,0.9400195,0.7489281,0.9064814,FIVE
-0.7680665,-0.1520345,-0.1737217,-0.3762834,0.7733723,0.04069613,-0.1067361,0.8812597,0.1381681,0.3941076,0.5880377,0.3201678,0.1243797,0.8128032,0.2310455,0.2380175,0.9402739,0.7455563,0.9056192,FIVE
-0.7701808,-0.1588006,-0.1664446,-0.3808393,0.7686523,0.06388881,-0.1134892,0.8765643,0.1558749,0.3936266,0.583613,0.3256861,0.1213722,0.8086453,0.242928,0.2322984,0.9415905,0.7436135,0.9050675,FIVE
-0.7697497,-0.1577662,-0.1675422,-0.3799942,0.7684779,0.06528244,-0.1141344,0.8756773,0.1585278,0.3934226,0.5812719,0.3293964,0.1212064,0.8073095,0.2463439,0.2320976,0.9420092,0.7422258,0.9046312,FIVE
-0.7701113,-0.1565192,-0.1667538,-0.3783738,0.769771,0.06133046,-0.1115032,0.876774,0.1548607,0.3942947,0.5817956,0.3274724,0.1231204,0.8080574,0.2433441,0.2325896,0.9416672,0.7428833,0.9048744,FIVE
-0.7701566,-0.1549569,-0.1617805,-0.3792463,0.7699032,0.05815054,-0.1112386,0.8775101,0.1515563,0.3936872,0.5847223,0.3230771,0.1226708,0.8097228,0.2384568,0.2367836,0.9412237,0.7447758,0.9053376,FIVE
-0.7680522,-0.1505426,-0.1669498,-0.3794756,0.7707846,0.04509528,-0.1102452,0.8791985,0.1414101,0.3908587,0.5885738,0.3195069,0.1213387,0.8121795,0.2303315,0.2438563,0.9403157,0.7467362,0.9058037,FIVE
-0.7663651,-0.1469368,-0.1727438,-0.3805282,0.7704225,0.04357392,-0.1090426,0.8787046,0.1434789,0.390137,0.5889468,0.3200813,0.1211635,0.8113387,0.2327917,0.2485251,0.9390546,0.7487476,0.906652,FIVE
-0.7661757,-0.147574,-0.1753933,-0.3830304,0.7694629,0.04875176,-0.1110837,0.8774077,0.1513945,0.390093,0.5879574,0.3234181,0.1202803,0.8098446,0.239857,0.248899,0.9386256,0.7488067,0.9070565,FIVE
-0.76699,-0.1490373,-0.1777543,-0.3827672,0.7698231,0.04814653,-0.1110425,0.8776923,0.150399,0.3910824,0.5879951,0.3226131,0.1212189,0.8100529,0.2389639,0.2468004,0.9387823,0.7480509,0.9069862,FIVE
-0.7672552,-0.1512056,-0.1786683,-0.3826335,0.7689968,0.05149352,-0.1132218,0.8762922,0.1532983,0.3912269,0.5840803,0.3282661,0.1204919,0.8077401,0.2442695,0.2435391,0.9396482,0.7442786,0.9058655,FIVE
-0.7683863,-0.1542858,-0.1714786,-0.3831312,0.7683994,0.05209235,-0.1156543,0.8763169,0.1504193,0.3915045,0.5843135,0.3261264,0.1187371,0.8080439,0.2420185,0.2418573,0.9406621,0.7420459,0.9048518,FIVE
-0.7689137,-0.1544462,-0.1699932,-0.3815258,0.7690416,0.05319522,-0.1149869,0.8764214,0.1512326,0.3919243,0.5823544,0.3289322,0.1188181,0.8073896,0.2440877,0.2398337,0.9411145,0.740909,0.9041694,FIVE
-0.7686675,-0.1545718,-0.168893,-0.38066,0.769489,0.05185538,-0.1148479,0.8770536,0.1487549,0.3918138,0.582499,0.3287748,0.1183857,0.8081124,0.2421635,0.2390563,0.941503,0.7403715,0.9036267,FIVE
-0.7683647,-0.1543116,-0.1709139,-0.379869,0.770453,0.04729912,-0.1143153,0.8781091,0.1448673,0.3923248,0.5833436,0.3273442,0.1190804,0.8094048,0.238721,0.2389639,0.9415371,0.7398564,0.903366,FIVE
-0.7672412,-0.1533163,-0.1737791,-0.3815439,0.7702371,0.0400819,-0.1153318,0.8785068,0.1401819,0.3925139,0.584581,0.3251224,0.1184892,0.8102351,0.2352607,0.243134,0.9408787,0.7385926,0.902957,FIVE
-0.7665882,-0.1528097,-0.1742277,-0.3823862,0.7695902,0.0404921,-0.1171734,0.8776811,0.1419694,0.3918946,0.5841554,0.3261914,0.1166964,0.809356,0.237507,0.2445318,0.9410313,0.7378939,0.9026756,FIVE
-0.7668459,-0.1509573,-0.1697745,-0.3816502,0.7683421,0.05041317,-0.1179993,0.8750531,0.1512423,0.3921017,0.58059,0.3295424,0.116055,0.8056365,0.2457159,0.2446003,0.941719,0.737654,0.9027016,FIVE
-0.7667874,-0.1493511,-0.1646263,-0.381364,0.7677366,0.05304166,-0.1181426,0.8744671,0.1519246,0.3920117,0.5805504,0.328254,0.115923,0.8051599,0.2454801,0.2465121,0.9420564,0.7380441,0.9028368,FIVE
-0.7662306,-0.1484657,-0.1732739,-0.3804724,0.7699156,0.04529599,-0.1160834,0.8774681,0.1445301,0.391844,0.5838078,0.3256032,0.1171529,0.8086444,0.238917,0.2463464,0.9416813,0.7394396,0.903221,FIVE
-0.7672479,-0.1488942,-0.1733198,-0.379347,0.7701665,0.04883422,-0.114969,0.8767188,0.1487271,0.3934413,0.5809997,0.3283931,0.1191722,0.8070244,0.2428874,0.2439221,0.9417158,0.7384697,0.9031129,FIVE
-0.7673714,-0.1510947,-0.1731104,-0.379724,0.7694634,0.04882901,-0.1159346,0.8759096,0.1491153,0.3929373,0.5802245,0.3291163,0.1188406,0.8062104,0.2437491,0.2421028,0.941804,0.7376912,0.9030796,FIVE
-0.7668301,-0.1494838,-0.1760256,-0.3764369,0.7707224,0.04614199,-0.1145199,0.8759993,0.1473415,0.3932837,0.578393,0.3311057,0.1194977,0.8055585,0.243709,0.2403362,0.942432,0.7364267,0.9024094,FIVE
-0.7672007,-0.14781,-0.1753151,-0.3743305,0.7717646,0.04659105,-0.113028,0.8761539,0.1480503,0.3946646,0.5776333,0.330904,0.1207515,0.8053642,0.2437614,0.2397967,0.9427372,0.7364007,0.9021971,FIVE
-0.767146,-0.1456555,-0.1700691,-0.3749652,0.770931,0.05108711,-0.1130041,0.8751283,0.1518658,0.395289,0.5768166,0.3311934,0.1209568,0.8043495,0.246055,0.2428525,0.9425836,0.7367721,0.9022893,FIVE
-0.767374,-0.1431528,-0.1647104,-0.3757524,0.7708519,0.05466776,-0.1125373,0.8749761,0.1556349,0.3955452,0.5771801,0.3315107,0.1212743,0.8043386,0.2479866,0.2465018,0.9421995,0.7383265,0.9027939,FIVE
-0.767844,-0.14381,-0.164755,-0.3758259,0.7729564,0.04784321,-0.1137188,0.8776937,0.1492662,0.3930381,0.5822826,0.3272307,0.1204067,0.8083789,0.2404099,0.2466838,0.9426559,0.7407003,0.903771,FIVE
-0.768364,-0.1455572,-0.1636566,-0.3764624,0.7728767,0.04891053,-0.1153795,0.8774909,0.1505587,0.3925488,0.5817443,0.3285142,0.1188682,0.8082102,0.2418251,0.2452963,0.9430203,0.7397951,0.9032323,FIVE
-0.7690625,-0.1464444,-0.1642521,-0.3772952,0.77154,0.05668984,-0.1158935,0.8758557,0.1572396,0.3943035,0.5782375,0.3324751,0.1185586,0.8056248,0.2488421,0.2438073,0.9430471,0.7378396,0.9023414,FIVE
-0.7694831,-0.1424419,-0.1606942,-0.3774762,0.7713848,0.05594101,-0.1140608,0.8764406,0.1535995,0.3963829,0.5788589,0.3285672,0.119829,0.8061363,0.2447683,0.2495817,0.9425988,0.7375807,0.9018982,FIVE
-0.7697442,-0.1405376,-0.1574176,-0.3788976,0.7705881,0.05797802,-0.1140982,0.8768581,0.1524189,0.396036,0.5827182,0.3223633,0.1173557,0.8075476,0.2408601,0.2536369,0.9423839,0.7406354,0.9021031,FIVE
-0.7691497,-0.1407222,-0.1614615,-0.3793441,0.7700002,0.06305301,-0.115067,0.8759247,0.1586152,0.3950736,0.5811302,0.3276127,0.1161045,0.806419,0.2467314,0.2520957,0.9425048,0.7407993,0.902008,FIVE
-0.7698286,-0.142044,-0.1602331,-0.3771591,0.7701769,0.07030222,-0.1147889,0.8748081,0.165709,0.3975607,0.5765803,0.3332344,0.1188631,0.8042739,0.2538725,0.2467983,0.9433634,0.7381868,0.9015892,FIVE
-0.7690845,-0.1418419,-0.1632829,-0.3747702,0.7723751,0.06140937,-0.1129961,0.8769861,0.1579356,0.3981362,0.5777621,0.3316455,0.1208044,0.8064713,0.2483082,0.2452624,0.9434888,0.7374514,0.9014935,FIVE
-0.7691712,-0.141158,-0.1577129,-0.376467,0.7728391,0.05769318,-0.1139857,0.8778326,0.1557645,0.397635,0.5788631,0.3312464,0.1207905,0.8077178,0.2465252,0.2493314,0.9430827,0.7370906,0.9016284,FIVE
-0.7683689,-0.1416976,-0.1613573,-0.3766223,0.7722938,0.05860007,-0.116624,0.8770456,0.1566147,0.3964084,0.5783913,0.3324503,0.119019,0.8071,0.2478361,0.2481402,0.943923,0.7358915,0.9013544,FIVE
-0.7682281,-0.1405322,-0.1569581,-0.3762383,0.772222,0.05833538,-0.1165555,0.8768176,0.1562221,0.3965157,0.5786136,0.3312467,0.1185525,0.8069105,0.2472112,0.2498486,0.944029,0.7360706,0.9012275,FIVE
-0.7679505,-0.1416154,-0.1655363,-0.3745996,0.775146,0.04586378,-0.117104,0.8799433,0.1460311,0.3940451,0.5829483,0.3281445,0.1181234,0.8108702,0.2385217,0.24747,0.9446149,0.7369546,0.901768,FIVE
-0.7683078,-0.1432133,-0.1756547,-0.3714205,0.7787584,0.03674155,-0.1163281,0.8833168,0.1388416,0.3921826,0.5871953,0.3257665,0.1191266,0.8148618,0.2314118,0.241967,0.9454364,0.7391449,0.9028539,FIVE
-0.7687561,-0.142463,-0.1758599,-0.3707063,0.7784582,0.04397725,-0.1137675,0.882153,0.1458382,0.3944838,0.5826656,0.3311298,0.1220384,0.8124151,0.2383094,0.2404345,0.9449327,0.7381715,0.9025988,FIVE
-0.7688407,-0.1409568,-0.1751196,-0.373105,0.7755235,0.05591589,-0.112154,0.8785122,0.1581001,0.3979758,0.5747265,0.3395864,0.1236671,0.8065652,0.2520125,0.2428263,0.9434454,0.735079,0.9014964,FIVE
-0.7675563,-0.1419609,-0.178264,-0.3758174,0.7733964,0.05556233,-0.1144921,0.8771048,0.1585212,0.3970962,0.5733097,0.3420455,0.120744,0.8048005,0.2552787,0.2446175,0.9429956,0.7329329,0.900613,FIVE
-0.7688975,-0.1418647,-0.1754431,-0.3767251,0.7727519,0.05952403,-0.1135821,0.8763889,0.1618409,0.399055,0.5725346,0.340859,0.1216413,0.8033873,0.2576624,0.2455981,0.9424514,0.733188,0.900736,FIVE
-0.7691913,-0.1417132,-0.1716961,-0.3782657,0.7718602,0.06317197,-0.114957,0.8756444,0.1654794,0.3978612,0.573909,0.3399618,0.1200943,0.8032471,0.2590823,0.2473758,0.9423918,0.7351772,0.9014198,FIVE
-0.7695928,-0.1397921,-0.1645964,-0.3792649,0.7705374,0.07169561,-0.1151355,0.8742548,0.1726163,0.397264,0.5752341,0.3379629,0.1193484,0.8025504,0.2619139,0.2502173,0.9423031,0.7388514,0.9026487,FIVE
-0.7694849,-0.1369138,-0.1566756,-0.3801155,0.7685388,0.07956758,-0.1163666,0.8721135,0.1782105,0.3961082,0.5758033,0.3354555,0.1180338,0.8011726,0.2635028,0.2546707,0.9426392,0.7412424,0.9034682,FIVE
-0.7688933,-0.1360863,-0.1463529,-0.3809553,0.7666373,0.08361293,-0.1178994,0.8710144,0.1787676,0.3945877,0.5781735,0.3304187,0.1156628,0.8015418,0.2606072,0.2580699,0.9431034,0.7434122,0.903811,FIVE
-0.7679723,-0.1344143,-0.1459548,-0.3791834,0.7687355,0.07160532,-0.1154839,0.8738766,0.1671477,0.3933895,0.5821978,0.3247653,0.1159708,0.8049979,0.250531,0.260049,0.9427577,0.7453382,0.9042199,FIVE
-0.7656199,-0.1339969,-0.1616355,-0.377818,0.7715099,0.04586141,-0.1126285,0.879317,0.1410886,0.3890761,0.5931966,0.3105183,0.1120392,0.8127568,0.2267307,0.2613207,0.9419744,0.750349,0.9043646,FIVE
-0.7663707,-0.1376899,-0.1691768,-0.3791437,0.7699345,0.06402151,-0.1134583,0.8764138,0.1607217,0.390235,0.5864616,0.3244171,0.1124702,0.8084792,0.2449851,0.253334,0.9418755,0.7491248,0.9040218,FIVE
-0.7682579,-0.1417822,-0.163048,-0.37991,0.7675542,0.0788043,-0.119169,0.872772,0.1729267,0.3936487,0.5790245,0.332668,0.113576,0.8040308,0.2568892,0.247962,0.9439809,0.7414871,0.9023341,FIVE
-0.7689352,-0.1414502,-0.1530872,-0.3782493,0.7679634,0.08075244,-0.1225125,0.8725974,0.1713219,0.3921858,0.5819717,0.3255063,0.1120525,0.8054258,0.2509568,0.247955,0.9461535,0.7424057,0.9028112,FIVE
-0.7692676,-0.1424595,-0.1454737,-0.3780134,0.7690653,0.07811092,-0.1242874,0.8746873,0.1653929,0.3882318,0.5892892,0.3153094,0.1103501,0.8097963,0.2401248,0.2480763,0.9471951,0.7475578,0.9048682,FIVE
-0.7685722,-0.1346728,-0.1405848,-0.3794253,0.766721,0.08577245,-0.1219061,0.8716012,0.173598,0.3916043,0.5867382,0.3130849,0.1138598,0.8067045,0.2439109,0.258637,0.9457762,0.748233,0.9054408,FIVE
-0.7649723,-0.1236183,-0.1442612,-0.3798732,0.7627287,0.09301882,-0.1209162,0.8652171,0.1863829,0.3917806,0.580957,0.3184009,0.1158807,0.8000091,0.2546351,0.2706954,0.944511,0.7485141,0.9064008,FIVE
-0.7630697,-0.122,-0.1358818,-0.3836762,0.756312,0.1030065,-0.1214314,0.8595307,0.1956793,0.3915327,0.5794655,0.3172189,0.1156209,0.7956806,0.2598769,0.2782423,0.9429417,0.7501408,0.9073611,FIVE
-0.764218,-0.1235496,-0.1395042,-0.3865831,0.7554143,0.102724,-0.1177497,0.8610085,0.1944888,0.3918085,0.5796338,0.3204436,0.1179983,0.796545,0.2603419,0.2792656,0.9405116,0.7518923,0.9080635,FIVE
-0.7652617,-0.1246804,-0.1555455,-0.3888755,0.756197,0.09433923,-0.1162839,0.8646991,0.1852661,0.3898591,0.5844443,0.3193775,0.1174126,0.8010902,0.2522902,0.2788119,0.9390491,0.7542908,0.9084446,FIVE
-0.7648053,-0.1207246,-0.1589233,-0.3891437,0.7557818,0.09936327,-0.1162859,0.8638052,0.1923728,0.3883772,0.5868618,0.319122,0.1157092,0.8007973,0.2567311,0.2817272,0.9388528,0.758533,0.9098919,FIVE
-0.7641288,-0.1125861,-0.1651704,-0.3857794,0.7539204,0.09118798,-0.1108326,0.8640472,0.1801321,0.3818094,0.5978434,0.3006233,0.1153428,0.8039393,0.240448,0.2896105,0.9378337,0.770999,0.9147708,FIVE
-0.7647845,-0.1085997,-0.1627589,-0.3849619,0.7491945,0.1032015,-0.1131203,0.8616946,0.1832437,0.3787961,0.6025459,0.2895816,0.1134466,0.8049095,0.2333756,0.2929564,0.9393724,0.7757475,0.9164835,FIVE
-0.7641692,-0.1117439,-0.1634372,-0.3892494,0.7461599,0.1092038,-0.1188061,0.8588073,0.1899015,0.3743181,0.6017473,0.2955203,0.1086063,0.8030553,0.2407921,0.2929094,0.9397056,0.7754315,0.9167261,FIVE
-0.7657777,-0.1195696,-0.1532815,-0.3882003,0.7514265,0.1032882,-0.1193574,0.8632784,0.182494,0.3776737,0.6020423,0.2936371,0.1091136,0.8062386,0.2364316,0.284609,0.9409548,0.7715058,0.914839,FIVE
-0.7678141,-0.1223922,-0.1396746,-0.3850027,0.7542328,0.1106566,-0.1157386,0.8619545,0.1927181,0.3912393,0.5878289,0.3059774,0.1176706,0.8001861,0.2510146,0.278437,0.9411833,0.7590846,0.9102481,FIVE
-0.769951,-0.1314455,-0.1318308,-0.3839415,0.7586942,0.09806585,-0.1125903,0.8657603,0.180137,0.3980975,0.5858656,0.3020136,0.1229699,0.8023233,0.2420076,0.2698432,0.9406505,0.7528845,0.9078334,FIVE
-0.7706676,-0.1369112,-0.1324427,-0.3851818,0.7613469,0.09295697,-0.1130227,0.8691944,0.177287,0.3963489,0.588874,0.3028849,0.120679,0.8055133,0.2410632,0.2646162,0.9403811,0.7545419,0.9079281,FIVE
-0.7712293,-0.1385243,-0.1331602,-0.3874208,0.7611604,0.08900286,-0.1133204,0.8704296,0.1739137,0.3941741,0.5932895,0.2994647,0.1175462,0.8079927,0.2358856,0.2659307,0.9395011,0.7576041,0.9080989,FIVE
-0.7730847,-0.141591,-0.1196883,-0.3932673,0.7550285,0.125225,-0.1176547,0.8644015,0.209931,0.3896368,0.5905961,0.313893,0.1116743,0.8019021,0.266236,0.2662499,0.9392904,0.7639158,0.9105198,FIVE
-0.7741048,-0.1433751,-0.12129,-0.3915309,0.7576528,0.1170788,-0.1154956,0.8671982,0.2013799,0.388674,0.5943104,0.3082571,0.111278,0.8046713,0.2587688,0.2628772,0.9392205,0.76632,0.9109828,FIVE
-0.7747152,-0.1442718,-0.1260518,-0.3925153,0.7579736,0.1106284,-0.1155074,0.8689976,0.1936665,0.3861541,0.5992477,0.3026563,0.1084334,0.8076214,0.2506068,0.2631964,0.9388006,0.7690917,0.9112749,FIVE
-0.7758933,-0.1469851,-0.1273954,-0.3931224,0.7549096,0.1285665,-0.1153345,0.8641868,0.2137257,0.3873772,0.5925326,0.3146245,0.1091482,0.8015608,0.2691766,0.258052,0.9385272,0.7687891,0.9113479,FIVE
-0.776639,-0.148151,-0.126389,-0.3916913,0.7542586,0.1346415,-0.113598,0.862304,0.2204476,0.3892973,0.5896285,0.3170734,0.110667,0.7988591,0.2752607,0.2546374,0.9384648,0.7686558,0.9112673,FIVE
-0.7768641,-0.1437057,-0.1208272,-0.3884768,0.7576025,0.1265238,-0.1075111,0.8663932,0.2096353,0.3912399,0.5955338,0.3041658,0.1127378,0.8035151,0.2625227,0.2582142,0.9376912,0.7729356,0.9118652,FIVE
-0.7739325,-0.1343593,-0.1216464,-0.3870789,0.7606177,0.117475,-0.105215,0.8709075,0.2003159,0.385383,0.6043689,0.2961926,0.1077357,0.8092875,0.2530486,0.2673666,0.9374316,0.7811329,0.9135086,FIVE
-0.7721118,-0.1277852,-0.1178115,-0.3854826,0.7614471,0.1082507,-0.1036787,0.8734936,0.1872452,0.3808377,0.6107764,0.2857803,0.1063689,0.8131272,0.2393153,0.2755019,0.9375179,0.7861479,0.9153031,FIVE
-0.7717021,-0.1271629,-0.1141347,-0.386234,0.7596568,0.1133148,-0.1040727,0.8720239,0.1917451,0.3780735,0.6112558,0.2871291,0.1052267,0.8121676,0.2422884,0.2774431,0.9373333,0.7887401,0.9164836,FIVE
-0.7722033,-0.1278783,-0.1127,-0.3861887,0.7584298,0.1228029,-0.1033496,0.8694658,0.2030077,0.3793352,0.6066232,0.2955912,0.1059175,0.8086674,0.2533566,0.2755703,0.9370897,0.7879425,0.9160669,FIVE
-0.7735644,-0.1279103,-0.117807,-0.385084,0.7615521,0.1068772,-0.102001,0.8728514,0.1875545,0.3832105,0.6068164,0.2911569,0.1088216,0.8111094,0.2421365,0.2755324,0.9368889,0.7833601,0.9143749,FIVE
-0.7734452,-0.1262356,-0.1236617,-0.3864613,0.7592205,0.107813,-0.1030718,0.8713284,0.1881718,0.3823052,0.6063569,0.2923297,0.1085224,0.8097436,0.2430126,0.2784942,0.9365132,0.7830155,0.914649,FIVE
-0.7728822,-0.1286554,-0.1246624,-0.3892801,0.7554444,0.1204213,-0.1074794,0.8672281,0.2028235,0.3797666,0.6037546,0.3015953,0.1043787,0.8060912,0.2563536,0.277048,0.9368866,0.7829816,0.9145782,FIVE
-0.7729146,-0.1320836,-0.1193274,-0.3904734,0.7545069,0.1309853,-0.1116786,0.8645643,0.2159459,0.3792992,0.6003112,0.3097152,0.1014705,0.8034293,0.2681077,0.2735671,0.938099,0.7812055,0.9137173,FIVE
-0.77287,-0.131996,-0.120704,-0.3897418,0.7574366,0.1175975,-0.1113564,0.8678086,0.2029195,0.382084,0.6016778,0.3038103,0.1021527,0.806986,0.2564098,0.2741973,0.9381748,0.7777832,0.9117277,FIVE
-0.772217,-0.1285961,-0.1212379,-0.387109,0.7616538,0.09808078,-0.1091907,0.8729716,0.1827722,0.3817711,0.6071135,0.2932392,0.1033799,0.8125236,0.2384769,0.2775618,0.9383274,0.7783623,0.9118224,FIVE
-0.772573,-0.12958,-0.1180753,-0.3881384,0.7594414,0.1099277,-0.109136,0.8715934,0.1918209,0.3784835,0.6085957,0.2951653,0.1020671,0.811448,0.2459344,0.2766631,0.9381809,0.7831471,0.9140794,FIVE
-0.7732445,-0.1282478,-0.1186097,-0.387273,0.7597009,0.1113562,-0.1061978,0.8723938,0.1908979,0.3786429,0.6092126,0.2937035,0.1038207,0.8119017,0.2447071,0.2769764,0.9376249,0.7851921,0.9148741,FIVE
-0.7732946,-0.1287629,-0.1183886,-0.3879188,0.7592452,0.1116185,-0.1066503,0.872349,0.1905925,0.3779709,0.609883,0.2929155,0.1032898,0.8120982,0.2441135,0.2772302,0.9375445,0.7856529,0.9150825,FIVE
-0.7742751,-0.1307554,-0.1083736,-0.3872448,0.7579916,0.121863,-0.1056963,0.8703026,0.2004514,0.3796102,0.6073585,0.2985716,0.1041469,0.809742,0.2522284,0.2751128,0.9376029,0.7857168,0.9149228,FIVE
-0.7753131,-0.1361593,-0.1168435,-0.3892589,0.7599971,0.1239292,-0.1093056,0.8706756,0.2060904,0.3809419,0.6040381,0.3039688,0.1036712,0.8089173,0.2593357,0.2677323,0.9383553,0.7817806,0.9138025,FIVE
-0.3755594,-0.01196187,0.3395082,-0.3657189,-0.08357763,0.3192016,-0.3130611,-0.096285,0.3779342,-0.08055284,0.0129107,0.3942904,-0.192617,-0.0661962,0.4048357,0.9890829,0.9871581,0.8590854,0.9551352,ZERO
-0.3741271,-0.0112391,0.3408936,-0.3635677,-0.08536486,0.3173585,-0.3107077,-0.09866278,0.3756787,-0.07890605,0.009740019,0.3914511,-0.1905929,-0.0691176,0.4022148,0.9881139,0.9870395,0.8587298,0.954953,ZERO
-0.3752246,-0.01234813,0.3417576,-0.3622122,-0.0855369,0.3185424,-0.3090758,-0.09916706,0.3764659,-0.07639655,0.007666989,0.3900662,-0.1878751,-0.07076787,0.4012963,0.9884444,0.9870384,0.8587349,0.9549069,ZERO
-0.3765164,-0.01365337,0.3413543,-0.3643032,-0.08492126,0.3198623,-0.3112373,-0.09876183,0.3780474,-0.07565912,0.00484418,0.3894771,-0.1883233,-0.07203188,0.4017991,0.9891559,0.9871091,0.8592331,0.9552326,ZERO
-0.3762965,-0.01298938,0.3409988,-0.3658638,-0.0840255,0.3185599,-0.3124284,-0.09833576,0.3765578,-0.07578668,0.003417609,0.3877401,-0.18895,-0.07264563,0.4002332,0.989177,0.9870206,0.8588471,0.9551548,ZERO
-0.3770738,-0.01255525,0.3394338,-0.3650466,-0.08410417,0.3167073,-0.3109844,-0.09873813,0.3742332,-0.07552919,0.003856481,0.3868031,-0.1879861,-0.07296128,0.3982289,0.988968,0.9868394,0.8578243,0.9546731,ZERO
-0.3772413,-0.009846657,0.3366712,-0.3620042,-0.08164962,0.3187831,-0.3069721,-0.09516744,0.3759379,-0.07429019,0.01338797,0.391815,-0.1862164,-0.06623365,0.402057,0.9890152,0.9866734,0.855476,0.9536488,ZERO
-0.3790362,-0.007021004,0.3338692,-0.3611611,-0.07848936,0.3202817,-0.3061189,-0.09117447,0.3777778,-0.07448469,0.02078623,0.3961279,-0.1865592,-0.06047381,0.405448,0.989167,0.9866406,0.8541917,0.9530691,ZERO
-0.3852327,-0.004565501,0.3287227,-0.3693443,-0.07247454,0.3217742,-0.3180887,-0.08190934,0.3833864,-0.08335601,0.029876,0.4040845,-0.199335,-0.04907973,0.4152971,0.9904587,0.9871622,0.8570451,0.9547292,ZERO
-0.3857352,-0.006230939,0.3290886,-0.370209,-0.07489544,0.3172452,-0.3196653,-0.08476865,0.3790972,-0.08557564,0.02500907,0.4004503,-0.2012737,-0.05289355,0.411397,0.9901944,0.9871418,0.8578196,0.9550718,ZERO
-0.384404,-0.0128216,0.3340901,-0.3669714,-0.0799785,0.3165016,-0.3154433,-0.09179913,0.3770337,-0.07952029,0.01195334,0.3929269,-0.1940255,-0.06431276,0.4047077,0.9904317,0.9870139,0.8582219,0.9551031,ZERO
-0.3844647,-0.01260975,0.3345911,-0.3672604,-0.07757939,0.318103,-0.3153573,-0.08911945,0.378628,-0.07712278,0.01264293,0.3910174,-0.1914555,-0.0631369,0.4033887,0.9910862,0.9869832,0.8576168,0.9548384,ZERO
-0.3840132,-0.008695921,0.3331209,-0.367614,-0.07677747,0.3149181,-0.3162396,-0.08806019,0.375819,-0.0798462,0.01545863,0.3906833,-0.1940231,-0.0607269,0.4023589,0.9901694,0.9869227,0.8573036,0.9546987,ZERO
-0.3796638,-0.007187358,0.334602,-0.3652042,-0.07950692,0.3115408,-0.3134075,-0.0914868,0.3716331,-0.08071544,0.01491406,0.3901103,-0.1940031,-0.06239044,0.4003664,0.9886523,0.9867638,0.8565258,0.9543383,ZERO
