pTHUMB_BONE3_X,pTHUMB_BONE3_Y,pTHUMB_BONE3_Z,pINDEX_BONE3_X,pINDEX_BONE3_Y,pINDEX_BONE3_Z,pMIDDLE_BONE3_X,pMIDDLE_BONE3_Y,pMIDDLE_BONE3_Z,pRING_BONE3_X,pRING_BONE3_Y,pRING_BONE3_Z,pPINKY_BONE3_X,pPINKY_BONE3_Y,pPINKY_BONE3_Z,THUMB_INDEX_ANGLE,INDEX_MIDDLE_ANGLE,MIDDLE_RING_ANGLE,RING_PINKY_ANGLE,target
0.1096499,0.7088972,-0.1670993,-0.3169955,0.2778801,-0.1451114,-0.3721412,0.2014882,-0.1564685,-0.366845,-0.02270286,-0.03642069,-0.3819673,0.07940549,-0.1218675,0.9668469,0.2116491,0.5988824,0.3311665,THUMB
0.1074756,0.7116532,-0.1608494,-0.3207971,0.2768225,-0.1419812,-0.3748364,0.2000436,-0.1540109,-0.3669327,-0.0260079,-0.03590385,-0.3838724,0.0772263,-0.1199502,0.9734551,0.2107213,0.5999141,0.3308153,THUMB
0.1065244,0.7126285,-0.1590608,-0.324256,0.2756213,-0.1380172,-0.3774674,0.1985161,-0.1499115,-0.3677261,-0.02831103,-0.03263767,-0.385859,0.07523715,-0.1157928,0.9802197,0.210116,0.6007138,0.3302552,THUMB
0.1033696,0.711352,-0.1682183,-0.3262933,0.2709347,-0.1371188,-0.3778243,0.1925217,-0.1474897,-0.3664277,-0.03243387,-0.02767429,-0.3846672,0.06949201,-0.1119621,0.9844762,0.2112953,0.6043884,0.3322205,THUMB
0.1093723,0.709573,-0.166678,-0.3220771,0.2687328,-0.1396509,-0.3709365,0.1884344,-0.1500018,-0.3623139,-0.03460264,-0.02877787,-0.377283,0.06563672,-0.1140733,0.9901986,0.2142637,0.6117076,0.3364453,THUMB
0.1105992,0.7103769,-0.1634097,-0.3215882,0.2711752,-0.1393847,-0.3705527,0.191187,-0.1501535,-0.3626257,-0.03307962,-0.03059023,-0.3772409,0.06795975,-0.1148961,0.9878885,0.2134205,0.6110368,0.335679,THUMB
0.1132671,0.7129418,-0.1546479,-0.3225044,0.2755559,-0.1358873,-0.3734086,0.197035,-0.147942,-0.3653615,-0.0297504,-0.03184097,-0.3815559,0.07359447,-0.1141908,0.9881495,0.2117098,0.6062343,0.332759,THUMB
0.1094082,0.7131985,-0.158639,-0.3245445,0.2744784,-0.135114,-0.3761304,0.196249,-0.1465562,-0.3666948,-0.03046724,-0.02946414,-0.3843262,0.0730928,-0.1120602,0.9867622,0.2112873,0.6051454,0.3322216,THUMB
0.1059169,0.7100498,-0.1764526,-0.3242962,0.2690401,-0.1370747,-0.3750335,0.1898226,-0.1461171,-0.3648759,-0.03314289,-0.02428559,-0.3822255,0.06771496,-0.1092471,0.9858533,0.213186,0.6082023,0.3342611,THUMB
0.10294,0.7059279,-0.1896316,-0.3227962,0.2645464,-0.1402134,-0.372007,0.1841025,-0.1472325,-0.3623757,-0.03514151,-0.02107652,-0.3782069,0.06276675,-0.1082663,0.9834026,0.2151639,0.612219,0.3365827,THUMB
0.102768,0.704845,-0.1903444,-0.3236783,0.2646744,-0.143586,-0.3726785,0.1844653,-0.1505599,-0.3635244,-0.03451923,-0.02354837,-0.3789075,0.06300941,-0.1110502,0.9834559,0.2135615,0.6098471,0.3348719,THUMB
0.1048942,0.7052938,-0.1834215,-0.3238838,0.2660616,-0.1441834,-0.3732325,0.185867,-0.1518272,-0.3641802,-0.03389551,-0.02595293,-0.379248,0.06400659,-0.1129448,0.9861236,0.2134177,0.607823,0.3336516,THUMB
0.1063377,0.7069085,-0.1798034,-0.3243309,0.2682801,-0.1423696,-0.3746349,0.1886962,-0.1508094,-0.3652218,-0.03224951,-0.02694489,-0.3809161,0.06651517,-0.1128098,0.9861746,0.2127746,0.6048347,0.3316267,THUMB
0.1027076,0.7061095,-0.1862149,-0.3256324,0.2650078,-0.1404061,-0.3757185,0.1850563,-0.1477669,-0.3643952,-0.03428509,-0.02241351,-0.3810591,0.06338786,-0.1089585,0.9874346,0.2137998,0.6057739,0.3323246,THUMB
0.09882934,0.7032819,-0.1983706,-0.3257733,0.26178,-0.1449645,-0.374938,0.1813582,-0.1510032,-0.3640589,-0.03536616,-0.02202369,-0.3798855,0.06024537,-0.110254,0.9837679,0.2137639,0.6062307,0.3323003,THUMB
0.1025704,0.7029729,-0.1977246,-0.3252124,0.265764,-0.1460939,-0.375303,0.185954,-0.1522544,-0.3659238,-0.03182746,-0.0236889,-0.3811255,0.06441513,-0.1114666,0.9811039,0.212506,0.6038966,0.330514,THUMB
0.1046221,0.7042603,-0.1931482,-0.3252171,0.2693928,-0.1467498,-0.3763939,0.1904858,-0.1539552,-0.3676848,-0.02934542,-0.02703186,-0.383105,0.0684081,-0.1139612,0.9788043,0.2108595,0.6011574,0.3289056,THUMB
0.1033298,0.7070877,-0.1848855,-0.3278345,0.2744526,-0.1441583,-0.3812172,0.1971066,-0.1525883,-0.371167,-0.02683185,-0.02818899,-0.3888223,0.07407457,-0.1138214,0.9751939,0.2083016,0.597779,0.3274349,THUMB
0.1034405,0.708801,-0.1836096,-0.3291799,0.2769244,-0.1420182,-0.3839033,0.2004827,-0.1508395,-0.3730693,-0.02558301,-0.02772382,-0.39216,0.07711516,-0.1128223,0.973819,0.2071633,0.5964437,0.327243,THUMB
0.09838285,0.7064128,-0.195498,-0.3296629,0.2694655,-0.1414843,-0.3826175,0.1915027,-0.1484785,-0.3694738,-0.03088028,-0.02181374,-0.3889798,0.06919414,-0.1088286,0.9772595,0.2098243,0.6014205,0.3306859,THUMB
0.10128,0.7051959,-0.1970237,-0.3293466,0.2670925,-0.1404952,-0.3812269,0.1883277,-0.1468475,-0.3676312,-0.03235851,-0.01895112,-0.3867784,0.06655356,-0.106375,0.9845439,0.2111486,0.6038423,0.33207,THUMB
0.1016591,0.702899,-0.2022773,-0.3284304,0.2665872,-0.1449386,-0.3800381,0.1875675,-0.1509461,-0.3676963,-0.03186869,-0.02106088,-0.3857077,0.06603365,-0.1094559,0.9822416,0.2111566,0.6034216,0.3317254,THUMB
0.1048621,0.7050985,-0.1910311,-0.3279451,0.2708553,-0.1438946,-0.3801239,0.1923105,-0.1514198,-0.3692898,-0.0295395,-0.0240844,-0.3870494,0.07023823,-0.111201,0.9818358,0.2102272,0.6019849,0.3307507,THUMB
0.1072756,0.7066841,-0.1840423,-0.329104,0.272603,-0.1434469,-0.3819521,0.1945177,-0.1520606,-0.3711571,-0.02868189,-0.02625198,-0.3897376,0.07231861,-0.1125493,0.9857431,0.2092994,0.5990105,0.3288731,THUMB
0.1079701,0.7066294,-0.1872457,-0.3293592,0.2733004,-0.1435874,-0.3828235,0.1956544,-0.1516793,-0.3717802,-0.02780865,-0.02559131,-0.3906853,0.07338119,-0.1119676,0.9849209,0.2087163,0.5983614,0.328591,THUMB
0.1040276,0.7045246,-0.1983697,-0.3302719,0.2704281,-0.1436422,-0.3837503,0.1928402,-0.1500042,-0.3707309,-0.02870654,-0.02136989,-0.3905299,0.07109584,-0.1090353,0.9829044,0.2087942,0.5990022,0.3295529,THUMB
0.1019501,0.7025297,-0.204812,-0.3301977,0.2671337,-0.146137,-0.3825777,0.1888877,-0.151589,-0.3692657,-0.0303843,-0.02050826,-0.3885426,0.06772491,-0.1094151,0.983326,0.2093686,0.6003523,0.3305137,THUMB
0.1013085,0.7008126,-0.2085656,-0.3283137,0.2662446,-0.1489075,-0.3802207,0.187523,-0.1542578,-0.3679725,-0.03051748,-0.02210521,-0.3859422,0.06642085,-0.1117368,0.9796059,0.2103268,0.6013833,0.3310505,THUMB
0.1016405,0.7039545,-0.2001394,-0.3286694,0.2726933,-0.1487295,-0.3823704,0.1954435,-0.1558595,-0.3714624,-0.02681361,-0.02716053,-0.3896947,0.07308024,-0.1149657,0.9720423,0.2077082,0.5975578,0.3283233,THUMB
0.1030814,0.7064087,-0.1925117,-0.3298694,0.2759611,-0.1464048,-0.3850287,0.1997877,-0.1545893,-0.3737303,-0.02499201,-0.02822051,-0.3932838,0.07703459,-0.1146904,0.9727806,0.2063139,0.5948289,0.3267581,THUMB
0.1002826,0.7067614,-0.1963611,-0.3317013,0.2757275,-0.1445112,-0.3872417,0.199787,-0.1519454,-0.374463,-0.02553917,-0.02524201,-0.3950458,0.07687131,-0.1118334,0.9714398,0.2058467,0.5952463,0.3273227,THUMB
0.09485061,0.7030471,-0.2075841,-0.3331636,0.2684653,-0.144,-0.3868485,0.1909415,-0.1490113,-0.3715917,-0.03020183,-0.01760085,-0.3925715,0.06921144,-0.1065765,0.9758123,0.208118,0.5998892,0.3306834,THUMB
0.09741566,0.7017416,-0.2068097,-0.3305264,0.2644957,-0.1465555,-0.3823842,0.1855601,-0.1517198,-0.3685432,-0.03296374,-0.0189978,-0.3876749,0.06454357,-0.1088848,0.9816284,0.2106241,0.6032834,0.3325986,THUMB
0.1021115,0.7030966,-0.1980824,-0.3257796,0.2672531,-0.1495783,-0.3774328,0.1881351,-0.1568038,-0.3674149,-0.03150091,-0.02659654,-0.3841521,0.06661659,-0.1156186,0.9779343,0.2115753,0.6039819,0.3324707,THUMB
0.1013481,0.7049493,-0.1937473,-0.3243686,0.2683719,-0.1483264,-0.3760895,0.1891389,-0.1564823,-0.366705,-0.03143195,-0.02847834,-0.3832349,0.06743889,-0.1164129,0.9743591,0.2124232,0.6043388,0.3323674,THUMB
0.1008299,0.7059677,-0.195354,-0.3259549,0.2696231,-0.1480558,-0.3783549,0.1909664,-0.1562297,-0.3683344,-0.03072673,-0.02891863,-0.3857678,0.0689984,-0.1162757,0.9733964,0.21109,0.6021309,0.330805,THUMB
0.0996543,0.7051279,-0.2017332,-0.3286977,0.27047,-0.1472484,-0.3819922,0.1926127,-0.154228,-0.3702363,-0.02939779,-0.02586833,-0.3890332,0.07045625,-0.1134382,0.9728907,0.2092028,0.599793,0.3294483,THUMB
0.09615751,0.7027795,-0.2085585,-0.3305767,0.2675489,-0.1474243,-0.3835386,0.1895292,-0.1527746,-0.3692002,-0.03076038,-0.02183838,-0.3886864,0.06760406,-0.1109559,0.9741403,0.2090503,0.6003671,0.3308674,THUMB
0.0982224,0.7023923,-0.2069817,-0.3288165,0.2680053,-0.1493406,-0.3814473,0.1899138,-0.1554739,-0.3684059,-0.03010728,-0.0247811,-0.3869339,0.06802397,-0.1140003,0.9735277,0.2091528,0.6002637,0.3308962,THUMB
0.09998257,0.7054303,-0.1972327,-0.3292942,0.2723319,-0.1480141,-0.3830813,0.1952791,-0.155609,-0.3714976,-0.02761149,-0.02758708,-0.3903892,0.07295299,-0.1151397,0.9722095,0.2073903,0.5975268,0.3287016,THUMB
0.1007819,0.7068808,-0.1936795,-0.3301886,0.2748417,-0.1464131,-0.384981,0.1985381,-0.1547367,-0.3731034,-0.02609701,-0.02849587,-0.3930838,0.07587603,-0.1149901,0.9716608,0.2063346,0.5951836,0.3270454,THUMB
0.09952888,0.7073126,-0.1948985,-0.3303066,0.2731995,-0.1453661,-0.3850149,0.1965691,-0.1537118,-0.3719951,-0.02781292,-0.02772358,-0.3925056,0.07395372,-0.1141733,0.9727126,0.2073516,0.5961491,0.3277303,THUMB
0.09928166,0.7059966,-0.1987213,-0.3306492,0.2697363,-0.1454128,-0.384445,0.1923098,-0.1527625,-0.3702615,-0.03033335,-0.02499532,-0.3908431,0.07007781,-0.1125086,0.9776572,0.2085669,0.5985697,0.329518,THUMB
0.09851254,0.7035556,-0.2035385,-0.3303997,0.2669235,-0.1465963,-0.3829152,0.1886593,-0.1527789,-0.3684266,-0.03191538,-0.02280073,-0.3883425,0.06679883,-0.1114642,0.979564,0.2094557,0.6010939,0.3310956,THUMB
0.09918281,0.7022234,-0.206293,-0.3290323,0.2665856,-0.1495447,-0.3807942,0.1879012,-0.1556725,-0.3677376,-0.03196087,-0.02504414,-0.3862663,0.06591895,-0.1141214,0.9776286,0.2096881,0.6018468,0.3310976,THUMB
0.099071,0.7021331,-0.2042674,-0.3286657,0.2679427,-0.1501044,-0.3801351,0.1892408,-0.1563735,-0.3684181,-0.03096085,-0.02580956,-0.3861569,0.06711329,-0.1147487,0.9751527,0.2091907,0.6020069,0.3308351,THUMB
0.09725036,0.704414,-0.1989744,-0.3288242,0.2704466,-0.1475529,-0.3810962,0.1920797,-0.1547356,-0.3698669,-0.0300606,-0.02647332,-0.3879745,0.06959225,-0.1141036,0.9707368,0.2091367,0.6011347,0.3299455,THUMB
0.09734192,0.7053412,-0.19729,-0.3292561,0.2721414,-0.1471633,-0.38273,0.1945106,-0.1546472,-0.3712735,-0.02886721,-0.02690271,-0.3901499,0.07189538,-0.1142264,0.9691682,0.2083985,0.5997299,0.3294285,THUMB
0.09708532,0.7035412,-0.2048783,-0.3309932,0.2694399,-0.1473638,-0.383979,0.1916754,-0.1533073,-0.3712263,-0.02985751,-0.02309741,-0.3907129,0.06967353,-0.1115247,0.973807,0.2080259,0.5998523,0.3297578,THUMB
0.09362032,0.7020553,-0.2108903,-0.3324701,0.2657692,-0.1473081,-0.3843591,0.1872898,-0.1521066,-0.3696499,-0.03253411,-0.02028077,-0.3895486,0.06551515,-0.1095407,0.9759507,0.2086095,0.601304,0.3307136,THUMB
0.09362032,0.7020553,-0.2108903,-0.3324701,0.2657692,-0.1473081,-0.3843591,0.1872898,-0.1521066,-0.3696499,-0.03253411,-0.02028077,-0.3895486,0.06551515,-0.1095407,0.9759507,0.2086095,0.601304,0.3307136,THUMB
0.1098568,0.7005044,-0.19689,-0.3251328,0.2756893,-0.1551936,-0.3762196,0.1970331,-0.1630217,-0.3714518,-0.02360975,-0.03162272,-0.384554,0.07363784,-0.1190253,0.9727587,0.2075318,0.5999554,0.3248909,THUMB
0.09357934,0.705636,-0.1957279,-0.3206658,0.2698271,-0.1508205,-0.3853055,0.1998337,-0.1613959,-0.3823965,-0.01819139,-0.02968689,-0.3994978,0.08291268,-0.1186234,0.9550399,0.2078276,0.5824364,0.3217901,THUMB
0.09628266,0.7037075,-0.1963909,-0.3194883,0.2680993,-0.1512878,-0.3824872,0.1952449,-0.1596759,-0.3790641,-0.02086822,-0.02809278,-0.3949028,0.07817893,-0.1177191,0.9596059,0.2124104,0.585111,0.32378,THUMB
0.1005478,0.6983107,-0.2081708,-0.3137959,0.2666135,-0.1573126,-0.3740453,0.191793,-0.1630608,-0.3713005,-0.02182559,-0.02648659,-0.3854342,0.07396391,-0.1186601,0.9546527,0.2150964,0.5972629,0.3299387,THUMB
0.1052675,0.6939589,-0.2164577,-0.3097283,0.2614371,-0.1650623,-0.3677563,0.1844241,-0.1695527,-0.3680331,-0.0236934,-0.02907314,-0.3795899,0.06830502,-0.1233825,0.9592697,0.2185497,0.5995269,0.3310314,THUMB
0.09505429,0.6901721,-0.2408246,-0.3246978,0.2552306,-0.1639026,-0.378682,0.1758699,-0.1649088,-0.368825,-0.03281729,-0.02150141,-0.3861287,0.05862093,-0.1156124,0.9714631,0.2150874,0.5998008,0.3288676,THUMB
0.09635518,0.6908947,-0.2501286,-0.3318339,0.2532488,-0.1588582,-0.3817759,0.1715959,-0.1596942,-0.366766,-0.03901221,-0.01603115,-0.3867579,0.0532073,-0.1092813,0.9859509,0.2143736,0.6065665,0.331398,THUMB
0.09815039,0.689365,-0.2568766,-0.3309162,0.2449906,-0.1572302,-0.3769668,0.1604717,-0.1565026,-0.36121,-0.04633985,-0.01196827,-0.3809528,0.0434898,-0.1054127,0.9997826,0.2193132,0.6141457,0.3347276,THUMB
0.09875383,0.6833774,-0.2796183,-0.3310421,0.2385904,-0.1618428,-0.3767205,0.1538903,-0.158552,-0.3595635,-0.04848303,-0.010377,-0.3793104,0.03912643,-0.1058926,1.003918,0.2202924,0.6132076,0.3365132,THUMB
0.09988102,0.6808236,-0.2839374,-0.3343419,0.2409547,-0.1637796,-0.3818693,0.1582683,-0.1597949,-0.3628106,-0.04384881,-0.009806371,-0.3853764,0.04336633,-0.1054572,1.004336,0.2157344,0.6059439,0.3309546,THUMB
0.110527,0.681362,-0.2781441,-0.3285264,0.2501087,-0.1704314,-0.3794039,0.1699302,-0.1684799,-0.3640089,-0.03523915,-0.01893785,-0.3845177,0.05393244,-0.1152989,0.9932019,0.2125416,0.6028429,0.3314808,THUMB
0.1021667,0.6802264,-0.2815397,-0.3295368,0.2488911,-0.1703292,-0.3812577,0.1693859,-0.1681688,-0.3638596,-0.03503938,-0.01741743,-0.3857732,0.05368527,-0.1146411,0.9848949,0.2119301,0.6015227,0.3317192,THUMB
0.09859841,0.6820999,-0.2780022,-0.3272492,0.2474508,-0.1692309,-0.3791829,0.1673297,-0.1681941,-0.3619495,-0.03661192,-0.0189997,-0.3838827,0.05200585,-0.1159103,0.9805346,0.2145819,0.6018369,0.3323396,THUMB
0.1004084,0.6810158,-0.2791994,-0.3245543,0.2462534,-0.1720753,-0.3762903,0.1657998,-0.1711499,-0.360961,-0.03696904,-0.02124098,-0.3815356,0.05086697,-0.1187142,0.9794034,0.2158332,0.6030523,0.3330736,THUMB
0.09478793,0.6779328,-0.2877502,-0.3257201,0.2432768,-0.1737615,-0.3775256,0.1631853,-0.171294,-0.3612577,-0.03801314,-0.01926866,-0.3817675,0.04845744,-0.1176727,0.9756551,0.2152694,0.6030346,0.3330393,THUMB
0.09542017,0.6774681,-0.2890991,-0.3268916,0.2426865,-0.1732769,-0.3780343,0.1627405,-0.1699209,-0.3610937,-0.0386641,-0.0175973,-0.381064,0.04740078,-0.1161082,0.9790572,0.2142629,0.6045036,0.333758,THUMB
0.1007527,0.6782887,-0.2843189,-0.3253259,0.244509,-0.1743144,-0.3767256,0.1647995,-0.171661,-0.3613915,-0.03707236,-0.02002744,-0.38064,0.04945817,-0.118158,0.9815954,0.2139341,0.6036133,0.3330671,THUMB
0.1031107,0.6792082,-0.2800496,-0.3243751,0.2446797,-0.1749229,-0.3758824,0.1648187,-0.1729404,-0.3613428,-0.0368015,-0.02184312,-0.3805412,0.049875,-0.1196417,0.9839373,0.2144456,0.6023836,0.3321585,THUMB
0.1023791,0.6783854,-0.2817463,-0.324436,0.244801,-0.1755756,-0.3765074,0.1652732,-0.1734532,-0.3620129,-0.03585669,-0.0218135,-0.3815884,0.05071815,-0.1197424,0.9821348,0.2141689,0.6007983,0.3312159,THUMB
0.1013353,0.6794923,-0.280369,-0.3252178,0.2463759,-0.1758097,-0.3778816,0.1674896,-0.1743661,-0.3631496,-0.03498511,-0.02368463,-0.3831542,0.05242766,-0.1211988,0.9795597,0.2126634,0.5985584,0.3298627,THUMB
0.0997578,0.6783816,-0.2840454,-0.3272595,0.2478503,-0.1760865,-0.3808892,0.1698593,-0.1741402,-0.3651671,-0.03358129,-0.02276755,-0.3855199,0.0540777,-0.1207275,0.976952,0.2107674,0.5967785,0.3291773,THUMB
0.1037411,0.6797691,-0.2701949,-0.3256882,0.2484629,-0.1764156,-0.3818329,0.1715388,-0.1746518,-0.3692762,-0.03046606,-0.02334884,-0.3877317,0.05701497,-0.1218585,0.9828314,0.2115001,0.590773,0.327176,THUMB
0.1031392,0.6819845,-0.2719807,-0.3312711,0.2577825,-0.1738469,-0.3893964,0.1829774,-0.1732767,-0.3746651,-0.02511073,-0.0235697,-0.3967541,0.06651399,-0.1205858,0.9753977,0.205693,0.5861441,0.3234011,THUMB
0.09947382,0.6832147,-0.2735263,-0.333608,0.2567076,-0.1709454,-0.3913105,0.1814783,-0.1706477,-0.3732411,-0.02760036,-0.02137084,-0.3975179,0.06468077,-0.1178959,0.9763505,0.2058394,0.5879608,0.3244704,THUMB
0.1004033,0.682521,-0.2746936,-0.3288487,0.2515452,-0.1718328,-0.3843123,0.1743156,-0.1715537,-0.3674453,-0.0318386,-0.02170971,-0.3901246,0.05862519,-0.1186521,0.9783372,0.2101835,0.5949064,0.3286228,THUMB
0.1030001,0.6824886,-0.2701669,-0.3251752,0.2487892,-0.1736172,-0.3798276,0.1709179,-0.1736035,-0.3654134,-0.03308649,-0.02387137,-0.3857487,0.05603556,-0.1212663,0.9814752,0.2122696,0.5962772,0.3300066,THUMB
0.09871269,0.6778624,-0.2838691,-0.3263822,0.2459157,-0.1757301,-0.3796636,0.1677043,-0.1737826,-0.3642729,-0.03448083,-0.02145022,-0.3842598,0.05273193,-0.1200497,0.9776961,0.2116554,0.5986339,0.3311255,THUMB
0.09855668,0.6783295,-0.2831876,-0.3276228,0.2469124,-0.1762953,-0.3804446,0.1687716,-0.1743135,-0.3649917,-0.0345979,-0.02236636,-0.3848258,0.05301251,-0.1206587,0.9776037,0.2102986,0.5986391,0.3305146,THUMB
0.1014435,0.6829113,-0.2708864,-0.329119,0.2515578,-0.1739589,-0.3829351,0.1741706,-0.1734734,-0.3673543,-0.03275473,-0.02466641,-0.3883247,0.05745834,-0.1212329,0.9802901,0.2084569,0.5955189,0.3281304,THUMB
0.1034663,0.6857173,-0.2646554,-0.3301727,0.2557763,-0.17067,-0.3851113,0.1790889,-0.1709451,-0.3695007,-0.03046274,-0.02420952,-0.3917729,0.06200963,-0.1194767,0.9805279,0.2074196,0.5938306,0.326871,THUMB
0.1022678,0.6853341,-0.2665668,-0.3315347,0.2553675,-0.1696425,-0.3873294,0.1790989,-0.1697546,-0.3703409,-0.03056535,-0.02249479,-0.39401,0.06229518,-0.1179833,0.9814878,0.2071911,0.592933,0.3267867,THUMB
0.103183,0.6859804,-0.2641824,-0.3297056,0.2563711,-0.1716001,-0.3860426,0.1801927,-0.1726755,-0.3705278,-0.03000372,-0.02571027,-0.393215,0.06312411,-0.1213922,0.9782667,0.2075781,0.5927473,0.3269014,THUMB
0.1032499,0.6868285,-0.2608525,-0.3290479,0.257264,-0.1721433,-0.3858355,0.1809593,-0.1746187,-0.3703319,-0.02998927,-0.02858805,-0.3930169,0.06346676,-0.1240629,0.9766604,0.2080819,0.5916139,0.32629,THUMB
0.0995314,0.6873038,-0.2602525,-0.3292955,0.2541675,-0.172725,-0.3850791,0.1767348,-0.1757855,-0.3691499,-0.03334361,-0.02963713,-0.3918747,0.05943255,-0.1253496,0.9771188,0.20965,0.5927634,0.3267837,THUMB
0.09565406,0.6859329,-0.2655417,-0.3304101,0.2528057,-0.1717722,-0.3855545,0.1750817,-0.1739407,-0.3692238,-0.03383627,-0.02656289,-0.3920684,0.05813726,-0.1227462,0.9747513,0.2097015,0.5936419,0.3271972,THUMB
0.09415418,0.6840033,-0.2702314,-0.3322167,0.2504712,-0.1722812,-0.3859881,0.1720722,-0.1732362,-0.3690191,-0.03532919,-0.02389885,-0.3914039,0.05542536,-0.1208945,0.9777753,0.2095391,0.5951115,0.3281654,THUMB
0.1017065,0.6820089,-0.2697233,-0.3318233,0.2487492,-0.1700022,-0.3835507,0.1695062,-0.1693562,-0.3672108,-0.0349735,-0.01796508,-0.3883893,0.05388504,-0.1160868,0.9912024,0.2103916,0.5988102,0.331067,THUMB
0.102348,0.6814926,-0.2699608,-0.3309456,0.2479214,-0.170607,-0.3821613,0.1683524,-0.1696615,-0.3664977,-0.03521592,-0.01763924,-0.3869445,0.05304521,-0.1162162,0.9918593,0.210999,0.6000432,0.3320963,THUMB
0.1009433,0.6825412,-0.2660687,-0.3291517,0.2436154,-0.1681422,-0.3784215,0.1626644,-0.1665221,-0.3624245,-0.03940772,-0.01507852,-0.3822327,0.04803397,-0.1133297,0.9966584,0.2140955,0.6059182,0.3355767,THUMB
0.09861527,0.6824011,-0.2674583,-0.3284611,0.2373589,-0.1667476,-0.3754389,0.1550619,-0.1638118,-0.3583536,-0.04508319,-0.01214339,-0.3776657,0.04116534,-0.1102922,1.00337,0.2168281,0.6121605,0.3390281,THUMB
0.1067192,0.6818606,-0.2667759,-0.3218417,0.242077,-0.1733066,-0.3699605,0.1606797,-0.171102,-0.3585795,-0.04057528,-0.02046963,-0.374855,0.04639791,-0.1181867,0.9938565,0.2162219,0.6117581,0.338124,THUMB
0.1073026,0.6857467,-0.2523936,-0.3207782,0.2485549,-0.1738893,-0.3725673,0.168987,-0.1740701,-0.3628863,-0.03569318,-0.02706669,-0.3793894,0.05375755,-0.1233384,0.9863115,0.2145842,0.6031345,0.3330989,THUMB
0.1049741,0.6873327,-0.249902,-0.3248918,0.2505549,-0.1725129,-0.3778246,0.1719985,-0.1736871,-0.365443,-0.034978,-0.02806363,-0.3846276,0.05592632,-0.1236041,0.9871337,0.2117878,0.5980006,0.3298036,THUMB
0.1055879,0.6913283,-0.2438284,-0.3304287,0.2610267,-0.1684645,-0.3868176,0.1849217,-0.1720459,-0.3720501,-0.02879327,-0.02904896,-0.3948787,0.06682205,-0.1232444,0.981666,0.2066207,0.5909649,0.3261384,THUMB
0.100431,0.6911297,-0.247747,-0.3314046,0.2588534,-0.1672953,-0.3873869,0.1821008,-0.1708236,-0.3710424,-0.03121228,-0.02671076,-0.3945552,0.06406583,-0.1215469,0.9790789,0.2077311,0.593626,0.3281611,THUMB
0.09732036,0.69375,-0.2377402,-0.3299813,0.2531948,-0.1683512,-0.3850385,0.1752274,-0.1730032,-0.3690504,-0.03658467,-0.02933357,-0.3913045,0.05789721,-0.1246344,0.9848439,0.2106019,0.5954833,0.3302943,THUMB
0.09861556,0.6945978,-0.2364018,-0.3294249,0.252113,-0.1699051,-0.3839397,0.173708,-0.1754298,-0.3683348,-0.03806883,-0.03236681,-0.3903152,0.0564787,-0.1275444,0.9874589,0.2110755,0.5953138,0.3302427,THUMB
0.09633515,0.6935158,-0.2402985,-0.330111,0.2502438,-0.1686195,-0.3837951,0.1708819,-0.1731106,-0.3678985,-0.03962123,-0.0289729,-0.3901459,0.0539168,-0.1246401,0.9878075,0.2125843,0.597365,0.3309105,THUMB
0.09593286,0.6940227,-0.2400312,-0.332097,0.2511637,-0.1673695,-0.384673,0.17122,-0.1715952,-0.3679257,-0.04023475,-0.02778898,-0.3907954,0.05372817,-0.1231069,0.9890233,0.2120216,0.598664,0.3311614,THUMB
0.0986155,0.693526,-0.2391407,-0.33195,0.2547593,-0.1668704,-0.3846846,0.1751419,-0.171047,-0.369265,-0.03720293,-0.02759751,-0.39167,0.057269,-0.1224545,0.986797,0.2109528,0.5979151,0.3300458,THUMB
0.09916148,0.6940436,-0.2374274,-0.3334265,0.2563534,-0.1657292,-0.3863707,0.1770754,-0.1698401,-0.3707007,-0.03603798,-0.02682522,-0.3935315,0.05903989,-0.1212396,0.9878317,0.209794,0.5964129,0.3289908,THUMB
0.09996574,0.6921687,-0.2406113,-0.3351494,0.2566861,-0.1603587,-0.3873641,0.1771249,-0.162544,-0.3709427,-0.03437254,-0.01857765,-0.3941606,0.05963564,-0.113183,0.9918002,0.2099608,0.5971357,0.3293178,THUMB
0.09914991,0.6928995,-0.2371771,-0.3356318,0.2547874,-0.1580766,-0.386768,0.1743239,-0.1601698,-0.3698178,-0.03652329,-0.01652974,-0.3928629,0.05699814,-0.1108287,0.9962685,0.2113453,0.5990075,0.3301077,THUMB
0.1047317,0.6951187,-0.2303476,-0.3330154,0.258088,-0.1610447,-0.3848748,0.1782188,-0.1650436,-0.3705891,-0.03501023,-0.02394909,-0.3922402,0.06006953,-0.1170376,0.9952055,0.2105645,0.5975655,0.3286396,THUMB
0.0994165,0.6928329,-0.2440621,-0.330271,0.257952,-0.1644566,-0.3834874,0.1787152,-0.1677628,-0.3697831,-0.03418936,-0.02507566,-0.3907289,0.06040983,-0.1191279,0.9794909,0.2111005,0.5990662,0.3298922,THUMB
0.09796803,0.6935656,-0.2409327,-0.3282517,0.2573124,-0.1647535,-0.3812029,0.1776766,-0.1686998,-0.3679468,-0.03546,-0.02687238,-0.3883338,0.05917473,-0.1207964,0.9764802,0.2124687,0.6012563,0.3312963,THUMB
