pTHUMB_BONE1_X,rTHUMB_BONE1_X,pTHUMB_BONE1_Y,rTHUMB_BONE1_Y,pTHUMB_BONE1_Z,rTHUMB_BONE1_Z,pTHUMB_BONE2_X,rTHUMB_BONE2_X,pTHUMB_BONE2_Y,rTHUMB_BONE2_Y,pTHUMB_BONE2_Z,rTHUMB_BONE2_Z,pTHUMB_BONE3_X,rTHUMB_BONE3_X,pTHUMB_BONE3_Y,rTHUMB_BONE3_Y,pTHUMB_BONE3_Z,rTHUMB_BONE3_Z,pINDEX_BONE1_X,rINDEX_BONE1_X,pINDEX_BONE1_Y,rINDEX_BONE1_Y,pINDEX_BONE1_Z,rINDEX_BONE1_Z,pINDEX_BONE2_X,rINDEX_BONE2_X,pINDEX_BONE2_Y,rINDEX_BONE2_Y,pINDEX_BONE2_Z,rINDEX_BONE2_Z,pINDEX_BONE3_X,rINDEX_BONE3_X,pINDEX_BONE3_Y,rINDEX_BONE3_Y,pINDEX_BONE3_Z,rINDEX_BONE3_Z,pMIDDLE_BONE1_X,rMIDDLE_BONE1_X,pMIDDLE_BONE1_Y,rMIDDLE_BONE1_Y,pMIDDLE_BONE1_Z,rMIDDLE_BONE1_Z,pMIDDLE_BONE2_X,rMIDDLE_BONE2_X,pMIDDLE_BONE2_Y,rMIDDLE_BONE2_Y,pMIDDLE_BONE2_Z,rMIDDLE_BONE2_Z,pMIDDLE_BONE3_X,rMIDDLE_BONE3_X,pMIDDLE_BONE3_Y,rMIDDLE_BONE3_Y,pMIDDLE_BONE3_Z,rMIDDLE_BONE3_Z,pRING_BONE1_X,rRING_BONE1_X,pRING_BONE1_Y,rRING_BONE1_Y,pRING_BONE1_Z,rRING_BONE1_Z,pRING_BONE2_X,rRING_BONE2_X,pRING_BONE2_Y,rRING_BONE2_Y,pRING_BONE2_Z,rRING_BONE2_Z,pRING_BONE3_X,rRING_BONE3_X,pRING_BONE3_Y,rRING_BONE3_Y,pRING_BONE3_Z,rRING_BONE3_Z,pPINKY_BONE1_X,rPINKY_BONE1_X,pPINKY_BONE1_Y,rPINKY_BONE1_Y,pPINKY_BONE1_Z,rPINKY_BONE1_Z,pPINKY_BONE2_X,rPINKY_BONE2_X,pPINKY_BONE2_Y,rPINKY_BONE2_Y,pPINKY_BONE2_Z,rPINKY_BONE2_Z,pPINKY_BONE3_X,rPINKY_BONE3_X,pPINKY_BONE3_Y,rPINKY_BONE3_Y,pPINKY_BONE3_Z,rPINKY_BONE3_Z,target
1.507086,317.6028,1.54082,105.8599,-1.967698,177.4051,1.529603,287.234,1.574107,110.2971,-1.974503,173.5247,1.527141,308.7416,1.599791,281.7065,-1.974771,3.07449,1.53367,320.8027,1.59914,196.5502,-1.952348,22.51887,1.522293,44.36378,1.604324,228.9293,-1.974213,24.52716,1.51278,70.15255,1.587661,270.6859,-1.979914,60.96715,1.519338,326.6264,1.605887,186.4112,-1.943954,27.02808,1.509682,42.39104,1.609601,224.0756,-1.971792,30.91909,1.498716,67.34551,1.591148,281.438,-1.978691,80.15645,1.481941,327.2204,1.607192,171.9334,-1.926091,27.29087,1.480382,42.9997,1.610127,210.4698,-1.947194,31.81104,1.47325,65.64612,1.595449,254.9219,-1.954358,69.2163,1.500185,326.7475,1.607542,181.8804,-1.933711,26.55484,1.493085,42.49951,1.610468,218.8813,-1.960616,30.46881,1.482914,66.96393,1.592321,268.6474,-1.968737,72.83185,CLOSE
1.523743,313.6761,1.521929,117.251,-1.917818,192.4984,1.54353,285.0212,1.556623,92.0769,-1.925867,215.2151,1.546303,288.4818,1.584484,333.2033,-1.92268,331.9141,1.546933,315.2551,1.576667,230.0074,-1.887473,0.361984,1.528193,42.69208,1.583665,230.4972,-1.903095,0.3484726,1.520573,84.21277,1.566792,232.7735,-1.909337,2.527274,1.535655,315.6136,1.578307,216.4274,-1.873487,8.212543,1.517296,40.47218,1.586013,227.2124,-1.89492,7.710223,1.507733,80.52205,1.567318,260.1041,-1.902619,38.29697,1.506225,310.1032,1.568697,197.5696,-1.84656,14.87594,1.498023,35.29124,1.57665,215.8692,-1.864071,11.68865,1.491017,72.70798,1.562622,241.6322,-1.871842,33.79507,1.520625,313.4068,1.573894,211.4042,-1.858366,7.307741,1.505365,38.14718,1.581645,220.6759,-1.879959,6.379826,1.496586,79.09692,1.563726,243.8031,-1.889101,27.50577,CLOSE
1.532145,299.0016,1.503444,144.2721,-1.882456,161.4303,1.53783,278.9453,1.542276,211.0182,-1.894576,96.79216,1.532302,291.2021,1.570311,284.137,-1.895825,25.27218,1.530848,340.4549,1.56425,238.1476,-1.857666,348.9644,1.511063,66.36182,1.560326,209.6425,-1.872712,333.2637,1.51187,67.76727,1.541157,81.06992,-1.876463,208.4697,1.520049,338.955,1.561989,227.9506,-1.843436,350.9959,1.500309,63.93318,1.557829,207.128,-1.864276,340.5862,1.500247,71.75607,1.535916,71.30257,-1.868943,207.8083,1.497654,327.7843,1.544436,216.8284,-1.814262,348.9596,1.486677,52.34863,1.546134,198.6055,-1.832082,344.6202,1.486273,79.85976,1.529743,97.51845,-1.838005,246.9532,1.508387,335.6616,1.553331,224.9554,-1.827338,347.1787,1.491477,59.08961,1.550626,199.428,-1.848673,336.8223,1.491915,72.29559,1.529636,79.89156,-1.854952,221.6696,CLOSE
1.526855,313.0178,1.471823,252.9455,-1.855662,79.05052,1.502078,312.5421,1.502652,227.5339,-1.868466,97.84355,1.484976,338.5022,1.519577,307.5293,-1.869695,46.04323,1.502439,23.2333,1.525297,262.722,-1.855629,7.341456,1.485918,71.83791,1.505152,58.6843,-1.856161,157.8789,1.495869,36.4239,1.488436,74.79374,-1.852366,171.614,1.500339,23.06794,1.524078,252.7638,-1.837629,356.8844,1.482961,73.72561,1.500759,83.8494,-1.843833,190.2686,1.494344,36.79494,1.481288,76.12554,-1.841584,183.5743,1.502507,9.234867,1.513529,243.9011,-1.798522,341.6669,1.488087,71.87943,1.501273,152.8908,-1.809017,266.1432,1.495176,49.20674,1.485291,89.1688,-1.811676,208.3488,1.501562,19.10757,1.519112,249.9657,-1.816661,346.9231,1.485198,72.65852,1.498372,118.7792,-1.825981,225.7968,1.496125,39.30239,1.479037,84.62523,-1.827312,196.0226,CLOSE
1.544004,350.0418,1.420481,278.2683,-1.83169,71.98855,1.505318,359.0682,1.425076,303.7322,-1.818583,69.50509,1.489261,14.82802,1.422325,351.3892,-1.797704,75.68935,1.497643,53.11569,1.458514,269.4759,-1.835685,7.776843,1.492154,50.75485,1.431678,77.51876,-1.834129,172.628,1.507842,17.77812,1.419578,81.74412,-1.831277,175.1103,1.498476,53.09992,1.457312,254.8795,-1.817352,342.8919,1.493803,48.07085,1.427129,100.2343,-1.822874,195.3288,1.512414,15.30745,1.413926,91.52413,-1.824823,190.5534,1.509483,39.73944,1.451157,247.1732,-1.778425,314.3799,1.501688,42.76258,1.433013,137.8083,-1.78913,228.4752,1.514269,17.37806,1.423696,112.2122,-1.797651,215.1664,1.504191,49.27737,1.454728,251.3083,-1.796713,331.2332,1.498867,47.19804,1.427333,114.8231,-1.805428,207.5231,1.516465,15.95151,1.414462,99.32496,-1.810893,199.0607,CLOSE
1.558918,0.6283934,1.392876,268.9336,-1.837399,73.31041,1.520224,10.69409,1.389406,305.8375,-1.827949,77.09344,1.50505,16.66542,1.382816,352.6798,-1.806793,88.80659,1.506558,63.72068,1.419893,261.0778,-1.850898,7.870221,1.505801,40.83404,1.392434,71.00427,-1.849382,175.4055,1.522759,7.49535,1.383318,73.55443,-1.843949,176.4958,1.504735,64.16446,1.419028,241.1557,-1.83254,337.8562,1.506856,37.36689,1.388375,88.57856,-1.837382,191.9291,1.527662,4.298111,1.378938,81.98914,-1.835779,189.4829,1.510668,51.89617,1.415556,232.3727,-1.79206,304.6541,1.508855,32.91577,1.396118,123.4942,-1.803378,217.2066,1.524219,4.460017,1.390066,103.7086,-1.810019,210.6085,1.507681,60.96984,1.417828,236.3089,-1.811122,324.6561,1.509594,36.70634,1.389711,100.707,-1.819292,200.4973,1.530049,4.215484,1.380646,89.34665,-1.821271,196.3498,CLOSE
1.59604,311.0332,1.403979,219.75,-1.855333,51.8786,1.569516,345.449,1.427125,254.6124,-1.872283,32.24792,1.541719,3.689746,1.430718,265.8589,-1.877528,31.16055,1.559564,16.66264,1.453097,208.284,-1.864413,333.1404,1.55483,63.48076,1.435963,110.6766,-1.884624,255.7316,1.565595,42.47953,1.41921,62.61185,-1.883625,215.9224,1.546316,12.10519,1.446011,197.6126,-1.855805,335.5816,1.544703,66.05378,1.427787,107.1055,-1.880182,264.5654,1.555363,45.88582,1.407844,50.14358,-1.877668,215.4756,1.524928,3.272044,1.419383,191.2725,-1.831926,320.9158,1.527015,50.05563,1.41079,118.7088,-1.852441,281.438,1.538293,44.78548,1.397077,67.38905,-1.853113,242.4381,1.534175,10.14638,1.432731,196.2345,-1.842709,326.0861,1.535275,56.62141,1.417074,108.6224,-1.866473,266.3544,1.54861,42.22402,1.399042,59.56906,-1.865394,227.8434,CLOSE
1.612276,297.1694,1.41565,168.656,-1.849982,105.237,1.607258,304.0438,1.452091,228.9808,-1.867514,52.0199,1.592469,314.4643,1.47477,245.6607,-1.877279,38.99428,1.582398,351.7932,1.476729,215.2519,-1.841681,340.1929,1.571402,64.18726,1.468853,164.9065,-1.864336,309.612,1.576667,62.16516,1.450236,74.73085,-1.868392,225.9341,1.56788,348.3825,1.472173,204.2923,-1.833381,344.3542,1.559724,65.56895,1.464017,163.9702,-1.860805,320.2854,1.564691,65.59138,1.442299,58.22066,-1.864432,219.7614,1.540719,341.0535,1.446704,197.2224,-1.813324,333.6587,1.538634,52.40358,1.444692,151.1789,-1.834723,316.5202,1.54529,63.85334,1.429055,78.56737,-1.839229,252.3318,1.552855,346.9852,1.459695,203.1232,-1.822057,336.7458,1.547592,60.04876,1.452674,151.2628,-1.848381,309.587,1.555099,61.65678,1.43225,68.21741,-1.852827,234.1486,CLOSE
1.590304,294.2267,1.42296,146.871,-1.847971,155.4882,1.593572,280.1827,1.462673,230.3318,-1.858488,74.19292,1.585053,303.6921,1.489454,289.287,-1.858265,17.83561,1.584755,331.3748,1.484716,239.7835,-1.815562,341.7685,1.564758,52.87764,1.485369,208.6377,-1.831616,332.9263,1.563383,73.06927,1.467371,120.6117,-1.839365,250.6098,1.573562,328.3181,1.481059,228.4642,-1.802238,346.8502,1.553997,51.64229,1.482576,207.0282,-1.823916,341.8209,1.551696,78.3063,1.46201,113.9334,-1.832638,252.8082,1.550007,319.0885,1.457612,219.5616,-1.776563,341.228,1.539648,42.10853,1.462683,193.9129,-1.794082,340.8618,1.539294,74.43715,1.447666,142.807,-1.803057,294.9661,1.561204,325.5586,1.469666,226.8672,-1.787594,341.4384,1.544569,47.52679,1.472106,198.8253,-1.809262,337.1211,1.543553,74.7748,1.452671,124.6828,-1.819615,268.6193,CLOSE
1.548132,274.1531,1.434752,251.8284,-1.837103,68.29473,1.540889,295.5596,1.475187,311.966,-1.832695,8.971454,1.529185,319.7172,1.498377,316.7907,-1.821146,5.062573,1.542851,344.6833,1.486514,261.1487,-1.79889,328.5224,1.519818,53.86993,1.482383,198.9732,-1.808923,301.3366,1.521326,55.13663,1.465432,128.759,-1.818825,241.7647,1.537253,340.8908,1.477889,251.9658,-1.784021,328.6966,1.512772,50.97153,1.474699,196.6655,-1.799817,308.7735,1.514273,58.06206,1.455476,125.3953,-1.811399,248.1313,1.528543,324.9843,1.448784,248.5775,-1.75665,323.1384,1.512173,36.83445,1.453112,200.3066,-1.769416,322.1325,1.511749,59.98212,1.439642,147.8048,-1.780525,280.8705,1.532786,336.1827,1.463046,251.599,-1.768644,323.1584,1.510541,44.12183,1.462418,195.2532,-1.784863,310.1701,1.511929,55.89381,1.444853,130.4014,-1.797992,258.0276,CLOSE
