pTHUMB_BONE1_X,rTHUMB_BONE1_X,pTHUMB_BONE1_Y,rTHUMB_BONE1_Y,pTHUMB_BONE1_Z,rTHUMB_BONE1_Z,pTHUMB_BONE2_X,rTHUMB_BONE2_X,pTHUMB_BONE2_Y,rTHUMB_BONE2_Y,pTHUMB_BONE2_Z,rTHUMB_BONE2_Z,pTHUMB_BONE3_X,rTHUMB_BONE3_X,pTHUMB_BONE3_Y,rTHUMB_BONE3_Y,pTHUMB_BONE3_Z,rTHUMB_BONE3_Z,pINDEX_BONE1_X,rINDEX_BONE1_X,pINDEX_BONE1_Y,rINDEX_BONE1_Y,pINDEX_BONE1_Z,rINDEX_BONE1_Z,pINDEX_BONE2_X,rINDEX_BONE2_X,pINDEX_BONE2_Y,rINDEX_BONE2_Y,pINDEX_BONE2_Z,rINDEX_BONE2_Z,pINDEX_BONE3_X,rINDEX_BONE3_X,pINDEX_BONE3_Y,rINDEX_BONE3_Y,pINDEX_BONE3_Z,rINDEX_BONE3_Z,pMIDDLE_BONE1_X,rMIDDLE_BONE1_X,pMIDDLE_BONE1_Y,rMIDDLE_BONE1_Y,pMIDDLE_BONE1_Z,rMIDDLE_BONE1_Z,pMIDDLE_BONE2_X,rMIDDLE_BONE2_X,pMIDDLE_BONE2_Y,rMIDDLE_BONE2_Y,pMIDDLE_BONE2_Z,rMIDDLE_BONE2_Z,pMIDDLE_BONE3_X,rMIDDLE_BONE3_X,pMIDDLE_BONE3_Y,rMIDDLE_BONE3_Y,pMIDDLE_BONE3_Z,rMIDDLE_BONE3_Z,pRING_BONE1_X,rRING_BONE1_X,pRING_BONE1_Y,rRING_BONE1_Y,pRING_BONE1_Z,rRING_BONE1_Z,pRING_BONE2_X,rRING_BONE2_X,pRING_BONE2_Y,rRING_BONE2_Y,pRING_BONE2_Z,rRING_BONE2_Z,pRING_BONE3_X,rRING_BONE3_X,pRING_BONE3_Y,rRING_BONE3_Y,pRING_BONE3_Z,rRING_BONE3_Z,pPINKY_BONE1_X,rPINKY_BONE1_X,pPINKY_BONE1_Y,rPINKY_BONE1_Y,pPINKY_BONE1_Z,rPINKY_BONE1_Z,pPINKY_BONE2_X,rPINKY_BONE2_X,pPINKY_BONE2_Y,rPINKY_BONE2_Y,pPINKY_BONE2_Z,rPINKY_BONE2_Z,pPINKY_BONE3_X,rPINKY_BONE3_X,pPINKY_BONE3_Y,rPINKY_BONE3_Y,pPINKY_BONE3_Z,rPINKY_BONE3_Z,target
1.457421,301.7569,1.534685,186.7342,-1.920904,110.3205,1.450741,300.064,1.567996,221.6249,-1.938895,80.13932,1.438981,308.5,1.590137,254.7512,-1.94658,52.45455,1.467618,280.9648,1.61057,193.8728,-1.918169,33.91394,1.465329,286.3705,1.640834,205.9954,-1.924677,22.11913,1.462506,290.7462,1.658968,210.9343,-1.929915,17.43341,1.442741,356.4235,1.594522,216.1186,-1.916507,8.385906,1.426485,75.46254,1.583171,251.2106,-1.935563,35.44111,1.424993,59.83661,1.562905,21.98137,-1.932574,163.1612,1.418996,350.0892,1.585718,207.312,-1.886784,354.0495,1.411,69.12507,1.580075,190.6679,-1.904284,343.3454,1.412344,68.3613,1.564197,41.2822,-1.905243,196.0781,1.430095,355.4358,1.590681,214.5152,-1.900346,359.1499,1.416867,76.44599,1.579859,210.9295,-1.919914,356.3815,1.417699,62.16425,1.559742,36.05274,-1.919227,181.8151,ONE
1.461648,302.1198,1.527436,192.5209,-1.940793,105.909,1.4528,301.8621,1.560414,227.9241,-1.958371,75.61614,1.439774,310.4302,1.582068,256.8254,-1.965556,52.04112,1.468934,282.5053,1.603603,205.0782,-1.938737,24.44254,1.465217,288.0767,1.633659,213.0084,-1.94555,16.78329,1.461518,292.5867,1.651599,216.5175,-1.950903,13.49016,1.444834,357.1917,1.58689,218.1289,-1.935959,6.611722,1.428401,77.5276,1.575129,250.0147,-1.954463,32.17397,1.427692,60.03619,1.554738,26.87013,-1.951559,166.688,1.42246,351.0946,1.576987,209.7128,-1.905396,351.8361,1.414057,68.95187,1.57107,186.8358,-1.922672,337.0067,1.415943,67.70799,1.555236,48.66066,-1.923901,201.7063,1.43289,356.576,1.582409,216.647,-1.919348,357.3311,1.419405,77.38102,1.571129,204.4913,-1.938464,347.7156,1.420946,61.85073,1.550987,41.47698,-1.937957,185.6544,ONE
1.464751,308.3946,1.501021,176.2348,-1.966078,108.1894,1.462361,306.1769,1.531876,200.9491,-1.989105,88.41096,1.453859,309.8987,1.552931,228.0391,-2.002456,66.91296,1.470813,289.124,1.577079,187.9331,-1.970824,28.49304,1.468826,293.7082,1.606118,193.9626,-1.981646,22.87488,1.466624,297.7859,1.623362,197.6072,-1.989527,19.58998,1.446702,3.590157,1.559966,204.9898,-1.971633,9.392139,1.434992,79.92524,1.545606,272.678,-1.991714,68.58619,1.433783,52.63332,1.525729,11.91335,-1.98644,164.4351,1.417995,357.7894,1.552975,195.9479,-1.946175,354.5158,1.413813,77.00828,1.544783,171.1576,-1.963917,334.8555,1.415802,61.15829,1.528969,25.77089,-1.962461,191.4215,1.431293,2.552559,1.557213,203.3407,-1.95784,359.9583,1.422626,84.47944,1.543526,202.9019,-1.977952,359.5575,1.424092,55.5284,1.523628,23.40449,-1.974596,180.0754,ONE
1.473877,311.0307,1.499282,173.8055,-1.98048,99.34164,1.473036,310.6384,1.528693,193.9464,-2.00554,84.03573,1.465678,315.4313,1.548274,219.2247,-2.021497,65.40292,1.473881,294.3568,1.57461,194.562,-1.991166,12.67618,1.470268,298.8965,1.602527,196.6655,-2.004286,10.79431,1.467377,303.0399,1.618954,198.1102,-2.013565,9.554697,1.452118,9.846508,1.555234,196.3466,-1.994213,4.474597,1.445147,84.6322,1.538312,320.445,-2.01436,124.7471,1.445524,45.78325,1.518969,11.03534,-2.007456,173.6717,1.420344,3.343593,1.547566,188.0679,-1.972886,346.8337,1.419975,76.1907,1.537819,117.0444,-1.990049,287.7023,1.424072,51.49504,1.522781,25.91714,-1.986563,201.4219,1.43506,8.449584,1.552188,194.6058,-1.982746,355.2105,1.431014,85.01685,1.536373,87.19911,-2.002491,251.952,1.434175,47.38189,1.517231,20.47835,-1.996949,187.0059,ONE
1.475302,310.9093,1.503527,172.4442,-1.977393,96.71299,1.475039,311.1187,1.532884,192.5348,-2.002528,81.48654,1.467944,316.8102,1.552191,217.8086,-2.018903,63.1302,1.474473,294.6137,1.578795,194.7888,-1.988278,8.625676,1.470831,299.2436,1.606642,196.2225,-2.001536,7.346416,1.468016,303.4239,1.623007,197.1992,-2.010947,6.511601,1.453361,9.968248,1.559062,192.9315,-1.992757,1.663588,1.448233,86.47408,1.542059,344.9817,-2.013396,152.2936,1.449182,45.59013,1.522704,10.97017,-2.006637,177.6583,1.420455,3.216547,1.550766,184.892,-1.973519,343.9539,1.421475,73.47771,1.541166,110.3646,-1.990699,283.9713,1.426126,50.1302,1.52636,25.92304,-1.986995,205.4997,1.435663,8.550027,1.555671,191.251,-1.982411,352.4539,1.433381,82.34455,1.539885,89.38438,-2.002454,257.1171,1.437156,46.47492,1.520903,20.30528,-1.996849,190.8693,ONE
1.476204,308.3391,1.510687,172.6375,-1.967827,103.6591,1.475354,307.2457,1.541379,196.3297,-1.991213,84.83569,1.467496,312.6508,1.561915,224.7595,-2.005594,62.83195,1.481476,290.0078,1.586401,188.8931,-1.974102,19.9492,1.479387,294.5889,1.615268,192.8418,-1.985364,16.29264,1.477352,298.6188,1.632388,195.2861,-1.993558,14.10577,1.458357,4.529295,1.569038,198.039,-1.977961,5.505834,1.45012,84.1184,1.554177,266.4746,-1.9992,68.97341,1.4498,50.998,1.534319,10.78872,-1.993905,171.2584,1.426542,357.9221,1.562219,189.4774,-1.956456,349.8602,1.425169,76.29482,1.554013,141.98,-1.974285,312.0501,1.428334,56.96509,1.538523,25.05854,-1.972035,198.828,1.441329,3.303728,1.566363,196.261,-1.966345,356.8975,1.435979,85.24075,1.552387,155.9043,-1.987144,319.3667,1.438254,52.63329,1.53273,20.50392,-1.9832,185.1081,ONE
1.475966,306.8688,1.517666,169.6651,-1.955119,116.5932,1.476108,302.5688,1.549457,196.0435,-1.976924,94.77146,1.46894,305.7389,1.571554,229.6586,-1.989186,66.69169,1.488939,286.2154,1.592857,176.4817,-1.957597,40.97424,1.488893,290.1415,1.62246,185.7885,-1.966976,32.12493,1.487886,293.7211,1.640206,191.2287,-1.973932,27.07545,1.463694,358.1032,1.578703,205.5724,-1.959185,10.66747,1.451073,76.52004,1.566643,257.6837,-1.97995,52.52949,1.448889,56.08841,1.546623,9.667747,-1.975818,160.634,1.434402,351.7932,1.573972,196.2056,-1.933924,357.2249,1.429648,74.77576,1.567576,185.6559,-1.951843,349.4856,1.430681,64.35061,1.551648,21.54224,-1.950993,186.3552,1.44811,356.9857,1.577088,203.7137,-1.945515,2.495277,1.438419,79.87195,1.565555,217.947,-1.966198,14.3163,1.438514,59.31561,1.545494,19.63774,-1.963817,175.1113,ONE
1.47738,298.5397,1.531448,166.6524,-1.913422,138.1344,1.477585,288.9234,1.566676,207.3441,-1.928716,100.5104,1.471068,293.2913,1.591553,257.0368,-1.934228,53.75479,1.502602,279.0303,1.603311,128.7679,-1.904737,104.8667,1.505614,279.1382,1.633996,161.2534,-1.908381,72.76736,1.506114,281.1714,1.652801,182.8169,-1.911597,51.53069,1.475513,342.4688,1.5934,220.9029,-1.901672,9.794908,1.456382,63.7126,1.588319,243.3171,-1.920357,21.48424,1.451846,71.61655,1.568263,14.23735,-1.920311,149.0506,1.452752,336.6302,1.586644,210.65,-1.870843,359.5428,1.442769,58.78602,1.585396,209.7752,-1.887832,359.1891,1.441119,80.98949,1.569774,33.12353,-1.890853,182.6878,1.463599,341.7412,1.590536,218.8853,-1.884902,2.520688,1.447352,64.16998,1.585474,224.6275,-1.904155,5.498384,1.444539,75.29346,1.565568,30.51768,-1.906234,170.5375,ONE
1.488122,297.7236,1.539371,153.8106,-1.871051,166.9372,1.493114,280.9594,1.575322,175.3053,-1.88369,146.4159,1.491443,280.7389,1.601462,288.3172,-1.886048,34.35809,1.526182,285.6737,1.605108,91.28741,-1.858956,156.9053,1.53354,280.5333,1.635258,103.9342,-1.859571,144.5729,1.536376,277.4269,1.654102,123.8061,-1.860633,124.9328,1.499091,330.5444,1.598702,234.1456,-1.850696,10.99483,1.475781,52.95514,1.599167,252.4946,-1.86446,16.00041,1.468082,79.43016,1.580108,355.1181,-1.865255,115.136,1.482971,325.3646,1.590522,221.492,-1.816487,6.425496,1.469306,47.5884,1.593141,230.9641,-1.830421,7.846483,1.463817,84.23306,1.578517,291.4495,-1.833973,66.40196,1.49091,329.6792,1.595049,231.6486,-1.832041,4.805967,1.470221,52.77237,1.59528,239.5549,-1.847049,6.864951,1.463542,84.83775,1.576455,0.7026209,-1.850201,126.5121,ONE
1.511275,298.7302,1.538374,145.9901,-1.837742,176.475,1.519227,282.8615,1.574028,150.3384,-1.850004,172.3703,1.520143,275.2707,1.600206,304.2046,-1.852497,18.76712,1.552699,288.7308,1.601545,84.00836,-1.822808,165.3512,1.561548,282.8914,1.63129,90.95946,-1.822183,158.6538,1.565283,279.1654,1.650007,100.4358,-1.822453,149.3469,1.525609,326.1015,1.596359,234.7279,-1.814502,11.65647,1.50234,49.6251,1.598775,252.8317,-1.827715,15.00386,1.493572,80.32685,1.580169,334.913,-1.828908,93.57023,1.509373,321.681,1.587362,221.362,-1.780514,8.716749,1.49567,44.22106,1.591197,233.4849,-1.794015,9.550226,1.489186,80.81872,1.577003,274.6003,-1.797774,48.17514,1.517523,325.3301,1.592286,231.68,-1.796013,7.166204,1.496743,49.26801,1.594334,242.6503,-1.810406,9.04637,1.488707,84.05331,1.576012,317.7436,-1.813588,82.01529,ONE
