1.412957,330.4709,1.483865,269.3232,-1.930918,87.66665,1.380082,333.8623,1.502176,294.9014,-1.925482,75.56169,1.360423,337.9169,1.512674,309.0509,-1.91378,69.75342,1.391439,295.2475,1.560064,246.2498,-1.932036,34.91485,1.377464,308.8225,1.58549,260.2834,-1.936416,22.91803,1.364932,322.2785,1.598396,267.2863,-1.937825,17.97691,1.40217,282.0589,1.566019,293.4002,-1.907473,346.4718,1.393165,294.2189,1.598224,286.4047,-1.904258,353.158,1.383447,306.5377,1.616309,283.9461,-1.901618,355.2915,1.420872,300.8066,1.546812,359.7677,-1.864019,282.3354,1.418697,306.5304,1.567124,335.3165,-1.851375,302.8049,1.413079,314.8479,1.579437,319.5673,-1.842635,314.8103,1.413024,284.7933,1.560201,334.9214,-1.88537,306.3105,1.407027,294.3561,1.590363,309.8321,-1.877591,330.0722,1.399027,305.2125,1.608214,299.4902,-1.872028,339.0943,FOUR
1.413995,329.6564,1.483629,269.8335,-1.929265,86.97255,1.381479,333.565,1.502288,296.2176,-1.923392,74.24668,1.362219,338.1838,1.51279,311.0041,-1.911188,68.16988,1.39291,296.0106,1.559836,248.838,-1.930367,32.30386,1.378434,309.8977,1.584976,261.6856,-1.934345,21.4307,1.365652,323.462,1.597607,268.1543,-1.935525,16.95893,1.403534,283.2478,1.565633,295.7651,-1.905648,343.891,1.394057,295.3638,1.597573,287.7873,-1.901899,351.4637,1.38408,307.5933,1.615425,284.8102,-1.898973,354.0172,1.421873,302.0456,1.546047,358.513,-1.862195,283.0189,1.419438,307.7404,1.566034,335.0528,-1.849171,302.3729,1.413691,315.8758,1.578116,319.6252,-1.84025,313.9322,1.414249,286.0112,1.559623,334.3098,-1.883504,306.5836,1.407923,295.4205,1.589519,310.5314,-1.87522,328.9377,1.399765,306.0585,1.607168,300.1604,-1.86939,337.8964,FOUR
1.415962,329.1816,1.48337,270.8612,-1.925298,86.53599,1.383729,333.38,1.502231,297.5742,-1.918796,73.5099,1.364827,338.248,1.512749,312.5003,-1.906151,67.36021,1.394857,296.8677,1.559455,251.5547,-1.925947,30.40647,1.37983,311.1368,1.584278,263.582,-1.929425,20.34679,1.366754,324.8949,1.596586,269.6797,-1.93024,16.23627,1.405791,284.1661,1.565194,296.6302,-1.901376,343.5856,1.395918,296.3156,1.596909,288.7468,-1.897275,351.0252,1.385727,308.5254,1.614558,285.6844,-1.894107,353.6253,1.42467,302.494,1.545448,358.4834,-1.858214,283.414,1.422234,308.2272,1.565291,335.3579,-1.845045,302.3825,1.416504,316.3289,1.577264,320.0825,-1.836016,313.7432,1.416793,286.6475,1.5591,333.8144,-1.879379,307.5551,1.410274,296.1008,1.588821,310.987,-1.870825,328.9207,1.402021,306.7019,1.606323,300.7924,-1.864805,337.6657,FOUR
1.424256,326.5666,1.48097,275.5734,-1.905024,85.95442,1.393608,331.4669,1.501175,303.4906,-1.895849,71.35768,1.376536,337.5761,1.51224,319.946,-1.881329,64.22878,1.405098,296.9393,1.557244,257.1452,-1.904596,29.31569,1.389525,313.0853,1.581799,269.6616,-1.906539,18.94822,1.375952,327.9896,1.59352,275.5628,-1.905966,15.16317,1.417612,284.8381,1.562705,300.5753,-1.880967,343.34,1.407544,297.9358,1.594177,292.4226,-1.875982,350.9826,1.397087,310.5048,1.611472,289.3865,-1.871974,353.5083,1.439306,302.4576,1.542617,3.696934,-1.839302,281.1406,1.438014,307.8517,1.562488,339.6805,-1.826052,300.8931,1.432927,316.1605,1.574505,323.3319,-1.816737,313.1101,1.430234,286.4903,1.556423,338.8094,-1.859896,305.9069,1.424393,296.2232,1.58613,314.5276,-1.85094,328.6457,1.416421,307.4588,1.603544,303.8264,-1.844397,337.7874,FOUR
1.446077,322.5017,1.474985,280.7654,-1.870509,85.23892,1.418102,328.4485,1.497091,310.5177,-1.85881,68.09279,1.40359,336.1481,1.508962,328.1602,-1.842698,59.82147,1.430854,295.7144,1.551398,263.6829,-1.870031,27.77835,1.415506,314.3527,1.575742,276.8799,-1.870043,16.81217,1.401916,330.1768,1.586951,282.2745,-1.867793,13.47698,1.445054,284.0792,1.556427,308.6793,-1.847732,339.1273,1.435918,298.1105,1.587659,297.7556,-1.841833,349.3994,1.425847,311.2337,1.604708,294.0789,-1.836923,352.4433,1.468334,302.4944,1.535921,9.513376,-1.807773,277.5734,1.468484,306.6634,1.555709,346.1657,-1.794698,296.8948,1.464543,314.3069,1.567893,328.6047,-1.7853,310.325,1.458813,286.1569,1.549805,348.9125,-1.82768,299.2461,1.454645,294.8619,1.579392,321.846,-1.818394,324.7256,1.447841,305.8511,1.596904,309.4192,-1.811391,335.5087,FOUR
1.487413,316.945,1.4619,289.5799,-1.823541,87.87859,1.464209,323.3482,1.486786,323.8014,-1.808232,65.52341,1.454455,332.069,1.500327,341.9608,-1.790188,55.73514,1.475838,293.8765,1.53844,269.6458,-1.827295,33.11303,1.46149,312.9128,1.563087,286.3404,-1.82534,18.9524,1.448873,327.828,1.574678,292.2554,-1.82097,15.14718,1.492993,281.8409,1.544135,308.7035,-1.808364,348.4976,1.484945,296.8748,1.575508,302.0745,-1.802737,354.8068,1.475788,309.3268,1.592766,300.3018,-1.797186,356.3014,1.521512,298.1406,1.525722,21.48054,-1.771508,272.3461,1.523954,300.8916,1.546466,357.3875,-1.76046,293.3922,1.522037,307.7036,1.559622,337.8564,-1.7519,309.6048,1.5096,282.4577,1.53837,0.2202607,-1.790467,296.4181,1.507392,290.7707,1.568441,328.4566,-1.782678,326.9953,1.502238,301.4526,1.586537,315.9587,-1.776027,338.2752,FOUR
1.552601,308.5344,1.449618,294.6899,-1.780442,90.79983,1.535534,318.0921,1.477884,340.0949,-1.764004,56.83112,1.531805,331.4272,1.492556,0.01392932,-1.74482,45.18293,1.541546,294.9232,1.524521,281.7581,-1.786191,32.16857,1.527742,310.9745,1.549229,296.09,-1.781587,20.00329,1.516613,322.0398,1.561649,301.1155,-1.77557,16.52499,1.560716,285.53,1.530603,315.4274,-1.770019,351.6034,1.55226,299.4892,1.561351,311.3027,-1.762058,355.4418,1.543859,308.4596,1.578397,310.1608,-1.754812,356.39,1.59471,296.4417,1.514137,27.65665,-1.738117,273.201,1.598446,298.3191,1.535246,8.323431,-1.728128,290.4045,1.598406,302.9574,1.548928,351.1957,-1.72016,305.1809,1.579981,283.4435,1.52568,358.4037,-1.755016,307.0231,1.578076,291.0647,1.555613,335.5676,-1.746616,328.9035,1.574073,299.362,1.57381,325.8187,-1.739427,337.7495,FOUR
1.622094,306.1936,1.44377,304.2956,-1.752845,90.33626,1.610061,320.2686,1.472187,357.2566,-1.733703,50.16058,1.612216,337.2399,1.485502,16.83481,-1.713481,39.8189,1.614215,295.6654,1.518747,298.0702,-1.753455,26.59787,1.601956,309.1951,1.54355,308.332,-1.745586,17.86918,1.592751,317.1958,1.556648,311.812,-1.737889,15.3257,1.636209,288.5776,1.523401,332.7018,-1.740789,344.8031,1.629942,298.8621,1.553875,327.0071,-1.729929,350.039,1.624069,304.8431,1.571283,325.1756,-1.721155,351.5972,1.675203,298.7138,1.504744,36.51056,-1.716972,274.238,1.681194,299.939,1.525448,22.73931,-1.707192,286.259,1.68351,302.621,1.539031,9.860028,-1.699354,297.2818,1.657844,286.9143,1.517283,8.5142,-1.730019,307.2385,1.658093,292.2281,1.546806,352.6144,-1.719984,322.2468,1.656463,297.8092,1.56501,343.8136,-1.711885,330.2342,FOUR
1.645077,301.5781,1.44758,310.1055,-1.739635,85.36859,1.636636,321.0147,1.476908,4.985687,-1.720291,42.1824,1.641555,343.1144,1.4891,23.96385,-1.700062,33.06047,1.643112,293.8328,1.522583,300.6143,-1.740874,25.03674,1.631875,307.1308,1.547864,310.4967,-1.732968,16.45749,1.623287,315.7193,1.561332,314.0035,-1.72521,13.82059,1.665993,286.2191,1.525662,340.9705,-1.729177,336.9609,1.66186,293.8412,1.556867,333.1711,-1.719256,344.3057,1.657593,299.8325,1.575129,329.8159,-1.711341,347.3039,1.703597,298.7797,1.504071,39.82656,-1.705984,269.984,1.710094,299.5497,1.524793,25.48273,-1.696583,282.5252,1.712746,301.6759,1.53847,12.71012,-1.689013,293.5311,1.687176,287.3797,1.517711,17.46703,-1.718521,298.4203,1.688973,291.4483,1.547246,0.8946658,-1.708654,314.0721,1.688449,296.3022,1.565606,350.4482,-1.700758,323.6375,FOUR
1.670093,302.0699,1.425338,309.2538,-1.718312,78.90067,1.660062,322.5159,1.454257,358.3065,-1.698725,41.04037,1.662431,344.1209,1.465977,16.21952,-1.677722,32.79758,1.667913,294.3609,1.500337,289.1975,-1.719494,28.21589,1.65512,308.3931,1.525407,300.7135,-1.713669,18.30099,1.645085,317.4394,1.538572,304.7244,-1.707266,15.35516,1.689598,283.4854,1.503289,330.0745,-1.705511,339.7857,1.684827,288.9955,1.535126,323.9558,-1.698077,345.6676,1.680356,294.363,1.554121,320.6574,-1.692259,348.7362,1.72308,296.819,1.480779,29.73943,-1.677282,271.9024,1.727461,297.9444,1.501858,14.11647,-1.667467,285.7938,1.728671,299.7944,1.515772,3.798179,-1.659942,294.8363,1.708706,286.6021,1.494702,7.334209,-1.69159,300.5866,1.709054,289.4707,1.524457,354.8713,-1.682156,312.4453,1.707819,293.7153,1.543114,344.2874,-1.675065,322.2969,FOUR
