pTHUMB_BONE3_X,pTHUMB_BONE3_Y,pTHUMB_BONE3_Z,pINDEX_BONE3_X,pINDEX_BONE3_Y,pINDEX_BONE3_Z,pMIDDLE_BONE3_X,pMIDDLE_BONE3_Y,pMIDDLE_BONE3_Z,pRING_BONE3_X,pRING_BONE3_Y,pRING_BONE3_Z,pPINKY_BONE3_X,pPINKY_BONE3_Y,pPINKY_BONE3_Z,target
-0.2487651,-0.06033305,0.4039731,-0.6366851,0.6330188,0.2191857,-0.3608063,0.8250148,0.3538682,-0.09422289,0.05799034,0.6015143,-0.1198225,0.7569485,0.5263023,THREE
-0.2393304,-0.08464968,0.4220648,-0.6685222,0.6069012,0.2025652,-0.3971057,0.8199071,0.3258868,-0.0818066,0.1088711,0.6138243,-0.1447699,0.7819244,0.4790546,THREE
-0.2566414,-0.09134533,0.4274672,-0.6736796,0.6034989,0.1937674,-0.4008457,0.8222198,0.3147331,-0.07561477,0.1510736,0.620723,-0.1483476,0.7942637,0.4567162,THREE
-0.2679385,-0.09332783,0.4222323,-0.6601557,0.6184286,0.1897628,-0.3799828,0.8268421,0.3267553,-0.08632986,0.1446408,0.6221811,-0.1405375,0.7880238,0.4695172,THREE
-0.2708881,-0.08933959,0.418063,-0.6532121,0.6262478,0.1865381,-0.3695249,0.8289081,0.3326252,-0.09569958,0.1339183,0.6200209,-0.1414252,0.7822085,0.478287,THREE
-0.2697609,-0.08960334,0.4197329,-0.6558406,0.6260594,0.1823473,-0.3701608,0.8295946,0.3310784,-0.09825078,0.1268032,0.6178851,-0.1437281,0.7813694,0.4787617,THREE
-0.2666633,-0.08816445,0.422351,-0.659058,0.625367,0.1774652,-0.3715716,0.8305159,0.3283201,-0.1009806,0.1148991,0.6120655,-0.146737,0.7803248,0.4795579,THREE
-0.2591054,-0.08881849,0.4216029,-0.6485496,0.6326894,0.1928823,-0.3584785,0.8291438,0.3470174,-0.1001604,0.08489329,0.6083149,-0.1325526,0.7698563,0.5014766,THREE
-0.2570382,-0.09079721,0.4257447,-0.6700054,0.6134814,0.1831347,-0.3856277,0.8263305,0.3236216,-0.09241999,0.1127067,0.6109505,-0.1507377,0.782295,0.4751491,THREE
-0.2509903,-0.0928918,0.4350496,-0.6766849,0.6021568,0.1884856,-0.3952434,0.8258762,0.3106796,-0.07520942,0.1468641,0.6161151,-0.1533398,0.7946817,0.4539784,THREE
-0.2591757,-0.09139675,0.4318555,-0.6701646,0.6089272,0.1856331,-0.3882741,0.829213,0.31015,-0.08148856,0.1516497,0.6154883,-0.1485654,0.7951128,0.4560043,THREE
-0.2670966,-0.08775828,0.4244067,-0.659593,0.620536,0.1846035,-0.3753841,0.8312989,0.3214841,-0.09424937,0.1328768,0.6098666,-0.1411756,0.7874098,0.4725661,THREE
-0.2655161,-0.08944457,0.4222257,-0.6551924,0.6252139,0.1890562,-0.3673818,0.8279248,0.3405812,-0.1028002,0.1010216,0.6037722,-0.1389742,0.7743943,0.4942902,THREE
-0.255846,-0.09433923,0.4206588,-0.6444243,0.6312488,0.210814,-0.3510109,0.82258,0.3707601,-0.1022546,0.06877802,0.6032314,-0.1235524,0.7558046,0.526454,THREE
-0.2414606,-0.09457904,0.4211858,-0.6536703,0.6233965,0.2110386,-0.359857,0.8212804,0.3655197,-0.1003262,0.06405564,0.6026219,-0.1260963,0.7547221,0.5271572,THREE
-0.2649258,-0.08870807,0.4149245,-0.653417,0.6243319,0.2110206,-0.3598889,0.8228632,0.362304,-0.09927607,0.06413028,0.6027826,-0.1232756,0.7546138,0.5281734,THREE
-0.2664778,-0.0776019,0.4058407,-0.6310532,0.6402429,0.2260624,-0.3378276,0.8216254,0.3862526,-0.1026208,0.05101934,0.6038682,-0.1034572,0.7362539,0.5585957,THREE
-0.2560159,-0.05593177,0.395499,-0.6264396,0.640123,0.2350496,-0.3400795,0.8165599,0.3954398,-0.09894338,0.06106411,0.6125017,-0.102415,0.7269973,0.5710999,THREE
-0.247305,-0.05287459,0.3926964,-0.6299761,0.634125,0.2397694,-0.3481323,0.8151497,0.3907157,-0.0968048,0.06634881,0.6169325,-0.1069841,0.7293768,0.5672764,THREE
-0.2443171,-0.05424287,0.3929234,-0.6241913,0.6358535,0.245997,-0.3442631,0.8158242,0.3917527,-0.09340475,0.06564122,0.6194258,-0.1026155,0.7314901,0.5655114,THREE
-0.2387982,-0.05638367,0.3943931,-0.618013,0.6374975,0.2553602,-0.3399686,0.8148061,0.3976074,-0.09030583,0.05913492,0.6184618,-0.09865427,0.7300702,0.5680972,THREE
-0.235894,-0.05674908,0.3959452,-0.6149793,0.6385535,0.2594797,-0.3375481,0.8146203,0.3999519,-0.08833757,0.05503341,0.6170107,-0.09615272,0.7292346,0.5694523,THREE
-0.2347547,-0.05590404,0.3961921,-0.6127735,0.6416308,0.2579863,-0.3355195,0.8165777,0.3978576,-0.08929063,0.05128688,0.6144243,-0.09624562,0.730109,0.5680077,THREE
-0.2320918,-0.04951338,0.4004588,-0.62339,0.6382521,0.243863,-0.3451244,0.8223717,0.3773744,-0.09044258,0.05503435,0.6071813,-0.1052989,0.7434382,0.548198,THREE
-0.2361653,-0.05622869,0.4058383,-0.6236689,0.6393445,0.2403011,-0.3438773,0.8244627,0.3742272,-0.09295738,0.04734035,0.5984548,-0.1060204,0.7478113,0.5422005,THREE
-0.2394826,-0.06341226,0.4104778,-0.6291006,0.6356383,0.2362176,-0.3494967,0.8246731,0.3682294,-0.09144904,0.0442654,0.5931125,-0.1127357,0.7516256,0.5350761,THREE
-0.238815,-0.08649617,0.4298573,-0.6610051,0.6200303,0.1942674,-0.3782079,0.8309913,0.3218275,-0.08639541,0.1062786,0.6067341,-0.1390436,0.7838486,0.4765081,THREE
-0.2542937,-0.0876296,0.4316737,-0.6610668,0.6234965,0.1834077,-0.3756387,0.8339214,0.3184466,-0.09031375,0.124065,0.6075988,-0.1394208,0.7894664,0.4673522,THREE
-0.2591852,-0.09469824,0.4306545,-0.6607201,0.6236712,0.1872118,-0.3718964,0.8299249,0.3338036,-0.09584939,0.1162575,0.6094806,-0.1383384,0.7819793,0.4800252,THREE
-0.2604087,-0.09929691,0.427986,-0.6591979,0.624611,0.1927506,-0.3660414,0.8268367,0.3476529,-0.09933564,0.1044601,0.6119615,-0.1331629,0.7735469,0.4950684,THREE
-0.2573312,-0.09690373,0.4282928,-0.6617368,0.6220586,0.194731,-0.3680064,0.8263862,0.3471243,-0.09622016,0.1022062,0.6122546,-0.1314218,0.7736159,0.4955654,THREE
-0.2534663,-0.09329229,0.4288611,-0.6619686,0.6223217,0.1930394,-0.3695296,0.8275019,0.3429024,-0.09383368,0.0999948,0.6115878,-0.1307399,0.7750301,0.4935445,THREE
-0.2505286,-0.08838294,0.4289812,-0.6616193,0.6232337,0.1910363,-0.3714282,0.8290566,0.3376385,-0.0934971,0.0995737,0.6087927,-0.1317259,0.7769683,0.4904944,THREE
-0.2491972,-0.08339918,0.429618,-0.6618695,0.6227691,0.1902418,-0.3743897,0.8301242,0.3321135,-0.09181209,0.1036442,0.6061133,-0.1330855,0.7809284,0.4840623,THREE
-0.251116,-0.08215389,0.4285246,-0.6606933,0.623775,0.1911802,-0.3733028,0.8301007,0.3338003,-0.09414397,0.1063724,0.6060365,-0.1317731,0.7804471,0.4855069,THREE
-0.253354,-0.08376009,0.4266018,-0.6579064,0.6260779,0.1918532,-0.3693217,0.8301993,0.3370231,-0.09682759,0.105535,0.608527,-0.1295943,0.7775911,0.4906112,THREE
-0.2538282,-0.08503642,0.4253731,-0.6545041,0.6296206,0.1929335,-0.3607088,0.8320747,0.340567,-0.09836373,0.1011055,0.609187,-0.1236856,0.7743962,0.4970396,THREE
-0.2514054,-0.08392645,0.4264281,-0.65624,0.6290414,0.1900937,-0.3606487,0.8343165,0.334865,-0.09866105,0.1031738,0.6080903,-0.1247908,0.7771119,0.4923982,THREE
-0.2488092,-0.08206337,0.4280199,-0.6571777,0.6285476,0.1888507,-0.360968,0.8351165,0.3327922,-0.09900907,0.1023306,0.6054393,-0.125719,0.7788944,0.4895927,THREE
-0.2483135,-0.07855287,0.428972,-0.6565187,0.6299201,0.1854971,-0.3612876,0.8368829,0.3281495,-0.09928842,0.105899,0.6044198,-0.1260983,0.7822912,0.4841101,THREE
-0.2505147,-0.07645045,0.4286364,-0.655444,0.6330207,0.1786301,-0.3601975,0.8399801,0.3208588,-0.09960673,0.1141077,0.6065857,-0.1252272,0.7867842,0.4763247,THREE
-0.2519569,-0.07618529,0.4283888,-0.6548328,0.6358461,0.1694413,-0.357518,0.843733,0.3118128,-0.09744357,0.1261361,0.6116169,-0.1217591,0.7922319,0.4673351,THREE
-0.2511239,-0.0697214,0.430718,-0.652226,0.6425382,0.1521419,-0.3516032,0.8527467,0.2910136,-0.088335,0.1443145,0.6130366,-0.1153494,0.8045111,0.4461359,THREE
-0.2706249,-0.03942265,0.4183647,-0.6482269,0.6534908,0.107739,-0.3521262,0.8618739,0.2593049,-0.07635229,0.1843528,0.6141717,-0.1062917,0.8220077,0.413474,THREE
-0.2881215,-0.01011775,0.4009768,-0.6383114,0.668165,0.06432649,-0.3479369,0.8701566,0.2380558,-0.07459442,0.2133946,0.6159772,-0.09455027,0.8330894,0.392661,THREE
-0.298925,0.01324152,0.3878652,-0.6352644,0.6733106,0.02854564,-0.3497966,0.8763633,0.2121389,-0.07564291,0.2405298,0.6145696,-0.09465072,0.8440219,0.3673842,THREE
-0.2986401,0.03800129,0.3788996,-0.6275862,0.681254,-0.0009592623,-0.3391465,0.8863915,0.1849419,-0.0810134,0.25355,0.6084856,-0.09292781,0.8512301,0.3513635,THREE
-0.2953832,0.04580714,0.3776875,-0.6244063,0.6848574,-0.008795686,-0.3301736,0.8915992,0.1743893,-0.08677849,0.2516438,0.6040715,-0.09228388,0.8526263,0.3489594,THREE
-0.286287,0.05440449,0.3745376,-0.6223503,0.687201,-0.02225071,-0.3220328,0.8962275,0.1633199,-0.09860554,0.244283,0.5964453,-0.09717163,0.8536894,0.3450546,THREE
-0.285474,0.06240347,0.3695752,-0.6153349,0.6926807,-0.05028852,-0.3141556,0.9027568,0.140031,-0.1112197,0.2455501,0.581766,-0.09856929,0.85944,0.3302758,THREE
-0.2784743,0.06583624,0.3697134,-0.6162353,0.6913397,-0.06762728,-0.3133307,0.905749,0.1208839,-0.1161266,0.24284,0.5688362,-0.1015173,0.8633462,0.3191862,THREE
-0.2718051,0.06635782,0.3699361,-0.6159683,0.6907499,-0.07853628,-0.3134502,0.9074522,0.1069599,-0.1171171,0.2457479,0.5613815,-0.1030836,0.8670636,0.308231,THREE
-0.2712522,0.06874934,0.3680925,-0.6144322,0.690638,-0.08768576,-0.3150443,0.9080496,0.09628192,-0.118318,0.2526348,0.5566245,-0.106706,0.8705263,0.2964474,THREE
-0.2754732,0.06906664,0.3644308,-0.6076124,0.6959054,-0.09218089,-0.3087781,0.9104307,0.0938359,-0.1228535,0.2500809,0.5570472,-0.1062612,0.8693449,0.2999048,THREE
-0.2777309,0.06726684,0.3643502,-0.6084539,0.695759,-0.08984055,-0.310015,0.9096754,0.09758811,-0.1274147,0.2422806,0.5592791,-0.109658,0.8652797,0.3103548,THREE
-0.2760085,0.06796757,0.3657915,-0.6101288,0.6940054,-0.090951,-0.3125476,0.9090605,0.0953729,-0.1284027,0.243842,0.5588397,-0.1113472,0.8656012,0.3090737,THREE
-0.2742442,0.07130437,0.3671036,-0.6097049,0.6946533,-0.08703718,-0.3100301,0.9098852,0.09383993,-0.1269638,0.2482949,0.5579959,-0.1101882,0.868067,0.3028387,THREE
-0.2700626,0.07733365,0.3703271,-0.6142336,0.6923589,-0.07404519,-0.309833,0.9101825,0.09013014,-0.1224986,0.2547739,0.5560634,-0.1105745,0.8716796,0.2931046,THREE
-0.2640313,0.07240985,0.3843213,-0.6238925,0.6851178,-0.05555522,-0.3250305,0.9054493,0.0936904,-0.1172307,0.2647031,0.5534391,-0.1199695,0.8749299,0.2798442,THREE
-0.2614692,0.06425541,0.3934098,-0.6268843,0.6825246,-0.04136368,-0.3329149,0.9019961,0.1023539,-0.1128616,0.2682152,0.555383,-0.1233099,0.8748031,0.278905,THREE
-0.2638825,0.05901596,0.3955969,-0.626654,0.6824132,-0.03629154,-0.334786,0.9006499,0.1072172,-0.1140659,0.2671925,0.5573648,-0.1247508,0.8738467,0.2807176,THREE
-0.2714812,0.05811096,0.3906901,-0.6181511,0.689143,-0.0378411,-0.3247189,0.9030504,0.1131377,-0.1184584,0.2600902,0.5611511,-0.1182564,0.8714426,0.2915904,THREE
-0.2709151,0.05966621,0.3850149,-0.6068544,0.6994861,-0.03621262,-0.3076592,0.9068723,0.1290976,-0.1263387,0.2409052,0.562923,-0.1072567,0.8657304,0.3139935,THREE
-0.2648075,0.0524016,0.3931824,-0.6003972,0.7059582,-0.02661005,-0.2954012,0.9088567,0.1424803,-0.1268394,0.2302002,0.5643514,-0.09427787,0.8618919,0.330146,THREE
-0.2628495,0.05552394,0.392484,-0.5918558,0.7135307,-0.03023217,-0.2795455,0.9132798,0.1424426,-0.1273824,0.2211265,0.566556,-0.0819447,0.8591587,0.3402497,THREE
-0.2613939,0.06038281,0.3909826,-0.5868036,0.7189185,-0.02790889,-0.268894,0.916404,0.1425931,-0.1255782,0.2127102,0.5674129,-0.06870862,0.8578098,0.3461555,THREE
-0.255215,0.06689054,0.3890491,-0.5929458,0.7145715,-0.02870962,-0.271364,0.9160485,0.1388807,-0.1183082,0.2171203,0.5671183,-0.06787643,0.8591715,0.3422671,THREE
-0.2524284,0.07065128,0.3885361,-0.5951905,0.7130596,-0.03073929,-0.2717306,0.9167007,0.1351427,-0.1146547,0.2263347,0.5662531,-0.06737819,0.862164,0.33507,THREE
-0.2541916,0.06738083,0.3907238,-0.5970511,0.71086,-0.03958568,-0.2766715,0.9167405,0.1241069,-0.1142178,0.2422002,0.5639327,-0.0721078,0.8681003,0.3182118,THREE
-0.2525928,0.05712208,0.3996702,-0.5998611,0.7075278,-0.03612494,-0.2835692,0.9150412,0.1189763,-0.1097128,0.2601449,0.5642737,-0.07449008,0.8721372,0.3067867,THREE
-0.2544908,0.05572205,0.3997214,-0.5955628,0.709829,-0.0379084,-0.282451,0.9158296,0.1132453,-0.1090033,0.2737509,0.5657756,-0.07379555,0.8743178,0.3010463,THREE
-0.2576637,0.05215136,0.4000188,-0.5958471,0.7097636,-0.03112413,-0.2834741,0.9151033,0.1182343,-0.1098022,0.2744102,0.5689764,-0.07320141,0.8732979,0.3052309,THREE
-0.2575499,0.04877166,0.4012053,-0.5988411,0.7077844,-0.02399767,-0.2870128,0.9134566,0.1238543,-0.1080866,0.2744964,0.5720165,-0.07341219,0.8719462,0.3092099,THREE
-0.2617791,0.0492039,0.3988467,-0.6048541,0.7024809,-0.02945466,-0.2966276,0.911097,0.1190369,-0.1122707,0.2778785,0.57214,-0.08289359,0.8723637,0.3048807,THREE
-0.2645021,0.05217671,0.3948089,-0.6059756,0.7013842,-0.03260852,-0.2975102,0.9111027,0.1156925,-0.115067,0.2767972,0.5725142,-0.08461142,0.8728848,0.3033108,THREE
-0.2689385,0.04982239,0.39152,-0.6036007,0.7036021,-0.02749443,-0.2933888,0.9113143,0.1236271,-0.1186022,0.2633023,0.5746396,-0.08108743,0.869684,0.314353,THREE
-0.2717721,0.04712874,0.3918549,-0.6032011,0.7040082,-0.02283864,-0.2921877,0.9106811,0.1312919,-0.1222835,0.2524203,0.5744085,-0.0823397,0.8666331,0.3228818,THREE
-0.2713969,0.04373506,0.3945267,-0.6051965,0.7024089,-0.01659206,-0.293759,0.9092768,0.1368871,-0.1190484,0.2508514,0.577015,-0.08313686,0.8647531,0.3276016,THREE
-0.2701764,0.04066059,0.3962421,-0.6043951,0.7030369,-0.01446832,-0.2914986,0.9092617,0.1395769,-0.1182544,0.2505257,0.5795646,-0.08128473,0.863855,0.3298597,THREE
-0.268489,0.0446647,0.3914174,-0.599256,0.7087392,-0.0132408,-0.2839324,0.9103041,0.152321,-0.1205869,0.2238439,0.5798878,-0.07636749,0.8550906,0.3539668,THREE
-0.3507341,0.2662979,0.1005382,-0.2763726,0.8118842,-0.07630496,-0.3060293,0.04526045,0.1987988,-0.07319473,0.05115702,0.3089853,-0.1845103,0.01513966,0.2649403,ONE
-0.3267461,0.2440457,0.08379137,-0.2990392,0.8034455,-0.09841301,-0.2946334,0.0431322,0.2057037,-0.0634646,0.05688985,0.3062028,-0.1726823,0.01676055,0.2655194,ONE
-0.3279901,0.2454541,0.07142286,-0.3023309,0.8019082,-0.1002931,-0.2913247,0.04230304,0.2109616,-0.06128792,0.05905624,0.3086118,-0.1706886,0.01771791,0.2682664,ONE
-0.3327329,0.2394935,0.07190344,-0.3031472,0.8014371,-0.09778006,-0.2907378,0.03539862,0.2126671,-0.06263828,0.05819912,0.3096351,-0.1707633,0.01465837,0.2706925,ONE
-0.3326835,0.2358558,0.08869408,-0.2998075,0.8006179,-0.1077644,-0.2909532,0.03721715,0.2135543,-0.06297081,0.06238214,0.3116702,-0.1727269,0.018212,0.2715103,ONE
-0.3645636,0.2554514,0.1057385,-0.2924941,0.798673,-0.1255297,-0.2919497,0.04538154,0.2170397,-0.06460216,0.07270322,0.3127783,-0.1769719,0.02807264,0.2737173,ONE
-0.3671056,0.2589643,0.125011,-0.2859892,0.7998693,-0.1252465,-0.2919903,0.04851099,0.2190955,-0.06424966,0.07461416,0.3131115,-0.1777502,0.03065113,0.2749514,ONE
-0.3715607,0.2545055,0.1467138,-0.2762142,0.8029172,-0.120036,-0.2939983,0.05044847,0.2184879,-0.06647252,0.07308,0.3135299,-0.1808389,0.03083763,0.2748135,ONE
-0.3687169,0.2513469,0.1540803,-0.2733781,0.8048426,-0.1126666,-0.2958205,0.04764178,0.2181156,-0.06801319,0.06873939,0.3144935,-0.1823801,0.02724111,0.2752116,ONE
-0.3612112,0.2532595,0.1486155,-0.2696597,0.806827,-0.108963,-0.2967691,0.04645645,0.2174253,-0.06921919,0.06616066,0.3149181,-0.1834029,0.02544036,0.275095,ONE
-0.3488223,0.2569946,0.1341571,-0.2603174,0.8115044,-0.0955966,-0.298985,0.04419597,0.2152622,-0.07128429,0.06048281,0.3158063,-0.1852516,0.02156421,0.2746827,ONE
-0.3353416,0.2563328,0.1243723,-0.2462407,0.8165526,-0.08619308,-0.3052807,0.04405142,0.2096796,-0.07666405,0.05660192,0.3165096,-0.1907163,0.01973763,0.2738755,ONE
-0.3564585,0.2673221,0.1405272,-0.1704758,0.830072,-0.1269605,-0.3253358,0.07180604,0.193162,-0.09558466,0.0735658,0.3133735,-0.2115384,0.04332249,0.2675465,ONE
-0.3632115,0.2888846,0.1339334,-0.1085048,0.8304505,-0.1786041,-0.3270236,0.1048786,0.1835648,-0.09881181,0.1005216,0.3049506,-0.2169022,0.07508858,0.2588292,ONE
-0.3625178,0.3098865,0.1163233,-0.0737482,0.8288135,-0.2020441,-0.3193099,0.124856,0.1729094,-0.0929317,0.1143124,0.297176,-0.2117527,0.09296977,0.249812,ONE
-0.365167,0.3221372,0.09203491,-0.0631388,0.8294955,-0.2038072,-0.3084274,0.1332002,0.1675676,-0.09002756,0.1169321,0.2930413,-0.2073113,0.09904265,0.2415061,ONE
-0.3705848,0.3271485,0.06338074,-0.0764578,0.8263765,-0.2126801,-0.3013038,0.1369036,0.163039,-0.08752593,0.1205561,0.2905233,-0.2033893,0.102901,0.2357401,ONE
-0.3724811,0.3269618,0.0585413,-0.08569722,0.8241361,-0.218326,-0.2985698,0.1362942,0.1648559,-0.08408966,0.1220441,0.290201,-0.2000337,0.1033257,0.236569,ONE
-0.3707229,0.3251077,0.06886238,-0.08970592,0.8249966,-0.2134676,-0.2979576,0.1338879,0.1700875,-0.08030101,0.1193798,0.2928527,-0.1970508,0.1006304,0.2416227,ONE
-0.3751869,0.2960801,0.1141866,-0.1266784,0.8290206,-0.1765716,-0.3087727,0.1077589,0.1824895,-0.08410014,0.09988461,0.2999439,-0.2014432,0.07623363,0.2531955,ONE
-0.3838282,0.2779022,0.1309282,-0.14844,0.829654,-0.1560356,-0.3132541,0.09465227,0.1866016,-0.08744198,0.08932656,0.3001045,-0.2040265,0.06411038,0.2554007,ONE
-0.3854711,0.2518699,0.1632433,-0.1648058,0.831802,-0.1242693,-0.3170897,0.0768552,0.196167,-0.08953361,0.07348191,0.3015619,-0.2065533,0.04638275,0.2601051,ONE
-0.3829332,0.2211654,0.1944419,-0.1820702,0.83277,-0.08656678,-0.3204455,0.0566524,0.2031366,-0.09537142,0.05663392,0.3010392,-0.2115416,0.02636786,0.2612165,ONE
-0.3748818,0.1789299,0.233997,-0.1996411,0.832737,-0.01883784,-0.3233871,0.03191609,0.2098863,-0.1017662,0.03384599,0.3007856,-0.2160714,0.0006227622,0.2615833,ONE
-0.3677495,0.1431891,0.2601568,-0.2136792,0.8281493,0.04126866,-0.3259091,0.01210429,0.2103446,-0.1072253,0.01401665,0.3001311,-0.2194872,-0.02056892,0.2590904,ONE
-0.3471304,0.07070531,0.2998164,-0.2667927,0.8012753,0.13712,-0.3269322,-0.02529983,0.2153838,-0.1078327,-0.01865206,0.3044629,-0.2179058,-0.05699553,0.2604871,ONE
-0.3312252,0.04048191,0.3176888,-0.2834634,0.7839684,0.1896775,-0.3220979,-0.04006342,0.2209877,-0.1001338,-0.03559934,0.3099493,-0.2098186,-0.0726499,0.2647526,ONE
-0.3274886,0.03248719,0.3222851,-0.3019242,0.7731211,0.2026039,-0.3150031,-0.04811643,0.2226839,-0.09544379,-0.04139591,0.3105275,-0.2031485,-0.07898155,0.2646554,ONE
-0.3267683,0.03457941,0.3206367,-0.3051145,0.7699795,0.2081699,-0.312216,-0.04804321,0.2226422,-0.09361868,-0.04493698,0.3105863,-0.2005447,-0.08036144,0.2643313,ONE
-0.3272709,0.03984967,0.318621,-0.3079457,0.76987,0.2043636,-0.3103398,-0.04667162,0.2237631,-0.09120832,-0.04494314,0.3107398,-0.1984562,-0.07936189,0.2652299,ONE
-0.3291445,0.043277,0.3154461,-0.3100886,0.7706438,0.1981981,-0.3120551,-0.04547989,0.2230636,-0.09177362,-0.0445192,0.3113844,-0.1987052,-0.07877918,0.265782,ONE
-0.329403,0.04973329,0.3138608,-0.30791,0.7711132,0.1987943,-0.3105043,-0.04310661,0.2244304,-0.08818077,-0.0439526,0.3114707,-0.1957646,-0.0773026,0.2665612,ONE
-0.3344275,0.05414713,0.3085611,-0.304363,0.7758375,0.1886256,-0.3144939,-0.04087907,0.2200621,-0.09233904,-0.04154876,0.310638,-0.2006385,-0.07478075,0.2643858,ONE
-0.3355192,0.05662918,0.3066867,-0.3043933,0.7765529,0.1855009,-0.3133963,-0.0400819,0.2194156,-0.09207982,-0.04029707,0.3107408,-0.2000713,-0.07361011,0.2643242,ONE
-0.3379058,0.05913113,0.3038198,-0.3056824,0.7776586,0.1790299,-0.3141227,-0.03895771,0.2184165,-0.09293094,-0.03899325,0.3110844,-0.2008738,-0.07235084,0.2643995,ONE
-0.3391642,0.05745005,0.3029141,-0.3053179,0.7773951,0.1804271,-0.3168709,-0.03913544,0.2175393,-0.0949254,-0.04086154,0.3104664,-0.2030928,-0.07368594,0.2634834,ONE
-0.3373778,0.056605,0.3049582,-0.3053068,0.7779944,0.1782057,-0.3165347,-0.03964872,0.2187549,-0.09451441,-0.04087339,0.3107038,-0.2029406,-0.0740414,0.2641914,ONE
-0.3349231,0.05416088,0.3073824,-0.3048564,0.777375,0.180666,-0.3171028,-0.03910748,0.2200355,-0.09507399,-0.04005252,0.3109142,-0.2035403,-0.07357124,0.2648625,ONE
-0.3329753,0.05201154,0.3095891,-0.3066791,0.7767524,0.1800742,-0.3154893,-0.03967005,0.221737,-0.0945437,-0.03842263,0.3117844,-0.2023769,-0.07312384,0.2664356,ONE
-0.3320153,0.0522651,0.310209,-0.3073616,0.7768001,0.1789652,-0.3140326,-0.0396653,0.2226247,-0.09350958,-0.03721454,0.3122783,-0.2011033,-0.07249919,0.2672948,ONE
-0.3327252,0.05415756,0.3080753,-0.3075021,0.7771409,0.1780993,-0.313033,-0.03890652,0.2223659,-0.09273481,-0.03678373,0.3133418,-0.2000938,-0.07177453,0.2679185,ONE
-0.3334746,0.05528412,0.3069047,-0.3046488,0.778257,0.1799385,-0.3125458,-0.03758564,0.2229953,-0.09210535,-0.03674392,0.3147319,-0.199651,-0.07098067,0.2690247,ONE
-0.3348001,0.05658605,0.3061099,-0.3031452,0.7798255,0.176782,-0.3130445,-0.03636618,0.2228242,-0.09284965,-0.0356055,0.3149072,-0.2003275,-0.06971903,0.2691224,ONE
-0.3358187,0.06235252,0.3038942,-0.3042913,0.7826909,0.1615589,-0.31367,-0.03351209,0.2221986,-0.09354655,-0.03120351,0.3140532,-0.2009376,-0.06612416,0.2691067,ONE
-0.3360146,0.06370468,0.3034032,-0.3030832,0.782809,0.1617985,-0.3147399,-0.03290213,0.2201455,-0.09453295,-0.03074379,0.3124517,-0.202096,-0.06559193,0.267173,ONE
-0.3351009,0.06321273,0.303806,-0.3020697,0.7833275,0.1610575,-0.3162598,-0.03208789,0.2190166,-0.09574313,-0.03046132,0.3117721,-0.203488,-0.0651104,0.2662962,ONE
-0.3348778,0.06280277,0.3039956,-0.302633,0.7834249,0.1598643,-0.3170754,-0.03178551,0.2187753,-0.09640491,-0.02997363,0.311718,-0.2042669,-0.06477579,0.2661299,ONE
-0.3340833,0.06765974,0.3033274,-0.300497,0.785014,0.1566792,-0.3147428,-0.02865938,0.2201896,-0.09362837,-0.02739063,0.3127494,-0.2017648,-0.06171602,0.2677233,ONE
-0.3357711,0.06958182,0.3018875,-0.2986061,0.7857427,0.1563991,-0.3141075,-0.02775202,0.2197398,-0.09338355,-0.02683968,0.312747,-0.2012092,-0.06095842,0.2675901,ONE
-0.3388996,0.07049014,0.2983879,-0.2995154,0.785832,0.1541469,-0.3163618,-0.02816032,0.2163179,-0.09618378,-0.02769822,0.3114427,-0.2040076,-0.0614544,0.2651507,ONE
-0.3373241,0.06642725,0.3018193,-0.2993273,0.7851183,0.1577991,-0.3177271,-0.03009662,0.2175393,-0.09652609,-0.02926153,0.3116598,-0.2050143,-0.06339591,0.2655668,ONE
-0.3350789,0.06612512,0.3040108,-0.2972216,0.7860813,0.155533,-0.3192086,-0.02839397,0.2180919,-0.09754273,-0.0275513,0.3115024,-0.2063244,-0.06194872,0.265954,ONE
-0.3336898,0.06706044,0.3046108,-0.2988158,0.7865098,0.1510054,-0.3185807,-0.02715911,0.2193308,-0.09612919,-0.02659559,0.3121778,-0.2051681,-0.06087548,0.2670721,ONE
-0.3328404,0.06927779,0.303824,-0.3003251,0.7867036,0.1479581,-0.3165509,-0.0264437,0.2196166,-0.09430389,-0.02607639,0.3128882,-0.2030421,-0.06018613,0.2677574,ONE
-0.3337338,0.07051763,0.3022482,-0.3004931,0.7874572,0.1442396,-0.3167813,-0.02509959,0.2185649,-0.09509768,-0.02439152,0.3127119,-0.2035114,-0.0587169,0.2673635,ONE
-0.3352258,0.07248734,0.3003316,-0.3017741,0.7880598,0.1382653,-0.3174682,-0.02398582,0.2179004,-0.09570143,-0.0224256,0.3121621,-0.2040507,-0.05724199,0.2670963,ONE
-0.3359544,0.07225937,0.299405,-0.2988101,0.7885072,0.1402386,-0.3212462,-0.02227939,0.2159679,-0.09858716,-0.02273461,0.3111489,-0.2075001,-0.05665809,0.2655379,ONE
-0.3318987,0.06664811,0.3037833,-0.2960371,0.7877532,0.1479304,-0.3236283,-0.02288864,0.216417,-0.1003122,-0.02448986,0.3112759,-0.2096501,-0.05817305,0.2654303,ONE
