THUMB_INDEX_ANGLE,THUMB_DIST,INDEX_MIDDLE_ANGLE,INDEX_DIST,MIDDLE_RING_ANGLE,MIDDLE_DIST,RING_PINKY_ANGLE,RING_DIST,PINKY_DIST,target
0.3592197,0.07032643,0.6025493,0.07205018,0.6808072,0.1057593,0.3827958,0.08752002,0.09914684,COOL
0.3642785,0.07078125,0.6092706,0.07083551,0.6841835,0.1055883,0.3854599,0.08754404,0.0991503,COOL
0.3729454,0.07086405,0.6019156,0.07114223,0.6855729,0.1057463,0.3858657,0.08713394,0.09900032,COOL
0.3766459,0.07079013,0.6027234,0.07126087,0.678156,0.1059275,0.3795754,0.08679158,0.09896506,COOL
0.3866427,0.07040105,0.5822474,0.0733849,0.6755884,0.1060893,0.3783632,0.08679701,0.09897097,COOL
0.383801,0.06991481,0.5628937,0.07444608,0.6831871,0.106175,0.3829228,0.08684915,0.09894679,COOL
0.3747697,0.06938075,0.5504546,0.07466084,0.686684,0.106072,0.3853245,0.08697156,0.09889971,COOL
0.3722364,0.06952173,0.5622687,0.07434934,0.6792319,0.1059612,0.3794734,0.08740612,0.09913769,COOL
0.3637573,0.06969619,0.5892223,0.0733425,0.6753784,0.1059544,0.3775975,0.08792677,0.0994326,COOL
0.3461533,0.07037957,0.6256551,0.07034519,0.6736495,0.1055711,0.3781562,0.08811933,0.09945931,COOL
0.357059,0.07177224,0.6770265,0.06697927,0.6799783,0.1054685,0.3782081,0.08836541,0.09975769,COOL
0.3603826,0.07190009,0.6976297,0.06619572,0.6805647,0.1057192,0.3779856,0.08815863,0.09973009,COOL
0.3496254,0.07099786,0.6644615,0.06841693,0.6716369,0.1058664,0.3747982,0.08738079,0.09929033,COOL
0.3384952,0.06990019,0.6832948,0.06825006,0.65276,0.1061828,0.3617251,0.08697891,0.09924209,COOL
0.3244275,0.06866769,0.6614604,0.07060485,0.6478685,0.106187,0.3585202,0.08719327,0.09934339,COOL
0.338654,0.06949501,0.6892347,0.07059035,0.6381362,0.106326,0.3577923,0.08764476,0.09960069,COOL
0.332121,0.06964241,0.6802264,0.07056091,0.65202,0.1062277,0.3652324,0.08805066,0.09973625,COOL
0.3406592,0.07072096,0.6887059,0.06963872,0.6721213,0.1061869,0.3752213,0.08844318,0.09992436,COOL
0.36092,0.07172242,0.707116,0.06851406,0.6846762,0.106152,0.3789522,0.08872315,0.1001606,COOL
0.3694631,0.07209566,0.7197557,0.06752307,0.689559,0.1061752,0.3805582,0.0888072,0.1002708,COOL
0.3678316,0.07208111,0.7180869,0.06743427,0.6902415,0.1061965,0.3809991,0.08870816,0.100245,COOL
0.365463,0.07197642,0.7134874,0.06753345,0.6888345,0.1061818,0.3807554,0.08858778,0.100163,COOL
0.361715,0.07183665,0.7089722,0.06770585,0.687793,0.1061949,0.3806856,0.08849642,0.1001012,COOL
0.3566203,0.07159406,0.6948883,0.06819345,0.6864268,0.1061736,0.3806558,0.08830608,0.09996629,COOL
0.3474454,0.07092157,0.6729843,0.06897588,0.6776176,0.1061786,0.3775034,0.08775093,0.09960984,COOL
0.338147,0.07005789,0.6353415,0.07000536,0.663918,0.1060186,0.3715265,0.08690821,0.09904293,COOL
0.3332745,0.06967285,0.6428102,0.06952956,0.6476097,0.1058855,0.3618794,0.08659585,0.09880701,COOL
0.3403815,0.0693235,0.6024719,0.07178087,0.6518434,0.105745,0.3655932,0.08665673,0.09870049,COOL
0.359836,0.06907808,0.5538708,0.07461435,0.668085,0.1057453,0.3777761,0.08681594,0.09866134,COOL
0.3350529,0.06917059,0.5946971,0.07366381,0.6589202,0.105689,0.3724962,0.08718787,0.0988837,COOL
0.327659,0.06975312,0.6588582,0.06991171,0.6536657,0.1058873,0.3692153,0.08781824,0.09940223,COOL
0.3277955,0.07009214,0.6544465,0.06877212,0.6630132,0.1057639,0.3732875,0.08753072,0.09927428,COOL
0.330805,0.07016231,0.6798632,0.06711452,0.6531778,0.1058178,0.3641225,0.08712953,0.09913461,COOL
0.3388312,0.07025793,0.6962005,0.06660838,0.6500956,0.105942,0.3613011,0.08712722,0.09916814,COOL
0.3360141,0.06979256,0.6388491,0.07059296,0.6610943,0.1060268,0.3705163,0.08716878,0.09910419,COOL
0.3335138,0.06963049,0.6219143,0.07162082,0.6591199,0.1058318,0.3708521,0.08713,0.09897574,COOL
0.3317453,0.06955443,0.6531616,0.07077717,0.6461074,0.1059245,0.3637074,0.0875219,0.09925337,COOL
0.3131165,0.06942151,0.6869474,0.06829542,0.6519132,0.1058685,0.3688106,0.08814694,0.09958123,COOL
0.3137944,0.06977936,0.6715919,0.06769685,0.6600142,0.1056167,0.3729505,0.08780432,0.09936746,COOL
0.3207201,0.07000136,0.6704588,0.06736793,0.6534715,0.1055387,0.3679196,0.08717247,0.0990219,COOL
0.3316183,0.07003,0.7007156,0.06606017,0.6405724,0.1055693,0.3575345,0.0869379,0.09894086,COOL
0.3332182,0.06959258,0.625256,0.07076851,0.6538636,0.1057299,0.3660322,0.08686247,0.09883756,COOL
0.3348917,0.06916268,0.5822066,0.07296777,0.6600167,0.1054937,0.3711755,0.08693457,0.09868934,COOL
0.3307529,0.06911274,0.5901225,0.072727,0.6578841,0.1055408,0.3700905,0.08717795,0.09881818,COOL
0.268322,0.0687447,0.6994043,0.0664418,0.6495515,0.1050509,0.369446,0.08849786,0.09937622,COOL
0.2691355,0.06952337,0.7366423,0.06424481,0.6657315,0.1050039,0.3767289,0.08907569,0.09984271,COOL
0.2960601,0.07034567,0.7256253,0.06468527,0.680716,0.1049523,0.3825136,0.08914126,0.09992486,COOL
0.3184412,0.07078777,0.7153058,0.06526776,0.6846844,0.1049488,0.3833825,0.08905441,0.09992013,COOL
0.3158721,0.07065955,0.7081801,0.06564324,0.684101,0.1050084,0.3836402,0.08896802,0.09990352,COOL
