pTHUMB_BONE1_X,rTHUMB_BONE1_X,pTHUMB_BONE1_Y,rTHUMB_BONE1_Y,pTHUMB_BONE1_Z,rTHUMB_BONE1_Z,pTHUMB_BONE2_X,rTHUMB_BONE2_X,pTHUMB_BONE2_Y,rTHUMB_BONE2_Y,pTHUMB_BONE2_Z,rTHUMB_BONE2_Z,pTHUMB_BONE3_X,rTHUMB_BONE3_X,pTHUMB_BONE3_Y,rTHUMB_BONE3_Y,pTHUMB_BONE3_Z,rTHUMB_BONE3_Z,pINDEX_BONE1_X,rINDEX_BONE1_X,pINDEX_BONE1_Y,rINDEX_BONE1_Y,pINDEX_BONE1_Z,rINDEX_BONE1_Z,pINDEX_BONE2_X,rINDEX_BONE2_X,pINDEX_BONE2_Y,rINDEX_BONE2_Y,pINDEX_BONE2_Z,rINDEX_BONE2_Z,pINDEX_BONE3_X,rINDEX_BONE3_X,pINDEX_BONE3_Y,rINDEX_BONE3_Y,pINDEX_BONE3_Z,rINDEX_BONE3_Z,pMIDDLE_BONE1_X,rMIDDLE_BONE1_X,pMIDDLE_BONE1_Y,rMIDDLE_BONE1_Y,pMIDDLE_BONE1_Z,rMIDDLE_BONE1_Z,pMIDDLE_BONE2_X,rMIDDLE_BONE2_X,pMIDDLE_BONE2_Y,rMIDDLE_BONE2_Y,pMIDDLE_BONE2_Z,rMIDDLE_BONE2_Z,pMIDDLE_BONE3_X,rMIDDLE_BONE3_X,pMIDDLE_BONE3_Y,rMIDDLE_BONE3_Y,pMIDDLE_BONE3_Z,rMIDDLE_BONE3_Z,pRING_BONE1_X,rRING_BONE1_X,pRING_BONE1_Y,rRING_BONE1_Y,pRING_BONE1_Z,rRING_BONE1_Z,pRING_BONE2_X,rRING_BONE2_X,pRING_BONE2_Y,rRING_BONE2_Y,pRING_BONE2_Z,rRING_BONE2_Z,pRING_BONE3_X,rRING_BONE3_X,pRING_BONE3_Y,rRING_BONE3_Y,pRING_BONE3_Z,rRING_BONE3_Z,pPINKY_BONE1_X,rPINKY_BONE1_X,pPINKY_BONE1_Y,rPINKY_BONE1_Y,pPINKY_BONE1_Z,rPINKY_BONE1_Z,pPINKY_BONE2_X,rPINKY_BONE2_X,pPINKY_BONE2_Y,rPINKY_BONE2_Y,pPINKY_BONE2_Z,rPINKY_BONE2_Z,pPINKY_BONE3_X,rPINKY_BONE3_X,pPINKY_BONE3_Y,rPINKY_BONE3_Y,pPINKY_BONE3_Z,rPINKY_BONE3_Z,target
1.37742,296.9297,1.539762,221.8412,-1.903959,357.5389,1.366764,287.8187,1.576656,223.1162,-1.915694,356.3561,1.363035,271.6953,1.603308,260.7313,-1.919381,318.903,1.31911,3.805166,1.54809,168.8802,-1.939862,295.0279,1.333479,25.17892,1.541823,92.88986,-1.960459,272.526,1.349877,21.11467,1.533979,51.75952,-1.956278,255.7366,1.312031,354.7795,1.532087,166.5583,-1.940322,291.6645,1.330118,19.32242,1.52969,94.69275,-1.963646,281.2602,1.349679,22.02003,1.521838,54.88743,-1.959913,266.6898,1.308438,346.973,1.4916,171.7856,-1.93275,272.038,1.320011,358.1809,1.4957,98.54949,-1.950406,283.0588,1.336524,6.21601,1.495105,63.04644,-1.948087,281.6481,1.30851,353.5499,1.510711,169.0438,-1.936489,281.3945,1.325519,9.178473,1.510997,95.81212,-1.958609,279.3484,1.34582,12.96488,1.506889,57.39174,-1.955248,271.688,THUMB_UP
1.376806,297.7986,1.534634,224.6208,-1.900843,355.4666,1.365104,288.877,1.571266,226.8019,-1.912416,353.4578,1.360707,272.877,1.597814,267.8278,-1.91604,312.7449,1.318311,3.786717,1.542195,169.1019,-1.935981,293.9965,1.332687,24.18201,1.536117,92.90083,-1.956601,272.201,1.349234,20.17946,1.52858,52.11612,-1.952434,256.2135,1.311459,354.6321,1.526121,166.9439,-1.936405,290.8457,1.329452,18.51461,1.523964,94.89461,-1.95981,281.1188,1.349189,21.34029,1.516392,55.90689,-1.956226,267.3553,1.308331,346.7027,1.485645,172.8561,-1.928927,271.2162,1.319574,357.3694,1.489954,99.2915,-1.946725,283.0947,1.336151,5.481249,1.489597,64.28255,-1.944678,282.1935,1.308114,353.2605,1.504758,169.9001,-1.932617,280.5634,1.324821,8.30387,1.505351,96.58268,-1.954961,279.389,1.345266,12.28331,1.501545,58.80233,-1.951948,272.3867,THUMB_UP
1.37834,295.2996,1.53166,223.8464,-1.891007,358.7723,1.367693,288.1373,1.568827,224.3387,-1.902029,358.3144,1.363797,272.1962,1.595447,236.5514,-1.905887,346.176,1.320146,5.449815,1.541447,169.8595,-1.926199,296.9362,1.333965,27.42222,1.534188,92.77555,-1.946784,271.0732,1.350097,21.95582,1.525828,51.3729,-1.942559,253.1134,1.31235,356.392,1.525757,167.5507,-1.92625,293.4295,1.329869,21.5687,1.522216,95.00764,-1.949766,280.0416,1.349241,23.08301,1.513712,55.53627,-1.9462,264.5191,1.307107,347.979,1.48571,173.3533,-1.917999,274.3466,1.318202,0.7275593,1.489105,100.1916,-1.936042,282.7515,1.33475,8.06673,1.487833,64.70242,-1.934213,279.9347,1.307862,354.6897,1.504743,170.6387,-1.922034,283.5174,1.32417,11.6324,1.504051,96.85993,-1.944526,278.7252,1.344379,14.50202,1.499154,58.45616,-1.941557,269.7175,THUMB_UP
1.385162,291.131,1.542223,225.5427,-1.87921,355.1702,1.375952,284.5869,1.580362,227.7374,-1.888027,353.0779,1.372675,271.7415,1.607269,313.9189,-1.890548,267.1187,1.326761,1.217339,1.554415,169.5913,-1.91526,299.7871,1.340499,29.16147,1.54836,94.82662,-1.936266,276.4742,1.356257,26.35342,1.539121,51.56093,-1.932571,255.5384,1.318754,352.5923,1.538691,167.3788,-1.9163,295.1684,1.336234,22.10398,1.536551,96.28842,-1.939934,284.3719,1.355345,26.0047,1.527514,55.16737,-1.936707,266.9769,1.313445,344.7154,1.498015,172.4824,-1.910288,275.4132,1.324778,0.7947863,1.502333,99.51588,-1.927967,286.1743,1.3412,10.37796,1.500722,63.15726,-1.925856,282.4996,1.314333,351.1609,1.517364,169.8441,-1.913266,285.2448,1.330876,12.39654,1.517802,96.46569,-1.935457,282.549,1.350809,17.47219,1.512288,56.64947,-1.932235,271.8744,THUMB_UP
1.397512,286.5376,1.557267,217.211,-1.872733,5.579718,1.391965,279.2406,1.596339,212.7627,-1.880373,9.924738,1.391342,274.5641,1.623528,62.85359,-1.882165,159.6487,1.337235,358.0357,1.575665,173.6052,-1.903949,305.1598,1.348955,33.51022,1.570001,101.0375,-1.92615,281.4931,1.364004,32.31501,1.559276,54.51248,-1.923992,255.1961,1.328065,350.0934,1.56045,170.6703,-1.905255,299.8196,1.343726,25.93885,1.558472,100.7652,-1.929892,288.1209,1.362107,31.05251,1.547912,56.3401,-1.927913,266.0508,1.320399,341.9366,1.519895,174.7352,-1.900827,280.7524,1.330951,5.251118,1.524273,102.3157,-1.918783,290.2881,1.347166,16.62878,1.521065,64.87482,-1.917419,282.8921,1.322497,348.75,1.539233,172.5597,-1.902961,290.0072,1.337694,16.45039,1.539649,99.86528,-1.925868,286.0686,1.357136,22.80356,1.532451,57.76968,-1.923657,271.3156,THUMB_UP
1.40913,281.0966,1.573252,193.5201,-1.866103,33.56824,1.40873,276.5868,1.612972,158.6429,-1.872334,68.08067,1.411434,280.5547,1.640113,81.64753,-1.873775,144.4832,1.349584,355.5067,1.601425,177.6257,-1.89093,312.5851,1.358815,39.59178,1.59568,109.392,-1.9143,287.7279,1.372499,40.07874,1.583081,58.1806,-1.913962,253.5954,1.33852,348.1262,1.587638,173.1201,-1.892299,308.1588,1.352094,32.83202,1.585014,107.4234,-1.918058,293.6866,1.368925,39.31697,1.571976,59.0975,-1.917909,264.0453,1.32573,339.4905,1.548285,175.744,-1.889397,289.2594,1.335655,12.27858,1.552212,106.3359,-1.907721,295.1907,1.351333,25.06286,1.546743,68.38845,-1.907542,282.551,1.330329,346.6788,1.567199,174.632,-1.890689,298.1147,1.343984,23.28568,1.566886,105.2681,-1.914541,290.871,1.362395,30.87631,1.557086,61.08481,-1.914039,269.8881,THUMB_UP
1.411462,278.0532,1.580428,191.1203,-1.864259,37.47326,1.41178,274.894,1.62041,135.825,-1.868555,92.48569,1.414906,281.6725,1.647557,72.78159,-1.868881,155.0839,1.351884,352.4147,1.611252,179.1816,-1.885332,313.2175,1.360391,38.89855,1.606716,113.7374,-1.909265,291.8435,1.37397,42.22517,1.593994,62.64199,-1.910104,257.2965,1.340586,345.1665,1.597801,174.1235,-1.887217,309.6066,1.353509,32.6486,1.596368,111.2828,-1.913482,297.8071,1.370156,41.82123,1.583068,63.89685,-1.914688,267.9751,1.327034,336.6025,1.558631,176.1965,-1.886346,290.3842,1.336733,12.03941,1.563384,108.1999,-1.904649,298.4001,1.352388,26.5779,1.557757,71.70332,-1.90519,285.8561,1.332015,343.8509,1.57743,175.476,-1.886624,299.1509,1.345185,22.85868,1.578225,108.4529,-1.910895,294.4429,1.363569,32.79841,1.56826,65.68663,-1.911665,273.649,THUMB_UP
1.406503,277.0605,1.587836,175.878,-1.867254,56.60925,1.40842,276.6296,1.627826,114.8637,-1.870987,117.2672,1.412799,284.2757,1.654811,76.20699,-1.87112,155.4085,1.34697,349.5191,1.622105,182.7909,-1.880977,315.7544,1.353647,40.42916,1.618354,119.2844,-1.905406,295.6693,1.366548,45.53678,1.605055,66.66219,-1.907439,258.3748,1.335008,342.5668,1.609198,177.3372,-1.882716,312.3444,1.346073,34.40888,1.60842,116.2045,-1.90958,301.2743,1.362014,45.15848,1.594393,68.82593,-1.91224,269.7785,1.319925,333.7446,1.570698,178.6061,-1.882895,293.6966,1.328713,14.74006,1.575787,111.1316,-1.901277,301.8821,1.343921,30.86737,1.569192,74.04848,-1.902591,286.9233,1.325708,341.3327,1.589141,178.3791,-1.882577,301.6953,1.337398,24.66755,1.590448,112.2565,-1.907318,297.4987,1.35529,35.95888,1.579695,69.83016,-1.90938,275.2252,THUMB_UP
1.39606,278.5248,1.590936,200.6335,-1.877655,37.15637,1.395319,275.2601,1.630898,159.8967,-1.882389,77.64672,1.397722,279.7323,1.658127,89.12009,-1.883764,148.0049,1.335237,350.24,1.623101,187.752,-1.884268,313.2882,1.340328,39.97746,1.619164,117.8657,-1.908418,290.5804,1.353677,42.10564,1.606281,66.09805,-1.910099,255.2296,1.323818,343.4196,1.60968,181.9432,-1.88512,310.2262,1.333196,35.17283,1.608425,114.1402,-1.911688,296.4598,1.349303,42.66534,1.594527,65.06654,-1.913445,264.3881,1.309714,333.0849,1.571329,183.807,-1.884253,293.2731,1.317002,16.60183,1.576301,112.1457,-1.902637,301.261,1.331946,32.23277,1.569247,73.11122,-1.903988,284.4336,1.315197,341.6333,1.589591,182.8753,-1.884334,300.0862,1.325313,25.3554,1.590647,111.3423,-1.908891,294.6621,1.343214,34.74898,1.579902,67.52007,-1.910439,271.8087,THUMB_UP
1.371676,295.5739,1.587042,224.5056,-1.892421,12.89669,1.360086,292.8935,1.62371,222.9282,-1.90444,14.33559,1.353938,286.0049,1.64945,216.4575,-1.911546,20.44875,1.306359,4.755867,1.601522,186.3809,-1.903584,297.8444,1.314079,28.14453,1.594367,100.8624,-1.925812,267.9005,1.330669,20.54229,1.586057,59.60332,-1.923864,250.221,1.298734,356.85,1.585746,181.8797,-1.901908,293.8517,1.310289,23.40081,1.581606,98.90639,-1.926796,275.6989,1.329646,21.64009,1.572902,57.56393,-1.924252,259.2523,1.293436,345.8196,1.546574,187.2098,-1.893978,277.9721,1.300351,6.245656,1.549686,104.8822,-1.912592,285.0053,1.316652,14.19325,1.54665,66.62218,-1.911808,277.9463,1.29488,354.4532,1.565039,183.5121,-1.897404,284.6066,1.306193,13.90746,1.563911,100.7099,-1.920974,277.1436,1.326352,15.27727,1.558379,61.15378,-1.919207,266.7911,THUMB_UP
