pTHUMB_BONE1_X,rTHUMB_BONE1_X,pTHUMB_BONE1_Y,rTHUMB_BONE1_Y,pTHUMB_BONE1_Z,rTHUMB_BONE1_Z,pTHUMB_BONE2_X,rTHUMB_BONE2_X,pTHUMB_BONE2_Y,rTHUMB_BONE2_Y,pTHUMB_BONE2_Z,rTHUMB_BONE2_Z,pTHUMB_BONE3_X,rTHUMB_BONE3_X,pTHUMB_BONE3_Y,rTHUMB_BONE3_Y,pTHUMB_BONE3_Z,rTHUMB_BONE3_Z,pINDEX_BONE1_X,rINDEX_BONE1_X,pINDEX_BONE1_Y,rINDEX_BONE1_Y,pINDEX_BONE1_Z,rINDEX_BONE1_Z,pINDEX_BONE2_X,rINDEX_BONE2_X,pINDEX_BONE2_Y,rINDEX_BONE2_Y,pINDEX_BONE2_Z,rINDEX_BONE2_Z,pINDEX_BONE3_X,rINDEX_BONE3_X,pINDEX_BONE3_Y,rINDEX_BONE3_Y,pINDEX_BONE3_Z,rINDEX_BONE3_Z,pMIDDLE_BONE1_X,rMIDDLE_BONE1_X,pMIDDLE_BONE1_Y,rMIDDLE_BONE1_Y,pMIDDLE_BONE1_Z,rMIDDLE_BONE1_Z,pMIDDLE_BONE2_X,rMIDDLE_BONE2_X,pMIDDLE_BONE2_Y,rMIDDLE_BONE2_Y,pMIDDLE_BONE2_Z,rMIDDLE_BONE2_Z,pMIDDLE_BONE3_X,rMIDDLE_BONE3_X,pMIDDLE_BONE3_Y,rMIDDLE_BONE3_Y,pMIDDLE_BONE3_Z,rMIDDLE_BONE3_Z,pRING_BONE1_X,rRING_BONE1_X,pRING_BONE1_Y,rRING_BONE1_Y,pRING_BONE1_Z,rRING_BONE1_Z,pRING_BONE2_X,rRING_BONE2_X,pRING_BONE2_Y,rRING_BONE2_Y,pRING_BONE2_Z,rRING_BONE2_Z,pRING_BONE3_X,rRING_BONE3_X,pRING_BONE3_Y,rRING_BONE3_Y,pRING_BONE3_Z,rRING_BONE3_Z,pPINKY_BONE1_X,rPINKY_BONE1_X,pPINKY_BONE1_Y,rPINKY_BONE1_Y,pPINKY_BONE1_Z,rPINKY_BONE1_Z,pPINKY_BONE2_X,rPINKY_BONE2_X,pPINKY_BONE2_Y,rPINKY_BONE2_Y,pPINKY_BONE2_Z,rPINKY_BONE2_Z,pPINKY_BONE3_X,rPINKY_BONE3_X,pPINKY_BONE3_Y,rPINKY_BONE3_Y,pPINKY_BONE3_Z,rPINKY_BONE3_Z,target
-0.006961065,34.24559,-0.181907,251.763,0.4034851,103.5942,-0.0353683,36.41435,-0.2042089,233.9331,0.3901717,93.22604,-0.04999764,35.61554,-0.2193462,213.69,0.3758767,81.24126,-0.0663653,42.64575,-0.1658522,355.0498,0.4256049,82.63013,-0.05699604,10.20388,-0.1807745,84.79089,0.4406415,132.1661,-0.03982752,342.5743,-0.1804016,115.4146,0.4384801,130.1316,-0.06314254,50.22158,-0.1532223,350.0283,0.4375686,70.1678,-0.05343461,17.85584,-0.1736756,91.11659,0.4509082,140.7775,-0.03410066,344.9901,-0.1753975,116.8262,0.4470115,141.4544,-0.04382223,52.56645,-0.1267,329.9994,0.4594709,36.46955,-0.04177152,36.43558,-0.1444408,102.9688,0.4662117,153.3162,-0.02827962,357.839,-0.1493422,120.426,0.4607348,158.8059,-0.05358613,50.77406,-0.1385005,345.3085,0.4492105,55.58271,-0.04586349,26.73925,-0.1595405,98.85701,0.4597235,144.2575,-0.02800483,350.509,-0.1637343,122.6668,0.4535755,148.0677,NOT_OK
-0.007177508,33.70839,-0.1811689,250.4193,0.4023464,102.9559,-0.03560122,35.70115,-0.2031345,233.6051,0.3884367,93.33467,-0.05029294,34.97202,-0.2180224,213.4996,0.3739467,81.62583,-0.06661537,43.20931,-0.1650763,354.7247,0.4244056,83.63432,-0.05730819,9.485341,-0.1800032,83.86869,0.4394794,132.743,-0.04012726,341.5056,-0.1793611,114.5549,0.4376079,130.1986,-0.063448,50.69541,-0.1525131,349.4071,0.4364617,70.50269,-0.0538271,17.36468,-0.1729757,90.53416,0.4497619,141.2713,-0.03444777,344.1506,-0.174475,116.1954,0.4460821,141.6315,-0.04416916,53.05961,-0.1262189,328.9373,0.4586067,36.80479,-0.0420937,35.26048,-0.1438963,102.2227,0.4652311,153.8362,-0.02843259,356.0973,-0.1484184,119.5654,0.4599276,158.8457,-0.05391447,51.27553,-0.1379119,344.5421,0.4482328,55.91339,-0.04623401,26.02102,-0.1589226,98.28029,0.4586706,144.7927,-0.02824855,349.5951,-0.162846,121.8664,0.4527321,148.2134,NOT_OK
-0.007481209,33.73055,-0.1799513,250.5317,0.4012117,102.4699,-0.03596394,35.59734,-0.201902,233.9022,0.3873821,92.9653,-0.0506959,34.70103,-0.2167268,213.2898,0.3728935,81.01209,-0.06690668,43.86184,-0.1643336,354.9489,0.4232751,84.2046,-0.05751266,8.923826,-0.1793143,83.97857,0.4381852,133.4382,-0.04034853,340.5922,-0.1784526,114.5494,0.4363123,130.4879,-0.06377217,51.49521,-0.1519097,349.6315,0.4354143,71.53981,-0.05400107,16.51281,-0.1723802,90.20432,0.4485638,141.9791,-0.03458627,342.8896,-0.1735215,115.7522,0.4450328,141.8376,-0.0446685,53.56272,-0.125698,328.5175,0.4578626,36.71115,-0.04255369,34.76996,-0.1433969,102.27,0.4643411,154.3914,-0.0288339,355.6089,-0.1477922,119.2289,0.4590644,159.1396,-0.05433476,52.03034,-0.1373734,344.5077,0.447336,56.62082,-0.04650951,24.99901,-0.1583478,98.18102,0.4575786,145.4681,-0.02842548,348.39,-0.1618995,121.4621,0.4517125,148.3661,NOT_OK
-0.007874371,33.72131,-0.1797175,250.8593,0.4013534,102.568,-0.03646146,35.60337,-0.2016663,234.4243,0.387721,93.17592,-0.05129393,34.74008,-0.2164983,213.5886,0.3733526,81.08465,-0.06726201,44.01937,-0.1639823,354.7976,0.423225,84.29705,-0.057898,8.759912,-0.1789705,83.89434,0.4381115,133.615,-0.04074908,340.2107,-0.1780304,114.6024,0.4362557,130.4957,-0.06410785,51.68165,-0.1515994,349.4404,0.4353791,71.7178,-0.05436305,16.39265,-0.1720878,89.90359,0.4485304,142.144,-0.03494268,342.5127,-0.1731508,115.5412,0.4450971,141.8837,-0.0450338,53.41989,-0.1254231,328.0543,0.457944,36.21274,-0.04301547,34.91463,-0.1431167,102.377,0.4643991,154.5732,-0.02929554,356.1201,-0.1475987,119.0606,0.4591294,159.3361,-0.05468945,52.13511,-0.137091,344.1429,0.4473523,56.5396,-0.04690774,24.75098,-0.1580393,98.12405,0.4575539,145.6758,-0.02876776,348.4763,-0.1615546,121.0586,0.4517437,148.4926,NOT_OK
-0.008289447,33.41144,-0.1792479,250.6317,0.4017426,102.7736,-0.03695534,35.34404,-0.2010344,234.4681,0.3879977,93.60416,-0.05182171,34.59929,-0.215789,213.4908,0.3735935,81.4895,-0.06772929,44.02073,-0.16316,354.0504,0.4230673,83.95071,-0.05855511,8.872634,-0.1781695,83.53223,0.4380028,133.6355,-0.0414084,340.1506,-0.1772429,114.3925,0.4362388,130.5135,-0.06461786,51.71515,-0.1508135,348.5039,0.4352272,71.55811,-0.05509008,16.44551,-0.1713209,89.1384,0.4484898,142.206,-0.03563662,342.4106,-0.1723809,114.8363,0.4453102,141.9331,-0.04562324,53.15163,-0.1247207,326.8835,0.4579718,35.81512,-0.04379652,35.11504,-0.1423951,101.5988,0.4644718,154.5954,-0.03001004,356.6585,-0.1469744,118.1325,0.4594079,159.4195,-0.05523673,52.11448,-0.1363577,343.0799,0.4472808,56.32829,-0.04765026,24.69655,-0.1572908,97.37949,0.4575676,145.7704,-0.02941056,348.6703,-0.1608233,120.0896,0.452018,148.5862,NOT_OK
-0.008481848,33.09986,-0.1791597,250.2943,0.4018833,102.782,-0.03720403,35.03604,-0.2007722,234.391,0.3879646,93.83276,-0.05210187,34.37018,-0.2154254,213.4084,0.3734927,81.79581,-0.06793571,44.16351,-0.1627709,353.4827,0.42283,83.8398,-0.05890021,8.838115,-0.1778085,83.18583,0.4377818,133.7982,-0.04175176,339.9571,-0.1768511,114.0785,0.4361215,130.6072,-0.06484611,51.85321,-0.1504734,347.7514,0.4350224,71.39378,-0.05548353,16.44859,-0.1710137,88.61801,0.4483199,142.3835,-0.036002,342.3068,-0.1720598,114.2434,0.4453284,142.0874,-0.0458995,53.04148,-0.1245119,325.8524,0.4579523,35.40461,-0.04422275,35.20234,-0.142179,101.0595,0.4644457,154.7683,-0.03037598,357.1566,-0.146836,117.3147,0.4595446,159.5886,-0.05548371,52.20081,-0.1360911,342.2053,0.447167,56.04649,-0.04805413,24.66177,-0.1570358,96.91322,0.4574661,145.9846,-0.02973243,348.9748,-0.1606049,119.246,0.4521074,148.8048,NOT_OK
-0.008483718,33.08676,-0.1794248,250.2295,0.4020833,102.8551,-0.03719153,35.04066,-0.2010337,234.3211,0.3881306,93.90381,-0.05205885,34.38524,-0.2156902,213.2484,0.3736347,81.81137,-0.06794234,44.1595,-0.1629978,353.4489,0.4228323,83.96453,-0.0589054,8.559561,-0.1779825,83.26393,0.4377704,133.8246,-0.04178049,339.5504,-0.1769224,114.39,0.4360688,130.4113,-0.06490037,51.85272,-0.1506984,347.6259,0.4350242,71.47243,-0.0555564,16.28164,-0.171203,88.52357,0.4483359,142.4003,-0.03607979,342.0029,-0.1721712,114.2829,0.4453653,141.9898,-0.04603324,52.97916,-0.1247269,325.6075,0.4579995,35.39832,-0.04438518,35.10774,-0.1423718,100.872,0.4645025,154.7647,-0.03050624,357.3828,-0.1470475,117.0129,0.4596584,159.5654,-0.05557356,52.20591,-0.1363173,342.0381,0.4471858,56.12514,-0.04815474,24.4325,-0.1572181,96.81255,0.4574897,146.0238,-0.02978795,349.0554,-0.1607537,118.9506,0.452184,148.7865,NOT_OK
-0.007954041,33.26437,-0.180032,250.6388,0.4022242,103.0018,-0.03663363,35.26991,-0.2017519,234.2484,0.3884252,93.72858,-0.05144521,34.55404,-0.2164837,213.1812,0.373946,81.57923,-0.06738944,43.8331,-0.1637126,353.7571,0.4232697,83.24152,-0.05827951,8.939861,-0.1786894,84.17314,0.438122,133.5181,-0.04118857,339.9386,-0.1777486,115.4867,0.4361189,130.3044,-0.0643252,51.52679,-0.1513646,348.0261,0.4354225,70.9501,-0.05492701,16.59698,-0.1718603,89.31013,0.4486801,142.1467,-0.03551112,342.3003,-0.1729371,115.2435,0.4454145,141.881,-0.04533875,52.83393,-0.1252941,326.5446,0.4582206,35.25742,-0.04363341,35.48088,-0.1429614,101.7701,0.4647339,154.643,-0.02987617,357.4413,-0.1476912,118.103,0.4596567,159.5689,-0.0549382,51.9122,-0.1369242,342.6595,0.4474947,55.80773,-0.04746076,24.69783,-0.1578141,97.62624,0.4577603,145.832,-0.02919515,349.3502,-0.1614441,119.8661,0.4521809,148.7221,NOT_OK
-0.008058797,32.4759,-0.1807149,249.5155,0.4023744,103.2578,-0.03680029,34.54272,-0.202004,233.7735,0.388002,94.52748,-0.05167714,34.15707,-0.2165173,213.2937,0.3733491,82.88737,-0.06754006,43.2511,-0.163438,352.4926,0.4232385,81.60715,-0.05879055,10.09432,-0.1784881,83.98321,0.4382188,132.9552,-0.04169325,341.0915,-0.1779069,115.4966,0.436224,130.3894,-0.06443027,50.62759,-0.1509972,346.5268,0.435402,68.34497,-0.05553588,18.12802,-0.1716047,89.88587,0.4487156,141.6561,-0.03619432,343.9326,-0.1732346,115.8487,0.4452209,142.153,-0.04513752,52.22807,-0.1251588,325.7079,0.4580759,34.61197,-0.04364207,35.75492,-0.1427584,101.5955,0.4646472,154.6133,-0.02990504,357.2838,-0.1475012,118.1024,0.4595966,159.6159,-0.05486576,51.05806,-0.136642,341.5011,0.4474321,53.83524,-0.04784009,26.14748,-0.1576295,97.91937,0.4578034,145.5784,-0.02971308,350.714,-0.1617381,120.2482,0.4521207,149.0582,NOT_OK
-0.008427808,32.07585,-0.1808671,248.3557,0.4028119,103.3838,-0.03703662,34.17182,-0.2019356,232.8998,0.3878445,94.90041,-0.05184728,33.98749,-0.2163419,213.2473,0.3729861,83.81373,-0.06795743,42.77568,-0.1630689,352.0719,0.4235186,80.95232,-0.05934513,10.6353,-0.1781028,83.87115,0.4386116,132.4764,-0.04223943,341.8226,-0.1777143,115.481,0.4366239,130.2741,-0.06489371,49.87753,-0.1505111,345.9452,0.43569,66.6264,-0.05626481,19.21865,-0.1711675,90.6018,0.4490308,141.211,-0.03698717,345.395,-0.1732332,116.4418,0.4452857,142.3171,-0.04551476,51.8697,-0.1247585,325.5988,0.4582469,34.31165,-0.04408095,35.6934,-0.1422897,101.9017,0.4648338,154.6238,-0.03037105,357.0427,-0.1469924,118.4699,0.4597023,159.6032,-0.05526908,50.41625,-0.1361787,341.1563,0.4476667,52.61341,-0.04848374,27.1991,-0.1572278,98.35249,0.4581093,145.3028,-0.03049877,351.6049,-0.1616678,120.884,0.4522693,149.2175,NOT_OK
