THUMB_INDEX_ANGLE,INDEX_MIDDLE_ANGLE,MIDDLE_RING_ANGLE,RING_PINKY_ANGLE,target
63.11023,12.07444,24.0084,26.34513,THUMB
72.11413,11.19806,20.70035,24.74648,THUMB
70.70431,12.15539,20.73854,25.2302,THUMB
65.19521,16.80008,19.28148,31.18617,THUMB
61.33541,16.82249,19.42147,26.02971,THUMB
63.80824,15.47802,18.46865,23.86367,THUMB
65.56467,14.66424,18.49096,22.7626,THUMB
65.71649,15.82622,18.83175,23.97543,THUMB
65.14537,17.16027,20.34119,24.2861,THUMB
62.97718,16.23446,20.73155,23.78945,THUMB
61.11423,15.40882,20.16902,23.28378,THUMB
64.72582,14.96255,18.19014,21.89593,THUMB
66.77689,14.92287,18.6885,23.1025,THUMB
67.31078,16.0981,18.54873,23.59864,THUMB
64.58552,14.928,20.4946,25.2811,THUMB
59.57551,14.71741,19.54566,24.84863,THUMB
61.64927,13.30397,17.98922,22.53202,THUMB
63.578,13.17736,17.46739,21.77204,THUMB
66.25198,13.83651,18.69183,22.16669,THUMB
65.90532,14.34458,19.58103,23.57612,THUMB
56.85803,14.60333,19.98084,24.76422,THUMB
56.8434,14.33421,18.67437,24.29091,THUMB
60.38638,13.90243,17.70454,22.71164,THUMB
64.82854,13.50114,17.70535,22.06006,THUMB
65.68409,13.98066,18.15836,22.77253,THUMB
61.66712,14.51403,18.95798,23.42087,THUMB
56.92853,14.57871,18.81668,23.74871,THUMB
52.90493,14.64891,19.78857,25.50007,THUMB
49.95644,14.76748,22.8287,27.51726,THUMB
54.4996,13.14555,22.97885,31.6981,THUMB
58.6216,13.07483,23.34112,35.24835,THUMB
55.80116,15.35811,24.29206,32.46511,THUMB
42.93891,19.40603,24.13383,28.55135,THUMB
35.08359,19.83748,24.34926,28.76731,THUMB
33.5679,20.07191,24.30952,30.46469,THUMB
35.47848,21.06787,25.31742,28.66328,THUMB
35.55086,19.82177,24.16816,29.46479,THUMB
36.7393,19.34431,23.5763,29.47981,THUMB
42.94744,19.6671,23.70746,27.82126,THUMB
50.20552,21.05933,23.88055,24.65445,THUMB
50.86094,21.28179,25.9571,26.28539,THUMB
44.60847,20.13023,23.06824,27.30875,THUMB
41.83879,19.50124,22.81041,27.29515,THUMB
41.91883,19.9912,23.23215,28.67122,THUMB
46.27754,19.82966,23.34776,30.69774,THUMB
49.11092,18.27401,23.29403,30.92153,THUMB
58.3222,17.65255,22.93252,36.36607,THUMB
65.32941,14.94524,22.83125,38.28993,THUMB
69.41312,14.79375,21.36544,23.86428,THUMB
64.52819,14.78694,20.4969,24.68089,THUMB
59.43264,13.97313,18.5278,24.39689,THUMB
58.09632,12.75209,17.06254,22.92941,THUMB
58.50932,12.29374,16.81594,22.84998,THUMB
58.62069,12.3281,17.01271,22.88161,THUMB
59.25975,12.40246,17.79654,23.30074,THUMB
60.29755,13.19334,18.61705,23.28442,THUMB
60.72361,13.59936,19.2729,22.92143,THUMB
59.50563,13.11825,18.96037,22.90621,THUMB
53.9888,13.81059,20.03022,24.93489,THUMB
43.50251,16.27578,25.57119,27.38072,THUMB
33.80369,18.34471,25.86581,27.01551,THUMB
43.94437,18.74046,25.85584,27.034,THUMB
46.06459,17.78662,25.70172,27.49419,THUMB
36.55876,17.45353,21.71281,26.99191,THUMB
58.8208,18.72703,22.34884,28.21662,THUMB
67.41689,12.56114,17.72029,21.40472,THUMB
61.6345,13.7786,20.119,25.76338,THUMB
61.0076,15.08498,21.27747,27.10181,THUMB
63.68367,13.8578,20.11774,26.12371,THUMB
63.13065,14.57908,20.29795,25.79348,THUMB
63.01218,13.07451,19.33925,24.95373,THUMB
63.8453,12.9269,15.97893,20.82161,THUMB
48.0634,17.00045,23.2097,27.2304,THUMB
32.9269,16.57961,23.90443,29.4124,THUMB
49.1146,13.89468,22.05345,29.11217,THUMB
46.94307,14.68015,22.88975,27.89719,THUMB
44.46244,16.77096,23.97169,27.34405,THUMB
47.80383,17.55928,23.84805,26.07135,THUMB
50.69371,16.23108,22.41582,24.64645,THUMB
49.41763,16.36142,21.54862,24.66759,THUMB
49.0582,15.69015,23.28339,27.07202,THUMB
32.59572,23.90679,25.15734,26.76299,THUMB
58.62405,14.95607,22.68116,22.48736,THUMB
64.12012,12.62776,16.92704,21.74467,THUMB
54.81814,12.19434,22.03951,25.69722,THUMB
62.19416,14.96275,24.18389,30.41705,THUMB
68.32938,13.03996,20.2253,25.11655,THUMB
64.86087,16.13658,19.03191,26.04841,THUMB
63.70203,17.33916,19.73936,26.13849,THUMB
65.54398,19.65156,22.72174,25.01503,THUMB
65.76978,21.6459,21.68122,25.3854,THUMB
64.9229,16.90404,22.03411,26.03883,THUMB
