THUMB_INDEX_ANGLE,THUMB_DIST,INDEX_MIDDLE_ANGLE,INDEX_DIST,MIDDLE_RING_ANGLE,MIDDLE_DIST,RING_PINKY_ANGLE,RING_DIST,PINKY_DIST,target
43.76347,0.0729586,16.97216,0.1172492,62.56684,0.1213027,20.00489,0.04824619,0.04238298,TWO
43.76749,0.07300895,16.86432,0.1172524,62.81921,0.1212689,20.18241,0.04787508,0.04215477,TWO
43.68657,0.07308093,16.84712,0.1172541,62.93357,0.1212558,20.29435,0.04769719,0.04202038,TWO
43.54891,0.07315436,16.83534,0.117262,62.98919,0.1212491,20.36595,0.0475833,0.0419305,TWO
43.8233,0.07300105,16.87167,0.1172756,62.77653,0.1212711,20.22892,0.04782528,0.04209603,TWO
43.81489,0.07295082,16.91241,0.1172851,62.68996,0.1213018,20.0499,0.04813142,0.04228611,TWO
43.8382,0.07289355,16.98219,0.1172766,62.64346,0.1212925,20.03056,0.04817862,0.04228996,TWO
43.59884,0.0729589,17.04922,0.1172866,62.58621,0.1212942,20.00134,0.04827189,0.04230955,TWO
43.35481,0.07307255,17.03661,0.1172911,62.468,0.121315,19.97683,0.04842436,0.04238543,TWO
42.86695,0.07322653,16.84878,0.117267,62.33191,0.1213615,19.92033,0.04861615,0.0425134,TWO
42.66381,0.07334326,16.69693,0.1172716,62.31495,0.1214222,19.86497,0.04871773,0.04263134,TWO
42.17181,0.0735813,16.60919,0.1173046,62.64648,0.1214982,19.82509,0.04868454,0.04266255,TWO
41.79792,0.07371332,16.63432,0.1173234,63.03957,0.1215406,19.87012,0.04843829,0.04253316,TWO
41.6707,0.07376235,16.68129,0.1173279,63.22258,0.1215253,19.96329,0.04824438,0.04237873,TWO
41.62054,0.07373176,16.75946,0.1173391,63.204,0.1215177,19.95364,0.04830794,0.04237858,TWO
41.60163,0.07366583,16.81877,0.1173378,63.05623,0.1215126,19.94359,0.04840916,0.04240852,TWO
41.63457,0.07364804,16.85668,0.1173435,63.02448,0.1214963,19.97187,0.04839211,0.04239558,TWO
41.58355,0.07365664,16.96769,0.1173669,62.83826,0.1214933,19.93456,0.04854338,0.04246471,TWO
41.54779,0.07362673,17.05835,0.1173699,62.72045,0.1214664,20.03744,0.04841411,0.04233848,TWO
41.35237,0.07364057,17.05384,0.117331,62.55497,0.121427,20.06722,0.04842872,0.04229376,TWO
41.24003,0.07364855,17.09578,0.1173173,62.42471,0.121394,20.13161,0.04841729,0.04222752,TWO
41.04214,0.07372139,17.12291,0.11732,62.50681,0.1213827,20.20708,0.04826221,0.04211678,TWO
41.09407,0.0737204,17.04172,0.1173125,62.7979,0.1213824,20.33464,0.04791145,0.04192307,TWO
41.43721,0.07364199,16.85057,0.1173257,63.09863,0.1214278,20.42997,0.04759253,0.04182915,TWO
41.62734,0.073568,16.75758,0.1173062,63.12091,0.1214449,20.3875,0.04759489,0.04189988,TWO
41.91808,0.07344219,16.72401,0.1172959,63.10199,0.1214785,20.30536,0.04766199,0.04202672,TWO
42.14017,0.0733153,16.66063,0.1172586,62.74488,0.1214873,20.13965,0.04794414,0.04229337,TWO
42.29457,0.0732455,16.6073,0.1172487,62.24542,0.1215036,19.86902,0.04851307,0.0426939,TWO
42.24079,0.07329179,16.59312,0.1172573,62.1691,0.1215181,19.80256,0.0486557,0.04279967,TWO
42.11687,0.07331923,16.61214,0.1172598,62.34298,0.1215041,19.86958,0.04846961,0.04264956,TWO
42.01872,0.07339079,16.59501,0.1172698,62.7542,0.1214855,20.01332,0.04812873,0.04239201,TWO
41.81336,0.07346322,16.58201,0.1172725,62.89217,0.1214755,20.05105,0.04804033,0.04231826,TWO
41.60028,0.07351627,16.49589,0.1172455,63.06972,0.1214633,20.15858,0.04783356,0.04217463,TWO
41.62526,0.07349548,16.48491,0.1172406,62.96622,0.1214726,20.14874,0.04794864,0.04224606,TWO
41.69026,0.07349392,16.50363,0.1172422,62.97887,0.1214699,20.13757,0.04801326,0.04226989,TWO
41.70231,0.0734504,16.47584,0.1172205,62.79573,0.1214683,20.05506,0.04823712,0.04238261,TWO
41.78754,0.07334432,16.45453,0.1171963,62.52289,0.1214781,19.92381,0.04850894,0.04256968,TWO
41.62044,0.07338199,16.47258,0.1172035,62.5326,0.1215011,19.92898,0.04845727,0.04254321,TWO
41.3497,0.07356419,16.57943,0.1172428,62.78741,0.1214904,20.10587,0.04808356,0.04226135,TWO
41.47111,0.07357956,16.714,0.1172947,62.75159,0.1214901,20.16077,0.04796941,0.04220195,TWO
41.6039,0.07355365,16.79202,0.1173226,62.49687,0.1214999,20.09499,0.04808606,0.04230332,TWO
41.48621,0.07357355,16.74484,0.1173057,62.10995,0.1215202,19.97839,0.04834603,0.04249107,TWO
41.58786,0.07350791,16.63511,0.1172706,62.10522,0.1215008,19.95734,0.04839277,0.0425267,TWO
41.62294,0.07349539,16.65952,0.1172763,62.27435,0.1214901,19.95693,0.04835214,0.04250404,TWO
41.69559,0.07346985,16.70058,0.1172915,62.33912,0.1214929,19.96019,0.04830265,0.04249536,TWO
41.74117,0.07341024,16.79,0.1173044,62.30925,0.1214941,19.8982,0.04840237,0.04255834,TWO
41.7644,0.07341473,16.7903,0.1173047,62.35756,0.1215039,19.85509,0.04846708,0.04259633,TWO
