pTHUMB_BONE1_X,rTHUMB_BONE1_X,pTHUMB_BONE1_Y,rTHUMB_BONE1_Y,pTHUMB_BONE1_Z,rTHUMB_BONE1_Z,pTHUMB_BONE2_X,rTHUMB_BONE2_X,pTHUMB_BONE2_Y,rTHUMB_BONE2_Y,pTHUMB_BONE2_Z,rTHUMB_BONE2_Z,pTHUMB_BONE3_X,rTHUMB_BONE3_X,pTHUMB_BONE3_Y,rTHUMB_BONE3_Y,pTHUMB_BONE3_Z,rTHUMB_BONE3_Z,pINDEX_BONE1_X,rINDEX_BONE1_X,pINDEX_BONE1_Y,rINDEX_BONE1_Y,pINDEX_BONE1_Z,rINDEX_BONE1_Z,pINDEX_BONE2_X,rINDEX_BONE2_X,pINDEX_BONE2_Y,rINDEX_BONE2_Y,pINDEX_BONE2_Z,rINDEX_BONE2_Z,pINDEX_BONE3_X,rINDEX_BONE3_X,pINDEX_BONE3_Y,rINDEX_BONE3_Y,pINDEX_BONE3_Z,rINDEX_BONE3_Z,pMIDDLE_BONE1_X,rMIDDLE_BONE1_X,pMIDDLE_BONE1_Y,rMIDDLE_BONE1_Y,pMIDDLE_BONE1_Z,rMIDDLE_BONE1_Z,pMIDDLE_BONE2_X,rMIDDLE_BONE2_X,pMIDDLE_BONE2_Y,rMIDDLE_BONE2_Y,pMIDDLE_BONE2_Z,rMIDDLE_BONE2_Z,pMIDDLE_BONE3_X,rMIDDLE_BONE3_X,pMIDDLE_BONE3_Y,rMIDDLE_BONE3_Y,pMIDDLE_BONE3_Z,rMIDDLE_BONE3_Z,pRING_BONE1_X,rRING_BONE1_X,pRING_BONE1_Y,rRING_BONE1_Y,pRING_BONE1_Z,rRING_BONE1_Z,pRING_BONE2_X,rRING_BONE2_X,pRING_BONE2_Y,rRING_BONE2_Y,pRING_BONE2_Z,rRING_BONE2_Z,pRING_BONE3_X,rRING_BONE3_X,pRING_BONE3_Y,rRING_BONE3_Y,pRING_BONE3_Z,rRING_BONE3_Z,pPINKY_BONE1_X,rPINKY_BONE1_X,pPINKY_BONE1_Y,rPINKY_BONE1_Y,pPINKY_BONE1_Z,rPINKY_BONE1_Z,pPINKY_BONE2_X,rPINKY_BONE2_X,pPINKY_BONE2_Y,rPINKY_BONE2_Y,pPINKY_BONE2_Z,rPINKY_BONE2_Z,pPINKY_BONE3_X,rPINKY_BONE3_X,pPINKY_BONE3_Y,rPINKY_BONE3_Y,pPINKY_BONE3_Z,rPINKY_BONE3_Z,target
-0.04968593,302.0033,-0.03176317,233.0228,0.3845007,20.21433,-0.06303553,290.8585,0.002105951,221.0985,0.3730393,30.94976,-0.06687596,281.7586,0.0267047,186.8764,0.3668043,63.9692,-0.1175729,9.208755,-0.02155596,209.0306,0.3862116,300.962,-0.1200397,32.16325,-0.03042215,132.4937,0.3633509,269.2161,-0.1063102,24.95494,-0.03943804,91.67799,0.3569397,249.0059,-0.1243595,1.291107,-0.03626013,207.4351,0.3927197,294.5492,-0.1264271,23.59762,-0.04186013,137.5191,0.3648807,277.0896,-0.1108609,23.11453,-0.05028564,99.18241,0.3550109,261.3961,-0.1231479,356.7328,-0.07446325,213.6976,0.4075885,273.3303,-0.1269176,1.917167,-0.07385203,145.0735,0.3872001,274.2526,-0.1145762,4.066717,-0.0746949,108.6712,0.3775302,272.2855,-0.1256565,1.039258,-0.05607003,211.7322,0.401617,284.5738,-0.1287585,14.05645,-0.05945563,141.8814,0.3750584,274.0251,-0.1133945,13.61019,-0.06445187,103.9709,0.3635945,264.6356,CLOSE
-0.03972403,301.8705,-0.01102215,220.3778,0.3818478,35.87548,-0.04858801,290.337,0.02292302,190.5456,0.3673384,62.91291,-0.04767412,288.7017,0.04723567,145.9285,0.3593152,105.2013,-0.1041932,7.679061,0.00976944,210.9179,0.3858773,310.5764,-0.1083036,41.01865,6.759167E-05,135.7494,0.3636063,273.9225,-0.09622437,33.953,-0.0113416,90.12634,0.3577262,245.1557,-0.1128043,0.1085471,-0.003480911,208.3008,0.3933311,303.8171,-0.1160319,32.0191,-0.0102928,139.4749,0.3660411,281.5113,-0.101848,31.67805,-0.02149558,95.5631,0.3571146,257.4929,-0.1164564,354.4559,-0.04061922,212.7365,0.4099824,282.7192,-0.1199249,9.981475,-0.04060766,144.0462,0.3896843,279.6606,-0.1076103,13.77881,-0.04397377,105.7583,0.38064,271.4805,-0.1163834,359.5022,-0.02253938,211.5291,0.4030817,293.6042,-0.1197419,22.15003,-0.02705568,141.7433,0.3769306,278.3854,-0.1049345,22.16065,-0.03491119,99.11515,0.3666516,261.6442,CLOSE
-0.03399293,304.2683,0.004985273,215.0799,0.3823282,42.12336,-0.0421133,294.0883,0.03802633,186.025,0.3654844,67.71769,-0.04043449,293.0378,0.06167796,145.4144,0.3558828,105.1893,-0.09782654,9.237917,0.02811056,211.407,0.3846609,315.1068,-0.1026925,45.57883,0.01726025,138.2578,0.3627376,275.562,-0.09161966,38.38384,0.004742771,90.77278,0.3569874,242.7115,-0.1068611,2.630251,0.01537421,208.5533,0.3930416,306.8944,-0.1104989,35.64061,0.006939173,139.8071,0.3661192,280.5691,-0.09678072,33.53501,-0.005164951,93.73318,0.357733,253.4222,-0.1113251,357.0786,-0.02055186,211.7989,0.4120183,286.0859,-0.1145876,14.03537,-0.02187282,143.2855,0.3917081,278.4564,-0.1022529,16.16685,-0.02615851,103.1519,0.3831851,267.5818,-0.1107352,2.149898,-0.002989471,210.9746,0.4039109,297.0423,-0.1140419,26.22577,-0.009240091,141.0687,0.3780368,277.1705,-0.09940842,24.07714,-0.01816121,95.91853,0.3685651,257.1256,CLOSE
-0.04194485,309.1321,0.005948365,217.042,0.3778076,38.67026,-0.05236724,297.5431,0.03741652,193.5063,0.3593024,58.51594,-0.05226377,293.2729,0.06064838,154.9668,0.3486541,93.58984,-0.1076019,12.75056,0.02478582,211.4498,0.3784685,312.393,-0.1119933,43.91436,0.01299924,136.0477,0.3567845,270.6979,-0.1002617,34.73367,0.001098961,91.09393,0.3510347,241.2242,-0.1158695,6.487647,0.0116587,208.8187,0.3873179,303.6472,-0.1191334,33.82732,0.002104044,137.9615,0.3605938,275.3262,-0.1046672,29.08109,-0.009106964,93.39197,0.3522783,251.1644,-0.1178321,1.795473,-0.0238792,211.9482,0.4077094,282.6689,-0.1209904,12.5025,-0.0262779,142.3326,0.387453,272.7359,-0.1083415,11.39693,-0.02970886,102.4713,0.379026,264.1483,-0.1184546,6.533641,-0.006611377,210.9792,0.3988914,293.8879,-0.1213841,24.65694,-0.01408416,139.5756,0.3731921,271.7491,-0.1061772,19.44931,-0.02206799,95.49371,0.3638272,254.4445,CLOSE
-0.061994,312.3636,-0.01490787,228.2321,0.3719412,22.99385,-0.07746551,297.2281,0.01574826,213.618,0.355753,35.12087,-0.08110799,286.1636,0.0394569,175.3553,0.347002,71.00702,-0.1305055,15.07155,-0.00886327,209.2697,0.373085,299.2248,-0.132807,32.01174,-0.01963302,132.2917,0.3506395,263.6234,-0.1188893,21.86672,-0.02824405,93.10951,0.3440606,245.2339,-0.1361997,7.76361,-0.02367029,207.53,0.3807427,291.9791,-0.137876,23.24444,-0.03163368,135.4025,0.3533678,269.7504,-0.1216231,17.7577,-0.03924707,94.24214,0.3444189,254.7502,-0.1317155,4.411566,-0.06053677,211.8798,0.398555,270.3516,-0.1347324,1.885273,-0.06204745,142.4881,0.3781466,265.9953,-0.1218523,358.9171,-0.06219009,103.1842,0.3694183,265.7081,-0.1355121,8.446861,-0.04297441,209.981,0.3910072,282.0211,-0.1373894,14.08583,-0.04894951,138.2045,0.364819,265.9094,-0.1210943,7.91684,-0.05313268,96.70289,0.3548537,257.6261,CLOSE
-0.07948859,315.3305,-0.03843987,239.1754,0.3656693,7.388304,-0.09990402,300.1761,-0.008985609,235.2958,0.3528808,10.484,-0.1080533,284.5385,0.01442689,223.6423,0.3465885,21.3674,-0.1484418,16.23484,-0.04644167,204.9956,0.3635245,286.449,-0.1481864,19.98222,-0.05554548,127.5946,0.3405103,258.4682,-0.1325297,9.227527,-0.06048548,90.99139,0.3341555,248.8913,-0.1516332,8.086302,-0.06239372,205.3378,0.369885,280.5367,-0.1516546,12.50699,-0.06820419,132.7837,0.3420458,265.5776,-0.1341637,7.23669,-0.07203296,95.05863,0.3328388,258.8664,-0.141214,6.805048,-0.09942287,213.3206,0.3855354,259.3564,-0.1451234,352.8436,-0.1002098,146.9539,0.3650528,259.588,-0.1332728,348.0802,-0.09751618,110.4491,0.3551003,265.8498,-0.1482064,9.251256,-0.08199871,209.9245,0.379098,271.2991,-0.1501082,4.426663,-0.08618447,139.9707,0.3524346,261.7663,-0.1339221,358.366,-0.08690524,101.9093,0.3412054,260.8022,CLOSE
-0.08107546,313.4854,-0.06184006,240.2356,0.3803143,9.695201,-0.1016808,302.2544,-0.03215477,236.6468,0.3679413,12.54216,-0.1108571,288.0207,-0.009209841,226.2837,0.3612011,22.00084,-0.150679,19.02759,-0.07093149,206.1788,0.3751625,289.6082,-0.1512466,24.32243,-0.0816929,130.8733,0.35232,257.7636,-0.1362687,11.89725,-0.0877457,93.00086,0.3454539,245.5178,-0.1543857,11.29175,-0.08647117,207.1111,0.3828577,282.9384,-0.1555866,16.01239,-0.09423259,136.3501,0.3550796,263.8923,-0.1388747,9.048306,-0.09908268,98.70712,0.3449356,255.4182,-0.1443159,10.27078,-0.1224381,216.3131,0.4016634,263.2645,-0.1495814,358.5164,-0.1250421,152.9888,0.3812491,257.8262,-0.1387812,351.6246,-0.1236871,117.1935,0.3699258,261.0112,-0.1514224,12.25693,-0.1053389,212.9271,0.3938214,274.8283,-0.1552081,9.343163,-0.1116185,145.9536,0.3671907,260.6906,-0.1403875,1.726602,-0.1138912,108.6378,0.3543384,256.9517,CLOSE
-0.06736588,304.3428,-0.05132052,247.2424,0.3854555,0.2895504,-0.08549263,295.746,-0.01848447,247.144,0.3778374,0.3747384,-0.09371485,282.5215,0.005568147,246.7501,0.3743537,0.749335,-0.1389041,7.087429,-0.05372345,209.5574,0.3791298,291.2888,-0.1420818,22.32997,-0.06022692,141.3823,0.3546304,271.619,-0.1287102,18.65763,-0.06680492,102.1936,0.3452499,257.404,-0.1440875,359.7948,-0.06998923,210.8024,0.3846154,283.8658,-0.1481139,12.55693,-0.07268664,145.5158,0.3557485,275.9322,-0.1333083,13.62837,-0.07745039,109.1222,0.3427872,267.4151,-0.1362511,0.8309114,-0.1097626,218.4188,0.3974556,261.9131,-0.1430495,353.4768,-0.1089942,159.4214,0.3768457,265.1375,-0.1335448,351.8708,-0.1069009,122.8528,0.3645185,269.963,-0.142257,1.725384,-0.09083828,215.5009,0.3924481,274.5735,-0.148379,4.847146,-0.09249249,153.5369,0.365023,270.6295,-0.1354485,4.301205,-0.09417212,117.7203,0.3500333,267.6772,CLOSE
-0.05378439,295.4934,-0.04049772,243.8329,0.381041,10.39596,-0.06571317,283.938,-0.004819065,234.9384,0.374544,18.81149,-0.06833053,274.5535,0.02051574,151.2522,0.3716937,101.9439,-0.1235693,0.2249375,-0.02851453,215.829,0.3857732,299.7849,-0.1296859,28.11356,-0.03370538,147.2617,0.3620762,280.2715,-0.1180354,28.32827,-0.04246148,106.5813,0.3520955,260.386,-0.1306298,352.6684,-0.04367879,214.4643,0.3911751,293.3061,-0.1366863,18.66307,-0.04500362,149.7595,0.3630207,285.9612,-0.1235277,24.27855,-0.05256042,113.2841,0.3495273,272.19,-0.1294152,351.1364,-0.08426601,221.2238,0.4019591,270.4171,-0.1361764,356.6606,-0.08130908,155.9133,0.3821532,278.2214,-0.1260217,1.888927,-0.08105412,121.7557,0.3700776,278.6672,-0.13186,353.5073,-0.064661,218.465,0.398029,283.2501,-0.1387153,9.534465,-0.06445381,153.1225,0.3714753,281.281,-0.1260326,14.19545,-0.06857288,118.6553,0.3566319,273.9759,CLOSE
-0.0428436,293.1536,-0.03293788,226.5371,0.3900239,27.07659,-0.04994202,281.6309,0.003270417,189.6082,0.3807409,62.59316,-0.04804759,284.7193,0.02843612,115.5393,0.3765452,135.2182,-0.1092566,358.3969,-0.011801,212.6484,0.3947189,307.3,-0.1144989,34.85676,-0.01746491,144.5797,0.3712196,284.2988,-0.1032247,35.73289,-0.02815065,101.1758,0.362753,258.3977,-0.1180034,351.4348,-0.02597532,209.6519,0.4001521,300.9656,-0.1220481,25.71572,-0.02829209,145.332,0.3720852,289.7589,-0.1085743,32.00914,-0.03830749,104.5283,0.360826,269.3728,-0.1222002,347.5309,-0.06549811,214.9032,0.4117917,278.5703,-0.1261238,3.780906,-0.06264746,145.6288,0.3918394,284.6219,-0.1139781,11.93644,-0.06482777,108.1952,0.3822386,279.3047,-0.1218268,351.5824,-0.04633328,212.6924,0.4072482,290.6523,-0.1257158,16.48986,-0.04692644,145.0619,0.3807619,285.124,-0.1113445,22.21221,-0.05363053,104.021,0.3690991,270.9681,CLOSE
