pTHUMB_BONE1_X,rTHUMB_BONE1_X,pTHUMB_BONE1_Y,rTHUMB_BONE1_Y,pTHUMB_BONE1_Z,rTHUMB_BONE1_Z,pTHUMB_BONE2_X,rTHUMB_BONE2_X,pTHUMB_BONE2_Y,rTHUMB_BONE2_Y,pTHUMB_BONE2_Z,rTHUMB_BONE2_Z,pTHUMB_BONE3_X,rTHUMB_BONE3_X,pTHUMB_BONE3_Y,rTHUMB_BONE3_Y,pTHUMB_BONE3_Z,rTHUMB_BONE3_Z,pINDEX_BONE1_X,rINDEX_BONE1_X,pINDEX_BONE1_Y,rINDEX_BONE1_Y,pINDEX_BONE1_Z,rINDEX_BONE1_Z,pINDEX_BONE2_X,rINDEX_BONE2_X,pINDEX_BONE2_Y,rINDEX_BONE2_Y,pINDEX_BONE2_Z,rINDEX_BONE2_Z,pINDEX_BONE3_X,rINDEX_BONE3_X,pINDEX_BONE3_Y,rINDEX_BONE3_Y,pINDEX_BONE3_Z,rINDEX_BONE3_Z,pMIDDLE_BONE1_X,rMIDDLE_BONE1_X,pMIDDLE_BONE1_Y,rMIDDLE_BONE1_Y,pMIDDLE_BONE1_Z,rMIDDLE_BONE1_Z,pMIDDLE_BONE2_X,rMIDDLE_BONE2_X,pMIDDLE_BONE2_Y,rMIDDLE_BONE2_Y,pMIDDLE_BONE2_Z,rMIDDLE_BONE2_Z,pMIDDLE_BONE3_X,rMIDDLE_BONE3_X,pMIDDLE_BONE3_Y,rMIDDLE_BONE3_Y,pMIDDLE_BONE3_Z,rMIDDLE_BONE3_Z,pRING_BONE1_X,rRING_BONE1_X,pRING_BONE1_Y,rRING_BONE1_Y,pRING_BONE1_Z,rRING_BONE1_Z,pRING_BONE2_X,rRING_BONE2_X,pRING_BONE2_Y,rRING_BONE2_Y,pRING_BONE2_Z,rRING_BONE2_Z,pRING_BONE3_X,rRING_BONE3_X,pRING_BONE3_Y,rRING_BONE3_Y,pRING_BONE3_Z,rRING_BONE3_Z,pPINKY_BONE1_X,rPINKY_BONE1_X,pPINKY_BONE1_Y,rPINKY_BONE1_Y,pPINKY_BONE1_Z,rPINKY_BONE1_Z,pPINKY_BONE2_X,rPINKY_BONE2_X,pPINKY_BONE2_Y,rPINKY_BONE2_Y,pPINKY_BONE2_Z,rPINKY_BONE2_Z,pPINKY_BONE3_X,rPINKY_BONE3_X,pPINKY_BONE3_Y,rPINKY_BONE3_Y,pPINKY_BONE3_Z,rPINKY_BONE3_Z,target
-0.04156296,306.5251,-0.07389259,261.6685,0.5250237,18.25339,-0.0631264,302.084,-0.04238361,258.896,0.521468,20.54435,-0.07475047,291.899,-0.01965779,248.3506,0.5184556,29.98289,-0.1022781,21.59324,-0.07242543,225.9377,0.5516233,290.8839,-0.1084804,22.98509,-0.08376509,137.9779,0.5317226,250.6748,-0.0943325,6.728394,-0.08890301,101.8467,0.5227343,241.0166,-0.103273,13.2024,-0.08725232,222.194,0.5598769,286.0835,-0.1092165,17.58259,-0.09605432,137.5857,0.5352745,258.9042,-0.09277723,7.363108,-0.1009938,100.5788,0.5247496,250.6031,-0.0925321,3.930191,-0.1219435,228.0381,0.5744026,270.7299,-0.09968074,1.412092,-0.1232483,148.1653,0.5563493,266.2601,-0.08780176,358.8322,-0.123307,110.5473,0.5461725,266.177,-0.09841427,11.4478,-0.1055747,224.4694,0.5686346,277.5831,-0.1046343,9.16217,-0.1115382,142.0278,0.5449175,259.7659,-0.08897139,1.054832,-0.1136737,104.9478,0.5330712,256.3364,OK
-0.03169781,297.4092,-0.05971718,243.318,0.5180737,33.17065,-0.04597073,292.5733,-0.0251174,234.6869,0.509915,41.00087,-0.05191571,285.5518,-0.0008635521,204.1989,0.5039531,69.94134,-0.09345298,15.35367,-0.04499179,223.7825,0.5384675,307.5259,-0.1005461,38.98859,-0.05692935,136.7276,0.5188919,259.7269,-0.08778842,24.00538,-0.06687409,94.71394,0.5121754,236.848,-0.09782925,8.267405,-0.05873346,219.2018,0.5478104,300.9821,-0.1039156,31.81518,-0.06858009,136.6002,0.5233272,266.7924,-0.08872828,22.92903,-0.07859713,95.35796,0.514719,247.1034,-0.09479633,358.0306,-0.09352118,224.0322,0.5659053,284.9382,-0.1011664,14.18313,-0.09513134,146.8112,0.5473711,275.1297,-0.08938765,14.32394,-0.09919775,108.2548,0.5378981,265.2856,-0.09725103,5.780608,-0.0767197,221.8351,0.5584267,292.4907,-0.1034412,23.13188,-0.08363098,141.4629,0.5346063,268.4099,-0.08847979,17.23153,-0.09100163,101.9091,0.524007,254.2484,OK
-0.01507106,287.0404,-0.02773291,219.95,0.5012001,42.72099,-0.01977599,281.8683,0.009301543,186.6129,0.4928955,75.09162,-0.01783927,285.8838,0.03438944,126.829,0.4880484,133.4519,-0.07583617,359.0962,-0.0002971292,214.1385,0.5131094,314.8491,-0.08221451,42.46897,-0.007321239,146.2859,0.4904853,286.0341,-0.07200518,41.09896,-0.01969197,94.50742,0.4833694,250.1902,-0.0847401,353.4908,-0.01385397,208.5959,0.519268,308.7032,-0.08844344,35.08032,-0.01873681,140.9254,0.4922769,288.6236,-0.07522566,38.0071,-0.03126532,94.29981,0.4836655,259.8326,-0.09183809,345.1882,-0.05095667,208.9617,0.5316494,291.5648,-0.09384543,15.97852,-0.04931474,140.0229,0.5117503,290.7242,-0.08154078,25.19559,-0.05502748,100.8806,0.5039583,276.4266,-0.08935241,352.446,-0.03315401,208.5258,0.5265428,299.9901,-0.09147909,26.64617,-0.03609592,138.4889,0.5007439,286.1197,-0.07689223,30.36306,-0.04591602,94.63092,0.4918324,264.3577,OK
-0.003097957,274.3821,-0.02079776,331.674,0.499951,285.4474,-0.001863759,279.8623,0.01728016,52.0268,0.5031148,205.4671,0.004051927,293.3674,0.04201129,67.31958,0.506335,190.7032,-0.06437036,341.9777,0.009824038,210.9608,0.5115796,311.7449,-0.07021907,29.09867,0.01051459,157.7581,0.487069,305.7082,-0.06176504,43.48597,-4.312396E-05,119.0941,0.4755842,282.0651,-0.07561171,336.8491,-0.004007638,207.2015,0.5136181,303.7043,-0.07918758,18.82002,0.0003829598,152.8112,0.485166,306.0857,-0.06754756,36.32159,-0.008734018,115.8712,0.4714487,288.3056,-0.08714449,332.4514,-0.04321706,210.0047,0.5153602,278.4648,-0.08931395,355.4514,-0.03517807,146.1896,0.4958949,298.3889,-0.07752456,12.66677,-0.03617847,113.6263,0.4855952,295.9925,-0.08230966,336.6758,-0.0242458,206.737,0.5152274,295.1202,-0.08390275,12.92689,-0.01908526,146.4703,0.4886665,301.4545,-0.07032887,29.05263,-0.02594149,110.3276,0.4760128,287.989,OK
-0.03813513,284.8211,-0.03415176,252.3862,0.4964814,3.709763,-0.04439906,272.8683,0.003425449,236.6742,0.4942784,19.3197,-0.04299387,281.3804,0.02901375,80.69033,0.4941937,175.1867,-0.1037174,358.4652,-0.01441103,208.6663,0.4991685,304.3322,-0.1076708,30.89661,-0.01946783,145.3665,0.474586,285.8536,-0.09626517,33.94156,-0.02932438,106.2462,0.4651402,264.2775,-0.1121913,353.0755,-0.0295676,204.5475,0.5031096,295.9364,-0.113887,20.50212,-0.03143173,142.8296,0.4740366,287.6206,-0.09929858,26.77214,-0.0397054,102.3363,0.4628944,270.7711,-0.1170835,348.8029,-0.06902969,208.089,0.51177,269.6719,-0.1193899,354.596,-0.06511989,144.9271,0.4908744,279.827,-0.107059,1.40708,-0.06448263,109.263,0.4811644,281.1147,-0.1153866,353.0043,-0.05006659,204.141,0.5082126,286.0163,-0.1158215,11.49886,-0.05010369,140.7971,0.4805963,283.2035,-0.1002782,17.13636,-0.05505553,102.1971,0.4694543,273.2926,OK
-0.05879026,310.3835,-0.06422591,240.1661,0.4619528,32.84128,-0.07768085,301.2798,-0.03356937,228.197,0.4492188,42.58789,-0.08565565,293.95,-0.01087698,208.6867,0.4401763,59.94651,-0.1249627,22.09156,-0.05852881,225.4923,0.4801335,305.9392,-0.1315705,37.73514,-0.0724287,134.318,0.4616032,251.5509,-0.1181467,17.87558,-0.08142743,94.37788,0.455048,232.0229,-0.1254637,20.33576,-0.07386574,216.126,0.4900366,291.2365,-0.1285715,23.86725,-0.08655596,130.664,0.4660312,252.8876,-0.1113591,7.861895,-0.09287772,92.31238,0.4580835,241.9203,-0.115949,13.3076,-0.1064223,218.4692,0.5107085,269.316,-0.1203141,2.777356,-0.1105031,143.2583,0.4915785,256.9627,-0.107586,353.6807,-0.1100767,103.5627,0.4827434,258.245,-0.1209192,19.34329,-0.09083951,215.3015,0.5015845,281.4738,-0.1231961,14.85354,-0.1006752,133.9057,0.4777933,253.0705,-0.1061741,0.526714,-0.1039416,95.08155,0.4687106,247.6284,OK
-0.04566508,304.5015,-0.04638347,241.5761,0.4564723,32.85554,-0.06316006,299.014,-0.01398918,233.99,0.4458906,39.31525,-0.07198113,293.6065,0.009030938,221.9543,0.4383952,50.12247,-0.1109424,21.47797,-0.04026341,226.1178,0.4779931,301.2097,-0.1168199,31.32326,-0.05297136,130.3966,0.4595388,248.7004,-0.1022091,10.2477,-0.05998012,91.01474,0.4533952,233.9802,-0.1110451,17.99205,-0.05557713,214.4539,0.4864988,290.28,-0.1126077,20.65469,-0.066769,122.4531,0.4631102,252.4417,-0.09415136,5.75559,-0.07212079,85.82758,0.4573081,243.7218,-0.1028039,6.36983,-0.08815676,217.2549,0.5051054,279.7256,-0.1061142,10.42603,-0.09151024,133.7365,0.4865725,264.8583,-0.0921976,4.975122,-0.0937722,95.2404,0.4798957,259.4968,-0.1073071,15.00589,-0.07259983,214.73,0.4970747,284.5875,-0.108692,15.48156,-0.08111724,126.359,0.4740389,255.9167,-0.09066714,3.677956,-0.08497733,89.32045,0.4670296,249.5031,OK
-0.01359386,278.7215,-0.01398563,302.3274,0.5116553,317.6681,-0.01669126,275.8777,0.02397054,354.6953,0.5150828,265.6591,-0.01480002,283.637,0.04936156,55.3103,0.5180463,205.6649,-0.07550412,349.1897,0.009905457,209.1042,0.5236268,308.9352,-0.07925029,34.0985,0.007459134,142.5638,0.4999647,292.5668,-0.06801191,39.92971,-0.003492355,100.0188,0.4918178,266.1528,-0.08457397,343.733,-0.004914463,203.8572,0.5258141,301.8982,-0.08465784,27.29006,-0.004691571,133.0273,0.499113,293.4651,-0.06949317,35.3982,-0.01539403,90.79529,0.4912776,270.6851,-0.09296472,332.8507,-0.04281437,207.6622,0.5294479,286.252,-0.09372725,7.042702,-0.03664881,138.4401,0.510445,300.5798,-0.08106461,23.87432,-0.04083598,103.4701,0.5022845,290.8762,-0.09012145,340.7024,-0.02456808,205.8916,0.5286329,294.0155,-0.09045129,16.76563,-0.02148986,138.2247,0.5027921,295.7097,-0.07529083,28.96924,-0.02907538,98.76047,0.492833,279.7267,OK
-0.0004176396,284.8093,-0.003101766,14.31921,0.5312394,254.1596,0.003756298,287.7644,0.03377515,35.60316,0.5407491,233.706,0.01046741,296.7173,0.05774233,57.69694,0.5470719,213.1572,-0.05362062,335.5163,0.02746552,213.275,0.5566062,323.125,-0.06155837,34.83055,0.02926213,169.0307,0.533182,318.2948,-0.05648485,54.24535,0.01683515,131.1243,0.5214874,290.8304,-0.06643625,329.2634,0.01436162,214.2786,0.5595663,305.2079,-0.07164741,23.21026,0.02039039,153.3386,0.5337076,310.1714,-0.06065671,42.7636,0.009627163,112.5326,0.5208451,286.9466,-0.08066203,320.4664,-0.02268398,217.6597,0.5584319,285.3827,-0.08364129,1.691361,-0.01283723,149.1499,0.5412015,311.9301,-0.07302397,25.57337,-0.0164386,118.8759,0.5302922,304.4733,-0.07483141,326.7657,-0.004727542,216.2793,0.560219,296.4555,-0.07950667,12.18084,0.003643632,154.3967,0.5357274,309.9927,-0.0681785,33.74057,-0.003642261,119.5155,0.5213252,295.7717,OK
-0.01817211,280.8316,-0.002736986,329.5955,0.5479867,308.2964,-0.02069132,278.8335,0.03503501,352.0765,0.554058,286.136,-0.01875519,284.1096,0.06034842,62.00158,0.557592,217.236,-0.07326002,344.5129,0.02131498,225.4077,0.5782493,317.0774,-0.08541027,35.61583,0.02014381,172.9191,0.5564416,306.1668,-0.0802863,48.84383,0.008045435,126.9427,0.5446495,274.1359,-0.08312994,341.0438,0.005663872,227.5916,0.5843359,295.5685,-0.09301287,21.2338,0.008068025,153.9559,0.5598357,293.7515,-0.08099125,31.29825,-0.0009385347,109.496,0.5467322,273.1703,-0.08958905,332.7794,-0.03327632,231.6844,0.5885283,277.1374,-0.09675758,1.797186,-0.02629268,153.5907,0.5719118,298.0205,-0.0864254,18.14264,-0.02897686,119.0609,0.5604743,291.7964,-0.08737539,338.9792,-0.01450801,229.5852,0.5878912,287.6,-0.09646001,12.79294,-0.01006818,154.7783,0.5647749,294.156,-0.0844377,24.99893,-0.01636696,115.6692,0.5505039,280.9588,OK
